0_channel,1_channel,2_channel
66.12294699272998,0.37339363081572513,0.08812722106872266
69.99785916802595,0.5126254213781363,0.06446941597106537
62.39881274370431,0.26482984243498214,0.030630021077705776
61.11729624439061,0.33699524630106753,0.019536986725500305
65.39473946668731,0.5537844488761009,0.01966402076079486
61.66836638509707,0.43183592622230527,0.04043416465871891
63.59704013475918,0.5644426710353546,0.05750956065571419
66.30433711772051,1.0401467831082734,0.0763552298878956
67.16979052686416,0.22584012901003697,0.01387888849510773
64.4782101816571,0.31538775530556035,0.13385093145267418
61.677719889003335,0.34055554852577125,0.032105026288269306
62.459446120749575,0.6275351975178036,0.05413909388596627
64.4863025306212,0.45362348150585147,0.07606074281590455
61.19401632405405,0.3143613207403402,0.028701556442742523
65.94801221298306,0.20992058354949492,0.018181327687165984
68.48611033394539,0.29716794056304924,0.03637864108480075
63.75886338982553,0.27791399032068287,0.04029769644016028
60.364552773192884,0.46938273270444353,0.12322560970189553
61.865372794406554,0.3568298508548042,0.04285241589052711
62.93986155984499,0.26147690005769997,0.07823654095959455
64.42134415482373,0.43285404123639043,0.0186335399882829
62.62959535623455,0.49006997097631516,0.0776747779015734
61.32062883224388,0.4095980997648776,0.021511226682657567
59.88241811577094,0.27526339113712744,0.07024733193400283
62.318490618617304,0.7948795224828138,0.0364596213128733
63.07144575268332,0.24003993368542603,0.01639397843694853
62.70658969739647,0.34938340374651844,0.0870821841817346
63.51546348887269,0.657551182044213,0.04690558266459872
66.06521390958322,0.22186783981094907,0.014662409601118392
60.925521551901014,0.31434404431312607,0.05434675426388924
65.76840208491595,0.32367873555260657,0.02631578684394811
68.42438835469248,0.4053015853523619,0.06269378701958037
64.09159988489198,0.2732848411459554,0.03205275364253426
67.49973091506995,0.6338101729438307,0.02300848044622781
58.44147904276376,0.1708403353928688,0.018292511975823045
64.70016615971072,0.37959537270595706,0.03336894931031655
64.64254545150888,0.6389229081010697,0.05759583244965068
62.7338269951669,0.31193755194691547,0.058038719590703315
64.0686240506546,0.488859819990161,0.04787033142820847
62.31132192747793,0.21285301499759812,0.03095039270008058
60.94277204617798,0.15597296764027485,0.00522352021419998
61.23311164213549,0.34355539713142574,0.026440371231977514
63.40619549074793,0.2974739415453154,0.027472256648591462
65.95725892709751,0.3038633545098191,0.09551339868562984
64.86588261498355,0.36516567101248815,0.036103281413893115
64.19661331612981,0.34878058172605614,0.03174890439278717
64.94818897336371,0.4792644404780878,0.03287980003611091
67.598299290317,0.5945987193896555,0.06782741148770129
61.93654411811014,0.3992892857845439,0.06758928157534531
66.29825376541747,0.749250181748285,0.13394653455635702
62.12396864010014,0.9040383115188573,0.10665327090426886
63.622945851035496,0.2086033191870543,0.0391919281668323
65.6025448715079,0.2641040195516621,0.015848199262019292
68.9747035351839,0.649193968333065,0.062254701849054704
66.72724295863877,0.2767630511178976,0.038849901698485095
65.1142903114664,0.4185616597268238,0.036050629106790626
64.2839453760008,0.17151999845886387,0.03413429726555551
63.89292204804457,0.3369924614966952,0.01632412857755765
60.73484000440437,0.19982119780403002,0.035072182369734695
63.343888749114676,0.4434858959600898,0.046602361777627666
65.41814196336033,0.9421898459441954,0.17764526860312105
63.378538748580624,0.20345036417492765,0.03266306514089611
60.76657253567976,0.25636929263173974,0.017240929339969666
60.822388567100724,0.3890036026830431,0.04603432044922061
61.287648415948006,0.13303115405588167,0.014368688843279177
65.71412315135143,0.26934999169648216,0.03923563675639678
63.42080258210646,0.2835334739900264,0.05509401839474225
66.9716137195006,0.2711772578852181,0.05904998297848373
62.51928693269066,0.39792536876116286,0.024820650112032175
63.98882037329131,0.5896150172941872,0.03058146262915872
60.66262596187811,0.2915766316602039,0.017076129848656387
61.49021101877467,0.6480315094547877,0.04088132592023647
65.19416878948697,0.5515795408214742,0.05401391568867128
64.34210800478226,0.6373980998410304,0.027400225803473698
67.15769911526598,0.5822751082390897,0.07588993710037531
61.41469882167798,0.4343378050674077,0.02834300501886623
63.571987027000866,0.3692540931356414,0.050472806131609614
60.12570480112635,0.1979431265078468,0.015963978192535828
62.34339596597253,0.5273448553047517,0.04373541347041774
63.01522383644046,0.2758666387560118,0.045681919500278056
58.80372171665763,0.3867568397647797,0.012517385936487956
61.79383322534107,0.24676846931575222,0.03466501866250355
64.80403552014182,0.29950596164006327,0.04279202780263751
65.35817938339987,0.21149023473939738,0.01940708243283277
62.3184994090016,0.3089389554504951,0.034611155810441156
65.2478294171545,0.32751816494222924,0.035479989556111195
62.54071097699353,0.324348757140581,0.021990444849997487
64.7402668931095,0.6245943336732773,0.051706560124202744
61.90936917935353,0.38814729011116067,0.048631325699728264
66.22321583677333,0.37320711733520184,0.046910973704521096
61.9279747861481,0.361456678950029,0.045533776925173415
69.08825618869734,0.5092037235673053,0.10516485561133736
66.3062966391088,0.4329467492990593,0.025914860696212245
62.24592553773215,0.2015110026141351,0.03327921779171404
62.4564288083007,0.3219215959881135,0.02796086107916975
63.63728806887119,0.4013668338225384,0.0919051428889291
63.56312843067102,0.7849640924594631,0.11195259600895491
58.79160781206541,0.24461504982932966,0.01596840002124697
67.41992518927927,0.4093950724815314,0.05858130391679689
63.0918123406289,0.36162861544069774,0.030196258062261973
