0_channel,1_channel,2_channel
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.7713164355510877e-05,0.0,0.0
4.987061871130407e-09,0.0,0.0
1.687120233894797e-05,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.012557473259096e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.00010932906858720853,0.0,0.0
0.0,0.0,0.0
4.918923670511683e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.885174879933889e-06,0.0,0.0
6.978509949363073e-06,0.0,0.0
0.0,0.0,0.0
6.101492216544723e-07,0.0,0.0
1.8917433282397064e-05,0.0,0.0
0.0,0.0,0.0
1.8988036138087817e-07,0.0,0.0
0.0,0.0,0.0
4.698559164073384e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.88087165616288e-07,0.0,0.0
0.0,0.0,0.0
2.1353215688705683e-07,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.7304234895038697e-06,0.0,0.0
3.9724789638366096e-05,0.0,0.0
5.83747970221525e-05,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.8555069307292706e-05,0.0,0.0
2.611038850568629e-06,0.0,0.0
2.8543957016336486e-05,0.0,0.0
1.4228589049249926e-05,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.502178206180097e-06,0.0,0.0
2.280911706636213e-06,0.0,0.0
5.089100006937772e-05,0.0,0.0
3.270829435130579e-07,0.0,0.0
0.0,0.0,0.0
1.515643548523368e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.133470106216561e-08,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.8945347828141138e-08,0.0,0.0
0.0,0.0,0.0
6.528870943942823e-05,0.0,0.0
3.194142694712531e-07,0.0,0.0
0.0,0.0,0.0
5.845922623751997e-09,0.0,0.0
4.3330543981561273e-05,0.0,0.0
0.00028826055022593397,0.0,0.0
1.605841376509356e-06,0.0,0.0
0.0,0.0,0.0
1.1182983412518671e-09,0.0,0.0
0.0,0.0,0.0
1.3351673515031735e-05,0.0,0.0
1.7620628974896703e-05,0.0,0.0
0.0,0.0,0.0
5.757895133582425e-06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.98281183447564e-05,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.745402221932762e-05,0.0,0.0
5.090996966012393e-07,0.0,0.0
6.555285481502783e-05,0.0,0.0
0.0,0.0,0.0
8.585732038544025e-05,0.0,0.0
4.181548227637199e-07,0.0,0.0
0.0003523986174427631,0.0,0.0
0.00025103349691569415,0.0,0.0
7.52297540619928e-05,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.4671383262629705e-07,0.0,0.0
5.163569984144141e-06,0.0,0.0
