rho_m2m1,rho_m3m1,rho_km1,rho_am1,rho_bm1,rho_em1,rho_gm1,rho_m3m2,rho_km2,rho_am2,rho_bm2,rho_em2,rho_gm2,rho_km3,rho_am3,rho_bm3,rho_em3,rho_gm3,rho_ak,rho_bk,rho_ek,rho_gk,rho_ba,rho_ea,rho_ga,rho_eb,rho_gb,rho_ge
0.016861752514866126,-0.00039335400431801253,-0.44227354089701665,0.05215450517186961,-0.14269767243864806,-0.04693236653744712,-0.5629905308304822,-0.008395214700226009,0.12931358854049438,0.07288554289156456,0.03236313795987,0.7641100984921696,-0.6977719752512399,-0.002151357770102065,-0.0006637040625231582,0.0002802803066950698,-0.0063641701380092374,0.006820659314984496,-0.02987953559306112,0.1667882030192467,0.2525525224925217,-0.03962455925091738,0.055850809754321204,0.0738129885824113,-0.3613115111629794,-0.07982291228613987,0.10840749573615797,-0.6590425446069503
0.014283514554253234,-0.017752485757203892,-0.44165480649003525,0.04943908770810002,-0.1484621341936407,-0.03701914000500027,-0.5643701368148788,-0.00232470423694271,0.1245381550540541,0.0703793845698433,0.030145646665547407,0.7595261401840755,-0.6953914555403896,0.0011702881179057965,-0.0006598068153736503,0.0013586462472382384,-0.019501785059151143,0.015547955281416543,-0.031043891446002916,0.1683201128832274,0.24861851625820225,-0.03631216922845323,0.05491872591959296,0.07052485778365014,-0.3570518228798014,-0.08253531685909708,0.11290003635277453,-0.6633540957972083
0.017570940919006614,-0.010057900737872839,-0.4426621193854254,0.049716925225444165,-0.1437723866585406,-0.05251072443496713,-0.5670771389818696,0.04110963909860258,0.13001292047461516,0.06303563876254739,0.03249425685875521,0.7589383010927392,-0.6908676403571881,0.00941893004355625,-0.0028905333290196048,0.0004950155748018635,0.023463781537499062,-0.01913596522996098,-0.03613292755832003,0.1673435785876454,0.26090452551035054,-0.0407400135052983,0.055070929293201724,0.058225499361361864,-0.3528074076251695,-0.0804552824452569,0.11089168807911266,-0.6501538900962319
0.018545313615630953,-0.0005369463788578892,-0.4458075006414452,0.05445298203780861,-0.14614521829648142,-0.04513862214245811,-0.5632663300329831,0.01294946467971957,0.12789758736164739,0.07395712089835409,0.03317167429281457,0.767640362663314,-0.6990413084735428,0.005960729867025515,-0.003626212168727501,0.006792791547849072,0.0016011591711781457,-0.005803636042936318,-0.0286175108736558,0.16466076602915036,0.2556529663407247,-0.03766907197069222,0.06075234599380102,0.07141637970335636,-0.36225067765372865,-0.0738802064291565,0.10818614184426192,-0.6612828349726675
0.1152521306068463,-0.046602988651842876,-0.4310928335621236,0.05765645402043888,-0.13870902487404355,0.024338704090474464,-0.6230970965610262,-0.9497244880682914,0.10126916467983543,0.07518138490828082,0.032926081213352325,0.7666377627950087,-0.7025214657145856,-0.13274991148754678,-0.05924871464788726,-0.04593886266930541,-0.7368598321258235,0.6276772644282765,-0.032828004901709285,0.16717744292636413,0.23539731723668786,-0.02274160694362836,0.05588637820521627,0.07435743761214575,-0.36136046534572747,-0.07699766186987186,0.10691783361798511,-0.6607725126908502
0.027944593106297176,0.0009548360995488036,-0.4418894096320541,0.04884588421234565,-0.14064302880136764,-0.039513258645818054,-0.5687578053680215,0.009337397296817162,0.11911865821392481,0.07465265374790679,0.031443274100640774,0.7636761130421591,-0.700959114030702,-0.0014766757188469483,0.0075914373450012285,-0.003980492074325112,0.0010708754548473605,-0.0062784649067561425,-0.030687046906930925,0.16691815512599162,0.24832939921856545,-0.03494415302535939,0.05884932190509499,0.0699600367576739,-0.35566441056679055,-0.07628536900876738,0.10474332473685619,-0.6600904764094297
0.026056364886285637,-0.804070170807353,-0.4616544846849505,0.10787283401676695,-0.05277508728947904,0.575373746861066,-0.884057996556752,-0.03614367456442849,-0.008364924804400865,0.006250385422873619,-0.001374535212873402,0.025454146026590466,-0.02511470567191708,0.2483785527897607,-0.0916460269650469,-0.04698555365012428,-0.7565469092742314,0.6799842536760587,-0.06351513458170008,0.14982660242911858,-0.03613549734344437,0.22399178302763326,0.0650222986191064,0.08720756665766616,-0.37966949911767955,-0.07130407520659371,0.10209101488742707,-0.649721666656819
0.024936192857048768,-0.02456020497165053,-0.4418221933417085,0.04352185318158776,-0.16135897940216765,-0.033556668508890636,-0.5627385862518498,0.015906783039899803,0.11601894229108865,0.08504967382252039,0.05044731897351157,0.7595755977269948,-0.7058129927511788,0.006727576892590845,-0.00356036619572969,-0.007404001215228178,-0.002049811723933421,0.005289156136537559,-0.02720175182694991,0.17636372452849633,0.242504561170894,-0.03315240693129805,0.04272458371814319,0.08326123939752289,-0.36014796175195957,-0.06661531870961923,0.11423528812350324,-0.6659913684368032
-0.05601883448698036,-0.8206901739248184,-0.4683129904003784,0.1150551453724761,-0.04357837690000738,0.6179447991037593,-0.8992295831209363,0.06136702063833914,0.026741891026778344,-0.00018073775687340552,-0.013916676233392235,-0.013546179014221822,0.024582969278853166,0.26819857428881266,-0.10395123678772981,-0.0421760479359851,-0.7873318319305076,0.7183165330963712,-0.06642900965429382,0.14419390540640367,-0.07092661806406238,0.24786829816676678,0.05617386199100705,0.09755850548774753,-0.3750441555871056,-0.06430242915578509,0.09424110689462863,-0.6776507414321549
0.023401139313275376,-0.014674616859090384,-0.44301927453021517,0.05350568151704471,-0.1417285857694252,-0.03347773288671396,-0.5663836805156692,0.00370060906638483,0.1173354340457155,0.07871011286951984,0.025651328363892098,0.7686134539523672,-0.7013910524496119,0.006383888010544892,-0.006381506107162102,0.005863306600231084,-0.017996872661396515,0.012376883458833626,-0.03209882201350741,0.16765524553477654,0.23981640998889067,-0.029585663998156386,0.055109364955195674,0.07917757807363271,-0.3627265180877656,-0.08268647716135809,0.11114333407738625,-0.6676022757453562
