0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state
0.0,255.20835769859482,258.6530029313006,575.3726228870634,109.34478626678248,1046.2330025726312,491.13490626719175,1034.5621430273395
8.48878673620078e-05,242.15272779003917,243.28799895268398,535.4109577853364,104.7487309448107,992.8355396105648,459.76583219821475,991.7986170558122
1.3539599830977393e-05,254.8171022261097,255.355891915102,544.0804381184797,110.73689403812368,1013.9010189999341,466.7610890309746,1019.452327427015
0.0,255.7511308441104,254.33857217417994,578.4725311858301,113.50704447010816,1035.5016225953352,478.49718996659715,1042.3976259479764
7.103771797899605e-06,258.6243255978085,266.5030671937965,579.5274284273132,107.71006216937181,1064.2287915633358,491.7989561870513,1113.0118791581285
0.0,252.21433036206437,245.94361087514716,543.1479039795694,108.89278049689784,1021.5807883049195,466.4373845920515,1034.0021640822379
0.0,223.38848817606058,227.21402132625064,510.44600428138557,100.39898530544255,901.1420503182612,422.11941267650604,913.336500090117
5.1484537421767824e-05,253.56786405237926,255.27951551240827,554.1594267686964,106.45065243808648,1026.9451692943296,463.0471151949083,1040.5551817495489
8.779340049371966e-07,244.64560127376262,244.47782208961465,547.2959817405603,106.45917713523868,992.7255061053884,461.6732212577418,1036.916921277761
0.0,241.5922232520618,248.9643719899686,536.7138136150096,105.77839438232085,994.0029787725325,462.0378224552652,1028.4296557845412
1.2866170495536248e-06,260.79190235662423,264.2054315132782,546.4502432137865,106.22021420481659,1076.2577626486773,471.2413609769698,1084.7366922835488
0.0,253.06053988186815,257.70720600257243,562.3479521336334,117.270134303574,1059.7749900807105,466.25554365777896,1063.361505444066
3.7164041367351024e-05,237.8555259535063,239.7845612192668,531.4596288575774,108.28904304389245,961.3371265253115,454.1734766589946,962.7594179570079
3.092152065463619e-05,259.7217657801975,258.7150263157226,539.2539066730762,97.50614706507608,1030.3609031936833,475.84204715829384,1038.70227820228
0.0,240.24508170524635,244.3150786212166,545.6215830070543,114.59521975738676,990.2122593939625,454.02341655679294,982.8967178769628
0.0,234.1910347037057,235.4048086533545,528.0159871550998,106.151372834493,916.2053427885228,435.16738550165155,958.2387570604486
2.0525829521202278e-05,246.05996358033315,254.53156695407623,560.902015824938,116.3320462828543,1043.669502079568,470.6677085982046,1089.744731697378
3.2979941873740355e-05,236.10281781055627,239.07420897453275,523.387085578185,105.1855045305565,965.0588599604642,439.3592744661776,960.2339851842186
0.0,255.21479367888307,256.29570533303576,563.3776305871731,110.98970182047815,1042.6610330722415,480.9329873963571,1039.2236478400878
6.02263416365831e-05,236.60924165641185,242.9206562282537,551.4438209180393,113.58529644695359,1007.4519717955043,453.61168031064364,1010.8300098672187
1.410835851521577e-05,222.2164364376455,222.91013669476695,504.5184478998559,98.76394549384564,889.7818867721627,413.9583203588108,906.8039029706755
8.321242274485005e-05,235.9571465971479,234.31693734168536,513.424301561045,104.25782076917892,955.1550729541173,436.622932372537,943.5007652394354
1.0640712544411386e-05,266.90815404250475,269.0507487930131,561.5259201871233,110.1370770243993,1086.937004923697,484.4198470691575,1072.4188953078858
0.0,235.7418883143903,242.3903474473527,537.7735124162491,111.35769169673772,978.7345401712925,453.0979643291318,948.0262760488254
0.0,253.26706388656987,249.52220075985161,561.2176992685942,109.70849330951695,1037.5482670339643,476.4495334543818,1083.0746348419755
0.0,262.81466729402223,267.01130053995576,589.3876648690637,112.27663346613703,1103.2447316724786,490.23047693500314,1137.3729415062598
0.0,254.43880294066915,253.75377601951317,578.0961390183613,109.93705143941719,1054.4218084778913,477.95051839886133,1049.3377046949377
7.289919010381227e-07,253.46511810007595,246.9702532923184,556.1081045762108,104.24259698960033,1006.9924209342323,472.87548793911134,1030.4762300467114
7.768382723033579e-08,252.31189157493827,257.34680043778286,579.0184989963756,105.18973008322575,1068.9443411562318,489.5668343129356,1092.168583053274
0.0,248.04825096934675,251.2146039754421,555.1639943422047,110.18262741890211,994.7411280601585,470.95723011987616,987.6317702722408
0.0,254.17858943229874,255.7766796065403,567.7501896989644,112.51084034462906,1059.390003529274,471.29599377971044,1074.717554171458
6.035763540318001e-08,259.7864355590204,264.89685339905736,557.8892583586768,111.13154675240878,1083.4845034496066,478.46645799318424,1101.4959117434403
0.00011044386637998757,253.24009112653113,251.25787005882276,534.4686122832594,102.77109357100329,1005.9643402669179,461.8225842068996,1008.9036487697225
2.6498614250640978e-05,250.15515592839043,254.8030646138174,549.9714049594378,106.7202885083833,1025.4275993117521,472.39098392195285,1082.2223433834663
0.0001388874281029406,241.56623210707,246.1372580593433,545.9197592980419,106.5319026352018,978.0291465223731,451.22517815060286,987.8660415563681
0.0,253.16132406283467,255.34969403568462,556.192365370019,108.13720941582551,1049.4192041044416,476.3064869923669,1040.1859624820738
6.262114387562307e-06,244.8330477474382,249.5687027519807,541.591575675142,105.2976581112653,1013.7523366380401,456.4083285259513,1026.0982610829885
8.404039549924767e-06,246.21329532693682,252.30310557187357,552.4836233870099,109.76280876238592,996.2251446297138,458.5556988733194,988.5468144550745
0.0,257.0147904209886,262.5192746278755,559.7062080394617,110.79644963781965,1088.9998371434533,477.3156973147304,1098.4308771329936
7.446887337331796e-07,242.05894174434263,242.81783862969343,534.0884522868487,103.10520298162288,958.7667167947943,455.5777104638057,914.9576036989307
0.0,240.95144487641969,246.8332139944253,539.9946676845118,110.77062141399912,998.7594466319184,458.8548033915361,1009.516670056598
9.265542171129577e-05,245.6295815409549,249.44848189553582,545.3699625116539,107.721580808902,1014.5722138397103,459.60328471457336,1018.6279122721954
9.721196144593427e-05,272.15451636453565,281.3166424782622,589.6862979492221,116.38809457020871,1144.0048431678113,495.79483312942705,1192.8284540737861
3.3205573804938744e-07,250.48658016734302,249.56962283090908,544.4697397928486,108.91966536085934,1031.3660575746933,473.07503729118224,1064.7538297622632
0.0,254.89660454663243,254.2314828986222,548.0830231619427,104.42172276931699,1051.0200335648592,471.8329066307736,1042.2358725456488
1.2619341995715997e-06,249.22943126593395,252.10991659942405,547.7063471388689,107.32949507597687,1029.7620571415794,463.7645105372102,1006.3533422845258
0.0004589689648058226,230.8373756480791,239.82204516873517,517.849502699213,106.10327435336609,946.1250187690057,440.2947329650398,962.4757144550961
4.311438064919858e-06,226.7492033765317,223.90085695732094,511.1245837865002,99.03534661541049,883.8991381145083,437.1131972450909,870.6676470282451
1.2586915843618474e-07,242.1820633790976,245.87213748217445,545.3938292187794,108.45333813810042,1003.6683803840544,450.4280627795257,1039.764232248561
0.0,260.1116685771989,262.57329870190495,590.5169779537991,119.7840584996529,1080.545677547603,489.0488730340104,1049.0809783958273
1.951665326051828e-05,216.8699520470045,221.41923863662936,508.3745337626667,104.0100109647594,876.3407634818399,413.0878240091379,892.8911099032714
