0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state
0.0,243.7400851434948,245.76025396100712,560.5404946343549,112.56955010846542,1025.2381036833556,457.1892647677083,966.359974361553
0.0005468981957114328,274.52596269984883,282.4701540600964,558.4650290634678,113.228470219349,1142.5947138108108,488.12293667076096,1163.2792198856614
1.0689066817273343e-06,269.4106782834365,276.20134894302794,568.528610492596,115.8345951707559,1111.5706833698484,481.3616220488187,1136.6386750818526
0.00020367292457149078,266.94320363053765,270.52263868038074,562.8117003822873,108.35244376009297,1078.3697860963168,484.9487990528244,1078.0846425135474
0.0,269.08959225507596,267.7218584464147,579.1745745247182,112.05386198070988,1100.0171343688967,501.41569621850715,1091.528923416627
0.00014442636455312536,250.716847311086,251.14984674987627,553.3829008789088,105.90293725979033,993.1332506620154,465.91094823584905,998.7014798295348
0.0,234.00185716145856,238.7878824605323,539.9698863705747,108.86164883039987,978.5671720813889,445.3837270303265,965.1901420151223
5.634947233697191e-06,246.5429207288862,245.42034571487594,541.8312062704557,103.21699256930982,992.5116772742583,460.36085718322596,996.201903069061
5.393593881326158e-05,237.96454439979874,238.28367987481167,529.4446548632028,103.84667218367254,965.1884251528886,454.88368048545647,979.8637131524663
7.492617576026059e-05,255.07891432837766,255.6705163909721,554.1084991318088,109.99778056791442,1030.46501111729,467.8652022225998,1021.5389184093528
0.0,251.07651885589402,247.8157699266241,591.2857129393578,122.20807558565168,1055.325099872604,485.70602413149015,999.9445819460038
2.8537590695961326e-06,254.075633157832,255.575312273098,562.5033382775023,111.25429535352926,1066.7157984432736,483.27032193878665,1089.8804024453816
0.0,248.03531178356837,248.33542578088407,570.9517480773079,111.53417449551186,1008.7091491925219,466.7238099640772,1018.3361255009918
4.178034679953554e-09,246.9603032823696,243.60069946945882,537.2396695910523,105.70523428441686,992.8793077556852,463.28082668347815,980.0106564777332
0.0001502557120738444,255.37433927542259,257.1323793877436,539.4736468788111,106.75441016165468,1043.8885502482747,464.8254636988396,1063.746821144708
7.872896690542771e-05,247.86449297892784,246.13707812428584,540.5593766759558,106.61119509651465,983.0099466608389,461.5957721231802,1000.9999408023322
0.00024469247299858433,275.9446271280808,274.82775699440776,558.5499006625527,99.39367891042296,1116.6053634608784,486.62165141043533,1144.026851051869
2.998017288242401e-07,252.30262662183796,257.9905858446991,578.1972473116402,113.94668018073227,1055.7900333533005,486.271265902688,1066.288115661423
8.073299345108127e-07,239.2462085612971,239.48954012169742,536.0825946767554,103.89978422548407,962.7083959579411,444.34312088728177,1005.0341079162172
9.57670370292209e-07,230.5551927603855,231.02841183012598,524.4793692958754,100.93664646705388,947.3021478241429,441.638919413735,923.6411909575762
0.0,259.7099918057662,259.78035129743216,556.3968147196839,113.3015969962041,1052.5119085956062,478.5848459703368,1099.125880850176
