0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state,8_state
156.87643830708058,208.98477478370665,753.0654125098638,181.55172970989972,1869.379366481402,794.3351376397762,2037.7986815027812,950.66675403086,944.4231295542317
168.0657723544937,188.40895421191257,699.9336593989204,177.75506667834338,1668.820836935061,736.6089014573206,1708.483334079171,866.0763059166612,864.0540919470842
169.68554926886083,217.96054185148526,707.88125567272,184.25425450982237,1727.0033717670342,750.0617835904754,1724.647734842127,850.6551155420559,869.8115924797106
173.46665516979206,229.96089429873217,716.9537925281438,170.4588109390608,1773.051880009761,802.633143867883,1894.484071258565,883.827380314793,899.5865775728511
116.20866612229408,203.09562943200572,692.303020517346,165.32172858871277,1666.320827782862,759.801875935956,1759.106236262178,850.0865959503817,848.5106610043779
147.59807784642888,193.02764024752273,728.9273669100526,181.99349387770377,1825.7804671748313,761.5518997130818,1833.6029316767704,895.4413949310313,914.4710027821556
167.04725004781383,182.8274742152412,717.1083475266889,166.17536820964298,1675.859312099347,804.4664245768885,1709.2403969475768,909.8041926346618,874.2560719878667
136.99739237928355,209.8301214806332,710.1941485926933,173.7741048268998,1758.5557826940592,791.7897908602829,1814.8497955767657,913.8789909753594,911.0392712836431
132.15576050254504,253.51567957109648,704.7652982968422,166.84355899564196,1646.447804018458,729.2788369220838,1806.9695492918231,821.6598025155995,854.4629092731798
108.73323541038219,207.35051451566582,704.9829447249773,155.07040223225133,1647.6122899723493,743.4418768429696,1719.5968460554814,814.4429287876586,848.5274132497016
154.15564395209776,235.38704773350904,739.755577322869,177.75014251846596,1812.9268497401438,786.303138199062,1976.3504822120215,885.5932224319703,979.1813620113282
117.92349745562007,203.81787934794684,746.3582214968895,177.31987285172772,1712.3053608590778,742.8294233743921,1867.7936666697833,864.3809763963181,898.5940723911599
119.40681239360907,208.68823525475443,736.7993421128592,182.26594399017395,1685.9233507147392,786.3214331998665,1738.7828719258416,892.9779674809483,899.0582156414436
157.43814412703136,198.1609439604354,686.3412154654653,163.55681811312243,1701.4711286308143,748.6613102826407,1716.9032230296723,869.4842435980122,869.5619172573095
164.80259758223852,239.02509723905516,695.8737421503317,167.7370315219167,1740.2485161377342,758.5426192348539,1848.3135543317794,891.7520572774272,849.0812595799837
103.37263262582412,228.1053560663993,735.0398713984803,170.8312515864109,1737.7265383594552,800.5090644513075,1930.5274809837078,929.5152337664625,905.8484439947474
142.5129349403288,182.59221723054236,748.7376479065318,179.37046597297802,1748.5466440875364,795.91634372171,1813.9799016038498,937.3370196362941,918.7618564586447
159.00846057705772,237.06475139903245,678.1404144939135,162.65058125356893,1696.6283809802483,768.61701391003,1795.2155157340235,860.5238108467082,852.2222783015111
172.02438668086853,231.8797375078817,729.3148788565384,174.16238811333574,1768.1798330449599,773.45753813172,1821.308303951606,851.9103484402482,883.4420582272143
