M1,M2,M3,K,A,B,E,G
4937.436985991912,469.0972548076026,299.9999999999483,5098.0034967398415,6.902444732178606,4.114874324833531,38.50638557694131,55.11377144993811
4944.387963695499,469.9999999998651,294.08476012052387,5069.144226966532,10.64294913253529,-0.4713583715561505,40.95141198650354,51.25661133523303
4941.9708144184015,469.99999999955395,283.25228005367944,5270.644102033029,11.01440514425797,8.667266403832258,60.09112113585082,50.52558155314001
4924.292981285708,465.80867675167605,299.9999999999976,5020.577719897551,9.456131153843229,9.479241601488809,35.65095849656294,60.61910016363097
4904.833704678755,468.84519945018025,299.9999999999451,5102.634402314048,10.534840850646612,5.3148401650685315,46.8382155698455,61.32032655221958
4911.40559967573,467.3235316042831,299.99999999996237,5262.044472944184,10.614373138854234,8.98703727308706,41.948323358427196,59.81274647036548
4918.461089535416,461.08450454916124,299.99999999993497,5199.6811661196325,10.257976125241026,6.271517074769665,37.9330953550701,59.90112467700755
4940.996176625146,458.3133582060603,299.999999999811,5103.5245329839745,6.927502866200026,1.6988892572174465,31.29600187731574,60.5196390166888
4899.904539259945,462.48452648417884,299.99999999999415,4928.620550605113,15.870082752487171,6.343144522900525,24.594155312480723,70.93147606923641
4910.637799848291,462.212016997249,299.99999999804703,5246.661654324455,3.944715511689456,7.3449218343220535,40.00819413559429,66.80079127388686
4934.368031465335,464.7629016199516,299.999999997424,4909.5722156836755,6.317234021760092,9.528236233151198,32.753930879368,60.53134905789913
4922.473962081142,460.9982311284826,299.999999999767,5081.780539961462,7.922779679396442,4.113424026693344,31.38809321673366,62.20113195998379
4916.959639896695,469.59349503748484,299.99999999834597,5071.300176180705,6.513236989630796,-1.5330161262105322,38.80625026129789,62.71612181299978
4915.563475060403,463.2599257123566,299.99999999940815,5220.505697630061,10.040327885851132,4.163271998997661,37.22506500642168,61.525083876414314
4937.341142757602,445.28326495659763,299.99999999659394,5078.319540880328,10.780030739822424,3.041388900276959,20.03067442322985,65.05063746963205
4910.841281275195,466.8442291136614,299.99999999924546,4868.848119446884,4.782398442933485,0.48583859008946606,39.189802858194255,65.83082675397964
4908.218736940158,457.15254732224054,299.9999999999948,5001.8102320059725,6.557988760087807,4.54620711149152,24.370884093212904,73.51090707707709
4926.872890838085,469.22546797997853,299.9999999978787,4741.84193966197,9.356269469050282,2.858973899106775,38.05622459727505,62.45979864177713
4926.413666986965,468.8196776423263,299.99999999995384,5008.978263544896,10.770123619882352,-2.0842498658760844,40.02533432063542,57.34753002882943
5022.2038085199265,427.06952314685594,250.00000000918473,4838.781859677391,10.223914171815194,5.025368828538148,40.776455297530674,55.617401673434756
4929.584366535174,469.9999999981181,296.7038241205723,5136.280868292923,7.856361744387176,-1.068113662629598,37.63819777627618,57.958297683994275
4933.7940709390205,447.10643152034964,299.99999999969054,4947.90174901427,6.3304206128343665,6.057611968287428,27.120315878144094,66.81829209885909
4909.102698853154,464.0853925132879,299.99999999963893,5021.103125709824,13.835771232419992,0.6044831188621068,33.797093532244745,63.60372843996331
4930.31229461931,456.52941404970744,299.9999999999338,4979.205897718482,8.636482391266947,2.401268158883086,31.733660847394443,62.771521043574026
4929.974584950668,456.6613327394587,299.99999999996555,5042.0331233063225,4.833207855872332,5.168373470902544,27.150006230664342,66.03245691518609
4941.941944013233,466.63822776918806,299.9999999996704,5189.289153655467,8.354928331015218,1.6619482550678377,38.49726840469896,52.29176545880059
4940.71741533433,459.706574610948,299.9999999998305,5014.095906605214,7.470476702124406,-0.26758644462366776,30.694832657806263,59.88497099846713
4940.187244960196,469.99999999952894,295.3620754289611,5027.731715345925,12.212786512785806,3.7150637681697147,46.58634492475861,50.3295081490574
4926.02285125184,462.81584791722423,299.9999999999629,4972.264111191318,5.727013478672213,-1.4661829991424442,30.03943311515308,63.535619473250435
4943.851239241245,469.99999999864036,299.124093226391,4915.56580785373,16.543387709635503,1.1654716931026947,48.26165554216611,46.803819533034286
4933.433123053924,466.88092565605245,299.99999999972385,4882.738351176339,11.300961074030864,0.4661962130339036,35.9995081355077,55.186399134669585
4912.200953757249,464.0382815103841,299.9999999999999,4958.407975162039,11.360038819227219,-0.9548478635721008,35.98378601430703,62.62951264786153
4954.753066875788,469.999999999999,289.75045574633464,4727.549870990414,8.011076593808383,6.267032195401684,35.56165330476583,56.03540712024404
4939.196942608753,464.87893457101,299.999999999999,5230.236326882607,7.725847478144531,0.3064922841173506,45.799169391665814,51.45764765833275
4925.4050691332795,469.999999999988,299.99999999999335,5172.297644789911,3.88585201585492,4.089788534385584,38.96093546874321,59.39376454499475
4928.459670295727,469.9999999999225,299.99999999180534,5040.019624687503,7.754070860828886,-1.3896530196414698,43.6124120824222,56.847030250111196
4909.685027472394,463.32700041986755,299.99999999990905,5066.614196236423,9.213413719196106,0.6888289368950917,38.64830520425097,63.306326386971826
4921.343821207111,454.5616705439681,299.9999999999359,4902.545752272475,3.6739147676395847,4.981102687979146,22.124558154441356,72.7482947985727
4944.816644338671,443.00067478876116,299.99999999973073,4902.132000442362,11.246941765206024,5.090388317775226,15.332616521977553,64.23719538160842
4940.0397918106255,469.99999999987085,299.9999999991348,4912.5146463456595,4.632474104146779,10.071230886085406,36.52197310025613,57.7024961304683
4935.4704028737915,469.0395575856611,299.99999999768085,5125.665824485284,8.431964279770664,4.373333315127605,36.82410679301126,55.16351602636068
4923.454696125155,469.9484651285792,299.9999999930172,4951.9833860762,5.515086109958896,4.331635802745778,32.67437856966096,61.56174388520456
4937.187755882978,469.99999999999943,295.9167134525016,5005.305291849372,10.79183656474878,4.600962089290472,37.514809694494815,51.85886725840546
4918.2817904838585,457.0390289802938,299.9999999999958,5055.645064410773,12.041902868848997,5.064295307104531,27.26208670086539,64.75335840147439
4921.798311315218,461.86856457896914,299.9999999855784,5013.105050445024,8.309635987552904,3.196036879734836,33.330728395850144,65.40438448921954
4945.186157209547,469.9999999999884,295.62231314355245,4948.0078624304215,12.092789994021212,-6.59585372537307,49.03237983433945,49.39277414897259
4948.563726379288,469.99999999573845,292.3347140040383,5068.176395971665,8.262969965362997,1.0733424467024637,41.98468020981544,53.07000704724936
4919.1700536585695,452.3516332264783,299.9999999999768,5200.9670714255735,11.464855324215083,9.00068351287555,28.946584528744506,67.70940429469789
4941.944693645844,469.9999999999552,294.03581409535275,5073.292956956273,12.146879691573137,1.887973073765452,47.9657916598325,51.76309401734172
4919.2444685871415,464.16468647265674,299.99999998416916,4990.568903177143,11.952230377445245,-3.3511953027518726,31.316946219388846,62.073936207442166
4906.5307496845235,469.9999999999921,298.4264359140228,5134.692127096118,10.570466054593892,1.6210349168544171,31.813161570379865,64.09818975993056
4923.9671056991065,467.5590310618972,299.99999999481787,5138.9383558406635,6.857505849751735,4.321462453136465,34.32845782451733,60.393839358360275
4939.313248967537,469.9999999967745,299.99999999966417,5004.313373662439,12.118978167787269,6.898229974522156,36.42696889941365,52.253311499925076
4908.106538361679,467.2344449365841,299.99999999999994,5045.00418955019,9.891700698473613,3.6588054431989714,30.22422222185919,66.55832282026742
4915.627943942455,467.77869878558334,299.99999999573635,5022.825605024373,14.539916707249393,8.711531615493442,34.46572434615328,60.66239531149833
4932.026161669625,456.4478893924648,299.99999999999704,5108.846120897111,8.767484416438545,7.041324721185288,38.68210288447804,60.007436167140355
4915.0025325160705,469.9999999846026,299.1971391544126,5294.391102018872,7.006149642111138,3.685143787033501,48.06382118075788,57.02052224713346
4933.211382879909,455.99312481033166,299.9999999962694,5008.679492609181,8.98124168610498,7.56222083417163,21.511740049369845,64.39946239457318
4932.309521825251,465.9994060595556,299.99999999993344,5031.8617065531835,12.597126252694686,8.37872769973107,33.80592597428739,56.36938931989427
4937.196282028444,456.02006879190935,299.9999999993207,4887.632815172882,13.499689971952135,2.9243337033432373,21.800967109730685,60.73552544204189
4913.168028469209,453.7537906258028,299.9999999999909,5243.453845512931,7.76430941261481,8.365452554848954,32.625116690451364,67.27887541331746
4936.352224269314,469.9999999992311,298.6634021268864,4952.531377011833,8.609431577450392,5.887323540041329,35.20079857208203,56.48341126239057
4917.966897179615,462.363990384131,299.99999999992013,5064.307203276507,8.700969809521185,0.4327201512435847,26.624041163408652,63.27334288727305
4925.396890692568,469.9999999964077,298.4613499424593,5190.619254776932,3.4097030592739057,4.615997119584856,43.80301330342493,59.7291546270204
4946.13315132829,469.99999999947494,292.7584446780615,5007.372433201417,4.540400776349709,5.9940016198320185,50.14843133571429,53.03671188776761
4909.131621371385,469.9999999443092,299.9971191195249,5023.534095835761,9.47516080731978,4.632019426541201,34.043498096037496,64.61367305596904
4927.925075134747,469.9999999939886,299.8832421064256,5054.239173459692,11.066292557086653,-0.17708816049204087,35.406465552266525,57.04453138165251
4913.696619414092,461.42486005211606,299.9999999997797,5293.147098523762,11.042423094299426,9.871597885378034,37.74461914438577,63.17661934067456
4937.975748848487,463.73003405742975,299.99999999901837,4839.036105298409,5.493599347316574,-0.7236799045630598,27.115071104470342,61.87162470274386
4934.637575564913,469.1822954851543,299.99999999951126,5178.262377695861,8.607921617802015,0.9837544301930912,36.81191836047485,53.352919371400034
4929.5581051763875,462.4382199756923,299.9999999827254,5027.882236319693,10.26342036549446,1.1314719287461408,41.434592033991215,56.99174810440657
4944.120785516861,459.2412350689072,299.9999999955217,4867.256127702818,10.26470156618701,2.3222514178095013,24.75478564775293,59.991949240024205
