rho_m2m1,rho_m3m1,rho_km1,rho_am1,rho_bm1,rho_em1,rho_gm1,rho_m3m2,rho_km2,rho_am2,rho_bm2,rho_em2,rho_gm2,rho_km3,rho_am3,rho_bm3,rho_em3,rho_gm3,rho_ak,rho_bk,rho_ek,rho_gk,rho_ba,rho_ea,rho_ga,rho_eb,rho_gb,rho_ge
0.024760009993816046,-0.00800665183734957,-0.4432080332793904,0.05288225158786695,-0.1431045738050057,-0.04601833274558453,-0.5656112617746641,0.022674866105697473,0.12754572932880276,0.07542796481228044,0.032365500854374014,0.7666224336883931,-0.7000657097164149,0.004010160736242673,0.00036477430659850326,0.00022934151463075428,0.009946386689078853,-0.00793026774675434,-0.030394432714559588,0.16721011452623213,0.25459153520227534,-0.039150564872530214,0.056412556384366645,0.0748525563279939,-0.36277626345769515,-0.07890971621222165,0.10824715617281222,-0.6587190302537655
-0.9937228322556835,-0.9979200166292491,-0.9838384999138782,0.3267318561504113,0.028710051735053494,0.0888221289040281,-0.0645041995474247,0.9958366302397335,0.9787951689537078,-0.3161386160062478,-0.0346847987033796,-0.022461193508733077,-0.035067808672429666,0.9801943398786533,-0.32426586192729806,-0.0380354262483896,-0.09254233306820304,0.02881965901338137,-0.3230553762786445,-0.003991822305896855,-0.03807122295788814,0.018035460266317745,0.06555070914434927,0.10361114595253174,-0.3540168486194292,-0.07254624018371383,0.10505844985729437,-0.6608481659506354
-0.011182667455281868,0.016229091417749312,-0.44956905817234927,0.05712775959740435,-0.14649079509219842,-0.08418358347289856,-0.7711142291839188,0.016759186701050643,0.005716022797118144,0.0010636393980903965,0.0006987163941131495,0.02786283400061189,-0.02247198276586727,-0.0038145985214964864,0.021898144377683088,-0.011934037125211851,0.011531621570422977,-0.03236853239297254,-0.04183135079304767,0.16488630247665156,0.23716615444867253,0.07716604742080153,0.04693540114750201,0.03966581521246198,-0.448315076292773,-0.16965944578381653,0.1931723678427632,-0.2748179834464033
0.018114971386655986,0.06983864865864838,-0.45226855074958405,0.05139232810564437,-0.14578710543436915,-0.08933673614077843,-0.7659294842792602,0.029010306545319203,-0.0035726501251142993,0.0008505969991460567,-0.0011274126298474623,0.010228064126551178,-0.006081634532213554,-0.023798686370045938,0.002750648901404449,0.018614573614966518,0.011554488871845306,-0.03447936043857543,-0.04022042218740098,0.16772437459580822,0.23899778442488512,0.07505629397099547,0.0539319636645762,0.027572134269580658,-0.43595533707609574,-0.155550716695592,0.1883865779403482,-0.27372021540539143
0.013760633309774478,0.0028339512960509276,-0.44365071213287427,0.05323384798408051,-0.1451366561372722,-0.046617833465967595,-0.5604003310390301,-0.0025550789301560816,0.13123232388347691,0.07607808369681467,0.03129846350554961,0.7683532358633072,-0.6986189891723134,0.002824540637841208,-0.0038814293273072625,0.008449059920424051,-0.011152054010007116,0.0013408178380430033,-0.02944231424725981,0.16635787815683775,0.2606494773895776,-0.043313745157172484,0.05820899612514959,0.07342545738199419,-0.3626091389862988,-0.07266202836094716,0.10770962451985716,-0.6632810164509785
0.016293267288761723,-0.003601525159221039,-0.4485473840165188,0.04805539300974291,-0.1393784302230909,-0.048711744582138145,-0.5615040799800186,0.002870354273148943,0.12192384454995352,0.07200231519438473,0.03164039082603025,0.7662303983864369,-0.6996107038698817,-0.0011080544646295527,0.00031622934813777193,-8.246151183070145e-05,0.006338110678119459,-0.002026458662092788,-0.03585815989995186,0.17173033309374167,0.2517169123362021,-0.031304734167557545,0.06206232371159731,0.07173052310667595,-0.35616066913723443,-0.07857811910107644,0.10314089139351652,-0.6599083053865759
0.01457540371805713,-0.021724244803229577,-0.4431917367638765,0.052611811251721215,-0.1420172470973711,-0.040284910167667304,-0.5631660212959398,0.011843623824877237,0.12658977135094301,0.0757089053975726,0.030559285519308685,0.7605407845722809,-0.6963315105307206,0.0061860850748721346,-0.0022957140897074827,0.00041750662421879747,-0.018816804265351327,0.010622758221110744,-0.030248260608071606,0.16678418640529757,0.251175582688781,-0.038226056572471516,0.05665234171745245,0.07640531365593076,-0.3626948941637071,-0.0794991060422872,0.10853189972295074,-0.6611366468454404
0.009184837236093759,-0.8121794919840544,-0.45783123768440875,0.11040449412316446,-0.05303430393468776,0.586089412742101,-0.8881173584761286,-0.008575099809450508,-0.00737284922661458,0.006062765955639118,-0.0050132467468732515,-0.001668776700676633,-0.0030252758258826496,0.24978959778297982,-0.09962944197860372,-0.038292385754953646,-0.7667430524473032,0.6974157095859309,-0.06490333982755718,0.15072114430793304,-0.040343870881631314,0.2254091571255126,0.0564172886083157,0.08995481355106379,-0.3766908536733524,-0.0713383546664042,0.10305368427708304,-0.6584990380390405
-0.00291612924407345,0.01836620338606624,-0.4476675279635038,0.05297617151690144,-0.1412521593337272,-0.057652739549762175,-0.5649438448448496,-0.032865261540983105,0.1481235082713951,0.058463946256334866,0.021486596078068645,0.7502653350798993,-0.6790404275962916,-0.008237620807453622,-0.00045895330821246126,6.273999157522312e-05,-0.015175404012623513,0.013702951494631832,-0.030170692981582755,0.16786385078123026,0.2649765532051532,-0.04375182361509213,0.053749160282864035,0.06436104709927913,-0.35991481011014137,-0.08864233088650342,0.11838783601076291,-0.6410829047165114
-0.002342408426672153,-0.814660796923116,-0.46159840457845636,0.10797684277183753,-0.053937965580770846,0.5943157005518566,-0.8881379380134293,0.0010797414525032967,0.003732673401025946,0.0027209696775287438,-0.005433777191822293,-0.003011539686418202,0.0006066590975303396,0.2570380710849936,-0.09734875370291178,-0.03673059791925731,-0.7689523474431663,0.698902898915368,-0.060300551540736096,0.14565265950333645,-0.055065659260667275,0.22952359297954805,0.052372137208602426,0.08937508137311265,-0.377994390012818,-0.06776602154905287,0.10745128932777057,-0.6611866486174323
