0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state,8_state
0.01029812209213709,0.0059635208251700425,52.72422836496197,8.80901647479372,100.5510681272358,40.11315202447754,97.67886053620622,16.509797562540445,17.385010174239838
0.00025355267060577137,0.18441202248890276,52.4070381865896,8.051747495650368,99.36257104859779,40.01581268305462,108.89637924926396,16.082901816485617,17.138785852849566
2.833468473378966e-05,0.03177341898160076,51.55789270413766,9.106486913797308,95.04865614400296,39.95183821976841,104.06893497818318,14.82214496665221,15.849172959314865
4.219774187803669e-05,0.12270931399940675,50.041002137507505,7.635215957697832,99.27262550210158,38.80903555284611,100.49572644752881,16.471948825123178,15.547948184196319
0.006675068388757696,0.00824865838642298,50.59618666738432,8.64323933745148,97.64353933380492,39.73414979910861,90.52635085290267,16.12516954211935,17.002532917177415
0.0,0.045496103356741494,54.24734526431858,8.613168169523911,101.60545132517275,41.582305995075984,103.79262605822808,15.961935050994727,17.986859873558746
0.0,0.00494595704740375,52.37561840442405,9.718222814253867,97.36777974214851,40.61867022946557,89.7060410367313,17.57469058224053,17.35344273582536
0.0005408807782247223,0.06409329942905395,50.5571078711442,8.21476004490529,97.07189635155783,38.76925437587432,93.5423861987287,14.526602128298233,16.77668537634805
0.0,0.11282028221653158,51.54323901138049,7.776062720608747,101.386203157896,40.02756250218272,104.51633885369394,16.530120558228628,15.684850905521081
0.0,0.0172575509019836,51.39885127910721,8.403369851449112,99.49803524625517,39.96684431453628,103.02658147526498,15.040471214343484,15.958906598692089
0.003925282009411532,0.1538699762138449,48.42838456088433,7.655113266125208,97.3590925129629,37.83462385135871,99.28285265814255,15.26943598277233,17.0665672686058
0.01708360513463947,0.061736670766521014,52.51252525504546,8.295163966972861,100.9613616936547,41.06619373189894,107.58586450677134,18.46106939274766,17.7749661642442
4.712110510422522e-05,0.04778366838970709,52.47179955723593,8.233838164918806,102.50830003974644,40.5647607418883,104.9711553969665,17.775429627487696,19.15526073486401
6.615932314796482e-09,0.009399384515122943,53.66804791085842,8.77824947186471,100.61682747404488,41.11335087137263,97.06477327049707,15.81475396224997,16.590348420860433
