0_channel,1_channel,2_channel,3_channel,4_channel,5_channel,6_channel,7_channel,8_channel,9_channel,10_channel,11_channel,12_channel,13_channel
3.6747324965297534,29.606093766681393,1.8582089413500076,0.0,0.0,0.0,0.5818447908172732,5.043507806105792,0.0,0.0,0.0,0.0,0.0,0.0
2.5856666962090022,23.926004230975533,1.3164887395257057,0.0,0.0,0.0,1.185426648139828,4.142752758347822,0.0,0.0,0.0,0.0,0.0,0.0
1.7185845402093762,31.193959874544202,0.764820096879902,0.0,0.0,0.0,9.609214695393653,6.005608988887593,0.4838391203447039,0.0,0.0,0.0,0.0,0.0
2.3234693866523286,34.7951886989039,1.0731194962400679,0.0,0.0,0.0,9.036127782681858,6.740860248909267,0.3341803992751969,0.0,0.0,0.0,0.0,0.0
2.0804523711755296,30.291401443433074,0.9224732495550223,0.0,0.0,0.0,8.436375338140511,5.94589056930898,0.37259128586790907,0.0,0.0,0.0,0.0,0.0
2.1719121404631427,19.42481020234492,1.0943960603093266,0.0,0.0,0.0,1.217324761447885,3.4938638827501127,0.0,0.0,0.0,0.0,0.0,0.0
2.003836857713962,24.067919015218685,0.9828979617587233,0.0,0.0,0.0,3.590673336977323,4.454403235960574,0.019422423827050457,0.0,0.0,0.0,0.0,0.0
2.29999854957925,18.961890724958344,1.1415370901921755,0.0,0.0,0.0,1.0464049830734619,3.354492157673351,0.0,0.0,0.0,0.0,0.0,0.0
2.428094648132977,23.548170414476978,1.190568911506715,0.0,0.0,0.0,2.771321822146107,4.347182545682764,0.018653192386226976,0.0,0.0,0.0,0.0,0.0
2.32215993089279,30.359622370439926,1.0461621194000668,0.0,0.0,0.0,8.02932419265846,6.011627111029062,0.3249544797815691,0.0,0.0,0.0,0.0,0.0
2.3078398560751685,20.667692586320957,1.0952610050711513,0.0,0.0,0.0,2.844564873484538,4.00670971918026,0.02508445402246668,0.0,0.0,0.0,0.0,0.0
1.8780212946487085,26.50592920164332,0.917668949771356,0.0,0.0,0.0,5.29785534050895,4.990024780061041,0.14853666578761254,0.0,0.0,0.0,0.0,0.0
1.8165237368430431,22.60258785208393,0.8905197134510776,0.0,0.0,0.0,4.01171336218296,4.273761681796109,0.0652720926410172,0.0,0.0,0.0,0.0,0.0
1.311807097214449,17.12055493788559,0.6342587920396024,0.0,0.0,0.0,3.2453199953916654,3.228840307673865,0.07407533051571333,0.0,0.0,0.0,0.0,0.0
2.444066858294596,32.62936904086349,1.1314995784915256,0.0,0.0,0.0,8.093268934550025,6.388963518912778,0.3175602700048815,0.0,0.0,0.0,0.0,0.0
2.025566061011318,26.05092324363174,0.9419958427476691,0.0,0.0,0.0,6.056930926101989,5.056518572403973,0.22424465481079695,0.0,0.0,0.0,0.0,0.0
2.844489420061496,24.787024199724424,1.432426585716356,0.0,0.0,0.0,1.1041462489439726,4.2768165567621645,0.0,0.0,0.0,0.0,0.0,0.0
3.4148291331993197,33.284847671798026,1.67182119969457,0.0,0.0,0.0,4.0253648817998124,6.272248039316935,0.01047114640297838,0.0,0.0,0.0,0.0,0.0
2.0002149698667075,26.52238145817004,0.9740321527937141,0.0,0.0,0.0,4.5606649935725,4.876933423434418,0.08764060275365226,0.0,0.0,0.0,0.0,0.0
1.2538949341439334,14.551699837372256,0.6420725299018697,0.0,0.0,0.0,1.310104531126733,2.548742871276168,0.0,0.0,0.0,0.0,0.0,0.0
2.636098185393478,23.125832273652726,1.3413146145885875,0.0,0.0,0.0,0.5244906617857236,3.8232599603104216,0.0,0.0,0.0,0.0,0.0,0.0
2.260662003714595,22.618454905555296,1.0974533009598986,0.0,0.0,0.0,2.817799203406746,4.212475407473911,0.02511269981210187,0.0,0.0,0.0,0.0,0.0
1.6325188738185061,24.687522187408327,0.7246347233624133,0.0,0.0,0.0,7.319699787523962,4.8815584431839865,0.3740675498750514,0.0,0.0,0.0,0.0,0.0
1.4091773399940135,13.80297031821192,0.729164609948342,0.0,0.0,0.0,0.623353976474298,2.3631673924324703,0.0,0.0,0.0,0.0,0.0,0.0
1.6186757721443419,17.404404329442805,0.8000951420134077,0.0,0.0,0.0,2.296285656961695,3.2518453670597354,0.03529210333757167,0.0,0.0,0.0,0.0,0.0
2.104732486933853,23.734850471130567,1.0662779485411105,0.0,0.0,0.0,2.5365906433164445,4.2372523320523685,0.014912036046398208,0.0,0.0,0.0,0.0,0.0
1.9070725508519357,14.430501988310935,0.9730148846158004,0.0,0.0,0.0,0.0,2.249645495234039,0.0,0.0,0.0,0.0,0.0,0.0
2.7032682592636084,26.903554011429463,1.3861932742759862,0.0,0.0,0.0,1.2082835387207285,4.648669597920442,0.0,0.0,0.0,0.0,0.0,0.0
4.5035599796808246,38.467127187654285,2.270114972195878,0.0,0.0,0.0,1.5282670975633288,6.573543252182422,0.0,0.0,0.0,0.0,0.0,0.0
2.2083689079879445,23.890149780226377,1.0785701872326015,0.0,0.0,0.0,3.3040800027361317,4.442006394350935,0.05912714113246401,0.0,0.0,0.0,0.0,0.0
3.0409492133372122,26.978133951285713,1.5143792861457235,0.0,0.0,0.0,1.841312588747679,4.803858786957065,0.0,0.0,0.0,0.0,0.0,0.0
3.1511961382643316,27.739139713836536,1.6439790795655547,0.0,0.0,0.0,0.0,4.259018691332865,0.0,0.0,0.0,0.0,0.0,0.0
2.4503145871041703,25.88602194871352,1.238748131986845,0.0,0.0,0.0,2.3076946004480767,4.593110842194538,0.001947178800493649,0.0,0.0,0.0,0.0,0.0
1.8205235865963239,22.759754371651574,0.9126801888097891,0.0,0.0,0.0,2.9727474499435553,4.111757590219057,0.023925306325749584,0.0,0.0,0.0,0.0,0.0
2.162839911334287,21.328815880867545,1.0970694112842803,0.0,0.0,0.0,1.4442227166902846,3.6896373588368037,0.0,0.0,0.0,0.0,0.0,0.0
1.317550690783185,13.179841903854445,0.6371466526190808,0.0,0.0,0.0,2.0086334597014446,2.5404409486194264,0.03651553130188013,0.0,0.0,0.0,0.0,0.0
1.415073893242169,14.120512429662408,0.6936195526501261,0.0,0.0,0.0,2.0041659517872445,2.6812051131372256,0.028392689915448344,0.0,0.0,0.0,0.0,0.0
2.2574792302802775,30.87416667458273,1.1109380745376236,0.0,0.0,0.0,6.104053254367368,5.849617363035914,0.1945630324956094,0.0,0.0,0.0,0.0,0.0
1.3424300630116097,11.85564185320868,0.6802091156621092,0.0,0.0,0.0,0.3719769245218313,2.0277103192211383,0.0,0.0,0.0,0.0,0.0,0.0
2.527257155326037,23.168721818016937,1.2610830640265704,0.0,0.0,0.0,1.6102683970462477,4.142290236474652,0.0,0.0,0.0,0.0,0.0,0.0
1.0927484125354145,16.88943843687777,0.5027445364939902,0.0,0.0,0.0,4.554092111526474,3.265330145897157,0.19946332219032678,0.0,0.0,0.0,0.0,0.0
1.8813882805455897,24.799843297224943,0.8678807265749267,0.0,0.0,0.0,6.012818478960747,4.86915502253309,0.2616795695385669,0.0,0.0,0.0,0.0,0.0
1.9413949879573813,25.003628348798493,0.9231042038205964,0.0,0.0,0.0,4.973964092834961,4.7512856145650195,0.14555286109052223,0.0,0.0,0.0,0.0,0.0
1.6040480667478747,21.086380558236478,0.7958879632829,0.0,0.0,0.0,3.193501345708861,3.8464378474137595,0.039336852930720353,0.0,0.0,0.0,0.0,0.0
3.0663159704549487,29.207166607528816,1.5271158099719988,0.0,0.0,0.0,2.292231517023533,5.160623078669437,0.0,0.0,0.0,0.0,0.0,0.0
1.7247567079436863,14.084031835869606,0.8674334193141664,0.0,0.0,0.0,0.42719030782992057,2.376779823940049,0.0,0.0,0.0,0.0,0.0,0.0
2.4644728680124914,28.768157145599293,1.1942521976090292,0.0,0.0,0.0,4.484362428110105,5.376112834474468,0.09569356245483668,0.0,0.0,0.0,0.0,0.0
2.8707084400885066,26.99130948557866,1.4531245408374915,0.0,0.0,0.0,1.8442566879169389,4.7703670868579655,0.0,0.0,0.0,0.0,0.0,0.0
2.1004422729716326,22.286014590733732,1.0403739616229906,0.0,0.0,0.0,2.6695696022126256,4.046782682358393,0.022195004891416365,0.0,0.0,0.0,0.0,0.0
1.8367420099020717,32.31851529200358,0.7771929185545875,0.0,0.0,0.0,11.725657802917706,6.4950964527460355,0.7234543129570091,0.0,0.0,0.0,0.0,0.0
3.491356578237151,41.298129115327676,1.779013817344423,0.0,0.0,0.0,4.547838861622216,7.340574331386379,0.003403560625881362,0.0,0.0,0.0,0.0,0.0
2.132759007845725,24.29778311077507,1.0717692273004011,0.0,0.0,0.0,3.2664602033217203,4.509660545247322,0.006044370955929536,0.0,0.0,0.0,0.0,0.0
1.0894202228073848,12.564198775162,0.53623039568486,0.0,0.0,0.0,1.7640963577809525,2.3159930298883777,0.024538591631683787,0.0,0.0,0.0,0.0,0.0
1.959583616978084,22.29181415917023,0.9851590297995758,0.0,0.0,0.0,2.7397445810532632,4.090619026303992,0.0020109768814892217,0.0,0.0,0.0,0.0,0.0
1.9122069435135793,20.043048155396395,0.9411791398603868,0.0,0.0,0.0,2.4516100319748113,3.689734518612605,0.020511354748543948,0.0,0.0,0.0,0.0,0.0
1.9424348560316826,20.43531788858086,0.9483970568630912,0.0,0.0,0.0,2.6547113513416827,3.759424291415938,0.008322722446524745,0.0,0.0,0.0,0.0,0.0
1.9316892504872343,19.922105358732534,0.9804243993949231,0.0,0.0,0.0,1.8076371051793472,3.648480259092395,0.004591103405068384,0.0,0.0,0.0,0.0,0.0
2.348607847639059,31.380999501336408,1.1459440441030682,0.0,0.0,0.0,6.222350636726918,5.911779949735534,0.2056542077258142,0.0,0.0,0.0,0.0,0.0
2.8075377989396224,31.5628925036927,1.3427051395525376,0.0,0.0,0.0,5.824854562682757,6.06744541405812,0.14130190035812257,0.0,0.0,0.0,0.0,0.0
4.128138903814518,40.26719794389235,2.108667615106243,0.0,0.0,0.0,2.0871278656377554,6.934302709025199,0.0,0.0,0.0,0.0,0.0,0.0
1.7960965548516254,15.564312325826306,0.8787718823169631,0.0,0.0,0.0,1.2379905563383427,2.8293583008519376,0.0,0.0,0.0,0.0,0.0,0.0
1.935298629347864,30.77686803316957,0.8783217485642543,0.0,0.0,0.0,8.812356187913743,6.0006954461002335,0.43687191038082845,0.0,0.0,0.0,0.0,0.0
3.852828804359969,37.77049624790407,1.9165395507104792,0.0,0.0,0.0,3.6881486032213298,6.790558100013713,0.0064921201104305585,0.0,0.0,0.0,0.0,0.0
2.288147231127189,23.26087130599682,1.1545079585001499,0.0,0.0,0.0,2.1130322873398355,4.090272117894459,0.0,0.0,0.0,0.0,0.0,0.0
2.2432604322627276,29.535537272971165,1.0717495253360656,0.0,0.0,0.0,6.645269667361665,5.723601183833497,0.1783159531765455,0.0,0.0,0.0,0.0,0.0
1.4470652870667686,18.976781383518492,0.6846446959676946,0.0,0.0,0.0,3.7561098173642646,3.584059876803016,0.11395517569602251,0.0,0.0,0.0,0.0,0.0
2.5921472882924985,22.839323609040328,1.2236298402145616,0.0,0.0,0.0,3.292411516923904,4.467028425607001,0.025140657125262436,0.0,0.0,0.0,0.0,0.0
2.4649469837649316,23.318202910729457,1.225006159012792,0.0,0.0,0.0,2.007346094798571,4.25130370371724,0.0,0.0,0.0,0.0,0.0,0.0
1.7362532654039657,22.190786895392172,0.8285293170264475,0.0,0.0,0.0,4.416815074616692,4.213557067072262,0.10905637677463596,0.0,0.0,0.0,0.0,0.0
2.1972081462177084,21.1221211553958,1.16778395640095,0.0,0.0,0.0,0.0712452498675133,3.3831314003008512,0.0,0.0,0.0,0.0,0.0,0.0
3.1420203386572623,28.40125131110043,1.5053988229121908,0.0,0.0,0.0,3.53921057739667,5.451220013078319,0.011634494312472671,0.0,0.0,0.0,0.0,0.0
2.079765765439513,22.128539791272363,0.9697684435056,0.0,0.0,0.0,4.784716945193387,4.46474097544434,0.13352753215380397,0.0,0.0,0.0,0.0,0.0
2.0450641010586743,20.828954085291617,0.988082478158086,0.0,0.0,0.0,2.892543855236541,3.9267226953171583,0.026419155749430677,0.0,0.0,0.0,0.0,0.0
1.7956517983657014,26.390932397197844,0.8701380493817774,0.0,0.0,0.0,5.682071299809504,4.977680760473021,0.17467940423229195,0.0,0.0,0.0,0.0,0.0
1.550158222069027,16.038317373618597,0.749400838482436,0.0,0.0,0.0,2.26213016787285,3.0141080021478968,0.01453906489227703,0.0,0.0,0.0,0.0,0.0
3.17189541173786,25.35150630752895,1.6343636631295184,0.0,0.0,0.0,0.0,3.984554348375165,0.0,0.0,0.0,0.0,0.0,0.0
2.5993298778851903,24.923054942455366,1.2652697450512869,0.0,0.0,0.0,2.988358233350798,4.6864325585811955,0.011632354444574236,0.0,0.0,0.0,0.0,0.0
3.1521565005446783,25.060323687662358,1.6034354716738008,0.0,0.0,0.0,0.1701977809783285,4.113702333805871,0.0,0.0,0.0,0.0,0.0,0.0
2.6082996532896647,33.87638713557432,1.3112357360684272,0.0,0.0,0.0,5.576218122846839,6.272211793983219,0.11379270171522404,0.0,0.0,0.0,0.0,0.0
2.375171821092869,22.12533951414886,1.1745152319424859,0.0,0.0,0.0,2.012127814610573,4.092915527141734,0.0,0.0,0.0,0.0,0.0,0.0
4.172895901148606,28.203609890868837,2.1319451222254644,0.0,0.0,0.0,0.0,3.884898996574156,0.0,0.0,0.0,0.0,0.0,0.0
2.158823829163304,23.106842392384614,0.9907180215510724,0.0,0.0,0.0,5.137495438610875,4.63651349536222,0.23890272552318353,0.0,0.0,0.0,0.0,0.0
4.040600227874126,36.82435733813777,1.9749525814937094,0.0,0.0,0.0,4.1513845444037845,6.8611271929304225,0.0079158441130389,0.0,0.0,0.0,0.0,0.0
1.352198832744601,16.887875474986302,0.6515092781446621,0.0,0.0,0.0,3.195373913702797,3.1945964945054537,0.07994983990708686,0.0,0.0,0.0,0.0,0.0
2.2027778321882594,23.194574278501925,1.0597338631297633,0.0,0.0,0.0,3.8437092638592056,4.456124180662628,0.03909991155057781,0.0,0.0,0.0,0.0,0.0
1.5731887833698284,18.96921242268602,0.7296979302962703,0.0,0.0,0.0,4.454620537085389,3.767168306369771,0.19032109432352323,0.0,0.0,0.0,0.0,0.0
2.1318934242791365,26.757167569871058,0.9735954071280432,0.0,0.0,0.0,6.917329980311516,5.358274848614105,0.3014855238144286,0.0,0.0,0.0,0.0,0.0
1.8475595147914163,19.019894986469396,0.9324411280473826,0.0,0.0,0.0,1.6819481600801085,3.3720540600932307,9.326617424283416e-07,0.0,0.0,0.0,0.0,0.0
3.283329640522293,34.8739658712991,1.5986086583714862,0.0,0.0,0.0,4.601424918283517,6.430812757043808,0.07482483259627198,0.0,0.0,0.0,0.0,0.0
3.0408369071774897,33.5289921669263,1.4292376722324065,0.0,0.0,0.0,6.610331540095159,6.549298938581625,0.19572069610063128,0.0,0.0,0.0,0.0,0.0
1.5263879139105945,25.467129881369903,0.678351615010461,0.0,0.0,0.0,7.334100312390008,4.880024085591588,0.3239250926307747,0.0,0.0,0.0,0.0,0.0
3.4851493511819207,21.973828896938613,1.7728145828576016,0.0,0.0,0.0,0.0,2.613356173441814,0.0,0.0,0.0,0.0,0.0,0.0
1.6912501133934703,15.446703212339933,0.8287721078596477,0.0,0.0,0.0,1.3294268146254802,2.7908315720322854,0.0,0.0,0.0,0.0,0.0,0.0
1.8981396939668378,18.670080673945172,0.9124794276433583,0.0,0.0,0.0,2.5548414226886207,3.4724541161408244,0.02805499791991515,0.0,0.0,0.0,0.0,0.0
2.644433611589509,20.79393103209801,1.334644263051775,0.0,0.0,0.0,0.2797055797363502,3.36339008143954,0.0,0.0,0.0,0.0,0.0,0.0
2.856911564162889,24.221012914143753,1.4735523017360006,0.0,0.0,0.0,0.041474629868180284,3.719738980562946,0.0,0.0,0.0,0.0,0.0,0.0
1.6346550338531283,14.306273842322524,0.8170881736905337,0.0,0.0,0.0,0.7505917179885997,2.4935139620595304,0.0,0.0,0.0,0.0,0.0,0.0
3.541070558040942,25.969975320094814,1.7822802150420207,0.0,0.0,0.0,0.07804841828985755,4.374328114646462,0.0,0.0,0.0,0.0,0.0,0.0
1.3291969078818981,23.99280083597223,0.5881368690903327,0.0,0.0,0.0,7.880838408364243,4.683081581813434,0.43629633852814065,0.0,0.0,0.0,0.0,0.0
2.2543217441529997,23.251029267158895,1.14045503872509,0.0,0.0,0.0,2.058696440194897,4.08121444133958,0.005531847789795288,0.0,0.0,0.0,0.0,0.0
