0_channel,1_channel,2_channel
17.161458970919803,11.80736135739227,1026.948752589221
17.23450085037344,12.884488211477287,986.1150113731106
17.093450353940142,11.133298704851839,1029.3636511863974
17.813490376063605,13.183328391603325,1033.6283272960798
17.706922772088486,14.687546827122853,1044.5736804690125
19.207980480465487,14.555487894191435,1073.685265632156
17.16843282680693,11.525849447901061,1025.673891164403
18.32212105142725,13.883027578384032,1101.0334554871238
16.398047547804897,10.465213146596518,1005.1021108109736
16.523746871474287,11.131321902980426,1005.8217625304269
17.62508981800826,12.745835831681273,1036.9314336705718
15.734270360758797,10.095112356885506,951.0297552414311
18.04670012742356,14.66937152217953,1031.9786902969377
16.113610457461967,12.301608669808026,953.1210141731069
17.17927591803411,12.510351139364442,1081.1002927631648
17.45784742713672,11.077785107583825,1012.7684805153569
18.554121408811994,14.091888891703416,1087.084171074062
18.12872249150591,12.203082029833654,1008.3855502604913
16.500287483016674,9.751881314890008,1018.209154018237
16.59575002018347,13.543393914856592,1048.1973998365215
19.78014016887147,16.82471695285352,1145.6082525689064
15.314065721871172,10.044637950013934,937.8315878537226
15.633617409740884,10.514547988912758,951.9743448095487
13.702862877694848,10.536149394793757,899.1883639178321
15.983829366218599,10.78231887644763,947.4894772368682
15.010827768387712,11.119181877727579,937.5100510910798
17.408934166469628,13.282057339165549,1043.7009826459364
16.9528835548595,13.826225984423187,1025.7696848865191
17.441373106363923,13.688778075672856,1101.4815456217052
17.85662261946276,13.051132696804506,1047.5937344648066
14.857085477271841,11.296712806309179,910.571800295861
16.9655232413913,11.20459692631791,1011.3946101121321
16.535651683949936,11.744207976518926,962.6966060330523
16.523658814669254,12.406270014658924,1019.2018054789023
17.46837398782668,14.060537630781932,1024.4468104573466
16.902397301337597,11.541775595414396,1008.4749622109241
15.924667514465291,10.574244277591413,991.9356074751632
18.35675279162707,13.004823745337388,1046.8075580621148
15.170548679835218,9.412444085912746,970.314530275088
15.988377975116178,11.927797749284338,994.3913132255573
16.46780337341096,10.007837871108999,924.484929117923
17.546870429077977,13.263110724128492,1032.2965776020014
17.956362428734117,12.850143942573569,1030.7411520501669
17.528942398464675,13.853386085741292,993.7123354999584
16.81231738599982,12.603371972004375,960.9262627490418
23.278385832815616,17.87285911591431,1295.144084581579
18.253021667023123,13.72589130054421,1041.1025738773476
12.768047568625617,6.854401096916415,855.5747397651849
18.11258170394198,12.933486407981345,1057.5251944795566
16.093736247751362,11.421739225489732,976.4624719205956
17.993582472487912,13.953174688187334,986.9574609438754
17.420624997713556,12.759394733481566,1051.505453064944
15.817651092138352,9.513793891054098,979.6423509865879
14.57792301623805,8.250881979929504,873.9167182708104
15.699236319580939,10.508758915257026,973.2981173647413
24.49645085679854,22.694937026345094,1215.28311074728
16.96708261569868,12.37881464379858,999.0603645178699
19.27935685912805,13.435942911428926,1063.4547681082117
16.10220407144797,12.306765780724541,1004.4464627612516
15.55733203813635,9.897047633903162,954.4163504751524
16.27643806396167,10.33995756808413,971.8443802687755
15.184034883288541,11.001593997172975,994.9741644137952
18.149667556040807,13.108116365661393,994.7974097293891
17.96821739571373,13.213109207658787,1124.266456250528
16.232829618775714,11.530246192925851,1032.1593258553469
15.908460003464869,10.896663067017045,969.4723800907146
15.934657794795474,10.655968788853492,1022.3678636832908
15.96392040275867,9.125175397656514,931.4474294087807
17.458697414255294,12.014858918473623,1017.6099736600229
17.569627261209128,12.485630373734386,1063.893822731718
18.23601284056261,14.258694202585579,1036.0496527992855
14.400156381741631,8.552594694677152,925.718569799852
17.432127716018627,11.188290176362006,1037.9338397689432
14.881950230970252,9.048473427217381,1004.8870940622262
16.3671822201379,11.98775468116387,992.9710099724042
17.801950064516745,13.614392778453201,1012.427000924419
17.034418278691287,12.755054769049984,1020.4402522676368
17.210126066331057,12.469941570386805,1061.9317600337638
15.547138689280578,11.252568393954213,963.7109516023328
16.648877217659777,13.306088857083454,1054.4929396794473
20.609409356557936,17.792030488807427,1217.54415901646
16.414102988685887,10.276872510264203,983.4706137635961
16.765999754174327,10.445986123228828,1029.7265073385176
17.051880018458284,13.224867097495025,998.6477480003679
16.521492449401595,11.80975830522216,1037.3288492286913
15.6189607624572,9.739228741763236,983.5530513201448
17.755419670586814,13.843546149624508,1022.0653214832703
18.7022970234581,15.5346284860862,1118.1125604464225
16.87693093369193,13.523262596189344,1027.168607460716
18.113045738770772,12.062983976236499,1053.771581727061
19.843211037042558,14.455957938571874,1121.3489817065908
16.309378019706557,12.026151832666153,1008.0491616425771
16.5796447209293,10.735741977803062,1020.918444314449
14.982208540266488,10.061139054240687,989.6814093858964
15.234758517560381,8.298565207325217,1008.7687427242201
16.717587271426872,13.666893504052489,1058.013594769356
15.902536624112182,10.018513515531863,974.6124922769454
20.411115469388807,16.065689719358023,1116.4705779653486
17.039683242667916,12.510248649553805,1037.3543528717016
16.65473052461459,12.308798900804566,1007.7256245185754
