0_channel,1_channel,2_channel,3_channel,4_channel,5_channel,6_channel
254.071695430191,16.1202746461473,62.992743624337,438.44680416496254,117.97504973995495,6.414332208681993,28.895019961611982
342.5563585836171,21.86982307579312,85.47953305177953,395.94886924833236,132.61609018087256,9.50371834248254,39.430687335793095
227.33624907316235,14.00499077579731,57.274138939031005,426.21342411166756,97.96758711475734,5.757525379692055,23.791490840800122
253.3318052009701,15.913521020274228,61.9858816948169,419.47365152549935,108.01794549811109,6.9720065832618605,27.505133572987855
264.5665441160372,18.955401826877278,68.3151193382417,437.58464640547504,109.93394881555625,7.260673403158372,28.904845196206573
255.2313688601929,15.03181769904652,62.81910021121554,411.59037206786746,107.7972900809413,7.058309484152539,24.796270544754865
252.40855075912015,15.111013008282034,63.85034284276232,451.81138418685117,107.99686260495821,6.791802193621365,26.412615952198532
244.60688300171452,15.431161979710591,61.26593112717684,433.5101179406034,103.19604787549405,6.606739900526857,24.672064584909695
246.45092508908346,15.774623696443356,63.12511701945199,410.63499034766755,109.72918067418658,7.21608407761848,27.404437736992183
188.88247984103452,12.44897922522786,45.38867457739126,395.10178898123934,74.39308545990686,4.681687491801479,18.161495945464505
245.80862812121399,16.39395402313932,66.06734279695388,403.050847309843,100.64965419518124,7.1118944851622645,26.348984622763275
249.37954088176394,16.439027296627106,66.51898457818854,395.08277220126706,117.9642265830681,7.165978123525599,27.617362161891617
286.3994596398813,16.82587849593801,67.47099575840328,434.16517671419496,109.40810484721582,7.465486501799685,30.10387902819308
265.7750013552987,16.987364354955037,65.98975278071177,438.27863684420697,108.08933993471638,6.758358280123964,28.463648330494873
250.37431990145654,15.00689765831967,65.67566666435324,467.1814705759557,99.82871692862504,6.1583188066944565,25.234467389188563
255.8547771064062,16.55459790596769,63.026912435991576,465.56775554681667,100.4766944227144,7.194834634601913,27.636509701919756
268.80177747162514,17.566222288272883,66.33738217486449,400.05164393049694,112.80457546505471,7.0966665588613305,28.947732740027153
224.74293959032354,13.693371803143386,53.22387067021575,436.6477324546917,90.73730558728253,6.051035428656793,24.015515764916533
246.50558494195874,13.619233908022515,56.606916350506864,441.26032852418996,96.34738754571202,5.805878524826987,24.403248236393758
219.0392142419335,14.772740050033493,54.85521356724407,411.14957719480054,92.56865350887759,5.9653741134478535,22.475984194185653
286.8101052586634,16.92761825618813,71.60765385833928,470.33831133675324,124.66628471097805,7.79224218202831,27.203492929395424
221.89172525429277,14.3974981612246,54.636072610690455,455.35315974606357,93.52589761211838,6.3076288466291235,22.257595822171872
232.7027972542168,14.350959627517112,57.23447999271904,443.5632147671134,92.3915664492927,5.8064310033746445,23.009769544820966
227.6735602022631,15.377070010724648,57.62087359672705,416.8825542882637,107.45174727566511,6.780225904822578,22.584517048576462
262.22687071671464,16.497355964765262,68.0293353489364,393.3080710662969,111.33719270322527,7.4009658056010705,28.54302572149532
262.8556482962947,17.025477416956296,67.21630440621388,465.22807292723286,112.43485867083395,6.886519604272266,29.06434166504588
264.4373846329868,16.68398304466098,67.43329844699139,409.84352360626355,101.73019379575082,7.194755048486639,27.600598050511536
235.93084212589744,16.427396233751033,62.84598286333155,462.7437245450369,95.67902430581454,6.492721970157514,27.02817805894334
277.46968349368996,16.92221110982527,70.01254700946602,420.7404138145922,113.9552299435337,7.41630161918605,30.553056809410798
238.5240032431888,15.011071447954848,58.46004232250771,396.0910859328432,104.30240110807941,6.024502819285092,25.691252804121685
250.58211373917618,15.69140456792756,66.0259364159107,429.04349694520755,116.11372701881875,7.130564016018362,29.372963465548022
226.82916233665813,12.798401559592115,52.69998694807982,442.2472028467965,97.18301900793644,6.18004979619942,20.78319536148427
298.72950493675944,17.742182724881445,70.92562915337317,390.04516517392995,119.19437807725782,6.918421160110706,31.91500453797339
264.38782204837213,16.698359596709142,64.34209412181978,464.9314014122076,110.83901439808278,6.4437703980795265,28.133901381750203
234.31309226127576,15.018354220290188,58.43005681176712,423.08348705328405,96.7902917729273,6.237511115170304,22.884755307622964
209.64456011857243,13.251878124389355,54.88135215294042,379.74188833121696,80.94791640911346,5.120228215146066,22.158923675001276
259.700163650308,16.012957266794356,64.02380633835247,435.33010045256293,111.0413815603075,6.560864280217463,27.767987961981355
264.11927213986456,16.257177008658182,66.64103553367997,430.41175993975753,108.6505454637861,6.884941884920323,26.991090211995605
299.65957641323104,17.441386008340995,71.26679155807257,402.12129932464467,110.38660434966756,6.759024994408865,31.369467249926892
218.30324697709275,13.688357831845344,57.367146834375845,376.2610663971295,91.47937799652378,6.03920990496636,25.447853938981975
231.36148912298177,15.039471578253687,57.56590838953708,421.0288182595861,90.23697528421026,6.2741031019017806,22.571044418603105
244.91310252341583,15.230705882717713,60.895044492780535,442.8264362400701,108.66080697760754,6.192692492148063,27.162118948289088
235.0365200955148,13.713689265399502,57.50492811845118,436.05749939679635,95.75427894084838,6.180598217192617,25.410315067781838
255.11075813777214,15.552573530819037,62.69397926776496,453.50751237160006,105.72448659723479,6.36829560391095,26.560719446352017
236.1995671623565,13.33111220700272,56.288648081326016,460.293084094489,87.14852400922018,6.3466764892434755,22.551628882246355
288.2710227290225,18.216108429561682,70.84561755652004,434.54772648008884,131.7557296870294,7.3361203629182015,29.960218248102393
238.53242967985278,14.086803875897742,63.76958455139216,420.5519216586678,103.4446611502618,6.007670073714803,25.4881038346085
240.23555514377767,15.02765147336719,58.98008325050424,452.30191772935825,98.50558631327164,6.705815372402152,24.82264487461427
256.7800434504469,16.217200521355657,67.32788129222384,435.42895425130826,108.01676119859903,6.382112415850783,26.36963939074403
254.85434499565753,16.00581056776933,67.1901861204327,447.15816003747034,113.89058224606325,6.455079316107038,25.36802784272063
339.1626070668877,20.9371174751832,81.5772908847549,386.8973022937584,147.64588649862478,9.705618744209875,36.66470505413047
244.64907481225583,15.630271438772986,62.13520787836216,419.20655317361576,106.50431267474193,6.425623857647847,24.756343220640193
253.3789579819359,15.359701312709085,63.58771920772167,448.30131561391147,101.01534188943836,6.414688823285113,27.974399427336998
294.9358744067585,17.473514976376535,72.55777322183017,432.7254785308761,111.28086273354347,7.881051136828128,30.960387392088617
234.94966171644685,15.008071913559249,58.228337712160126,390.15418664104715,99.81129747328379,6.03844269190881,26.069147000409682
234.33879836711202,14.467029666540329,56.97796192073076,411.85649917668417,105.49011467101033,5.887348349151571,24.861699631115883
239.7192915175262,15.98693870383696,61.41368837187261,426.78184319294485,100.5011833943742,6.713947651010535,25.58461458813057
242.98585118104975,15.455189929804659,65.49975999162143,445.1310358482098,94.72264495495416,6.299793242446752,25.720912105342137
269.6431965760309,15.853476920521944,66.19330758426514,428.59873215413666,113.42297729670734,6.857950810760697,27.692915357970783
268.58218527947673,16.27691931548898,62.74966347592229,394.8363023742166,104.9156617584298,6.560891797130476,25.471687134014324
246.47401438089915,16.70097645379406,67.83824152877168,425.148387065377,111.70064375181978,6.445987494541644,28.088241158416377
241.71905390358052,14.428439199470512,57.490346920782414,419.5033760729738,101.13735215277329,5.791086559180965,25.0061437512264
274.5992287047197,16.567674968506346,67.77978715917395,413.5629685772095,122.23974839813211,6.996535572265229,28.401219299065144
233.3608393846959,14.7285709875801,63.1455669513251,405.9863784813127,103.07341667956827,6.661302451295523,25.88847919107742
288.088589809719,17.53881690542264,69.92787433629277,451.73396965402367,125.4001693108195,6.876141936553587,28.19992386147075
214.86265100297283,13.437196066971508,54.10164089329246,429.1295223007901,93.81943983499178,5.701766088948203,21.038036351744328
245.13010815610346,14.755956876241541,59.299532158297914,411.11136405734607,100.99557298984253,6.215735214395672,26.10288700623282
302.92197865096614,17.994820187249875,73.44554557576545,417.6077866489552,125.44529323304539,7.951406687498778,29.72478954854585
239.59036914434392,14.746460002935674,56.3731633903364,412.9446086700566,92.96975486764902,5.984182927505321,24.00063587721384
249.75628491921117,15.659569209795869,59.839120714405084,440.4520985128976,98.2294548823762,6.184943213897438,23.963780143653352
277.1227987828992,16.02638811128205,68.40170219840235,443.1738636022576,117.99040196075224,6.9893585895839845,29.382384581634273
219.4792503057727,13.801821324099086,57.138169517362414,406.7620575499169,87.06218331889902,5.822044511192379,22.19341464976906
270.26356658144255,17.161033352732808,63.723834126825686,460.8074416106238,105.8281424297099,6.1439791710151415,26.779946767468452
240.93137297908766,15.53775253959577,65.97405334209242,393.9813321915844,98.19965139198705,6.380444860619571,26.802767194764026
254.32378046892484,15.352036812036784,62.858268893451125,407.25970179174004,109.79522171646472,7.229230110979391,25.417094639416103
232.57537852663822,13.23240013554328,54.401786587550134,388.8128206959795,86.8902646315914,5.615937429708616,22.173405295157043
252.62251046345696,15.362089350896351,60.14945822043685,439.75830414772804,101.9672394376049,6.862492213580262,26.804965794783012
245.4291047634439,16.012381839331052,61.948254849824764,469.1593444745257,109.8445473853275,6.2056142689188745,28.440441297387064
265.9690270286273,17.36189932505383,64.98307217974315,424.22479296552433,110.16887210462455,6.62663215400216,27.41967152647854
237.04784032965327,15.128169424110599,57.886476855528606,431.399305060096,100.7498911441518,5.4685563976155525,23.14917114417963
252.1147000279874,15.423418851257777,60.177311534576525,457.8322019815602,99.72058241680713,6.8374436503583755,25.334684910176563
227.71091089041343,14.504581564864784,55.524025569638965,402.27944554582575,91.01507895942751,5.573829670048413,24.325471157381156
217.13619293889258,13.633412354799816,55.64607171683566,422.18238052797244,94.88154880333137,6.2197972986921854,22.931613072691096
249.52544772084542,14.779930651276693,63.98457436172224,392.32283014613733,102.82857535333902,6.7314920612200435,24.329916910450148
270.08230169199925,16.79416580094482,67.47233776024768,439.1204402550052,110.52996366081474,7.183506017643146,28.61058408909452
223.89749291092735,13.50847630975736,55.664675665903545,459.32704153138616,95.98556000848258,5.762812111561863,23.952959063744057
257.7256098393071,17.022133162368547,69.28532364481983,403.31641039173576,122.41150489146864,6.624161754937383,29.219130930463596
253.1141199725415,15.896117767517229,63.30298392764838,424.857407510761,108.32117950300564,6.490968602756616,26.88236730293554
266.5001197279886,14.715339254749736,59.08775874316345,428.6875177002356,113.7903329657402,6.693899276716235,27.464250558991058
231.32094756129177,16.305817126867833,61.52777996422304,442.1551420937547,103.23039717939487,6.108537329663824,26.235685992880423
263.1740601085859,15.925702974430166,62.52392522719198,372.3660127163402,110.38230481332556,6.947533177554455,26.908271378948157
260.92629720054873,16.28317749316109,66.46315429897545,434.7214001859794,104.33988138285629,7.19223596419019,26.187824041806273
244.49390284449066,15.100531068775185,59.13838538344969,416.1534830438324,98.84535273477385,6.017904400906066,24.543310475734906
239.1818938994703,14.537866654035156,57.33499585250069,431.03287541283004,100.80509432457714,6.787356732708379,25.434060472988367
227.22007533827994,14.811952574482433,56.524400154846106,422.24896131161324,98.76356783664934,6.209918922111032,23.48827888628688
269.1564362778191,17.152454809930713,68.13570795909618,441.0768688018182,107.70566956312787,6.76038259912888,29.328705874278
255.35223111611825,16.0205454839228,67.9601977520871,408.320240415661,110.94452405271969,6.290788910524586,26.47989337066089
267.95763350801553,16.778676904379846,66.75775791421754,449.157123483812,112.76950473368444,6.975343411296752,28.492072794778316
261.19201967772966,16.623389592195377,64.98666637654699,434.27945307930537,115.5611172774881,7.056720406875386,29.086272424798203
263.02896131679404,16.057242865099504,66.74080912369936,416.7161492431486,110.67309295133336,6.807331926091201,26.91280409616363
