0_channel,1_channel,2_channel,3_channel,4_channel,5_channel,6_channel
239.23751670880313,14.658885907909939,59.06926715679489,421.1192135786876,95.8328961030047,6.22194361385743,23.875142086508554
208.10353471095743,13.455169431820199,55.75306157626964,421.124584110715,89.42682702348333,5.635476493585585,21.550325661641608
209.74775920376456,12.513455149988642,54.63853369405248,456.32106811781483,82.54865843288762,6.158037811753404,23.060048754395336
227.35096362857618,14.320306530917962,57.78211334175188,430.8891381527175,102.11412821015104,5.94012381906162,23.716483904386518
221.22858736442922,12.951904822807778,55.89431549366588,403.9636461909987,94.41384670856893,5.549909931137493,22.499958392137373
269.3533802993222,15.930393402732209,68.54504795833613,407.1719133568126,114.18816628214225,6.64965845534445,27.800853905675524
282.6998938863322,17.74142551581793,76.04040545521116,447.54079557240186,119.47401559499987,7.189433372515474,31.66998153246621
251.0365885659925,16.349372093767727,61.94022527647123,427.2863790568923,104.44446150164731,6.586332414313276,24.74054134297506
284.4000711818761,18.401692240388776,73.42589740286176,465.41509867056664,123.06302796201602,7.309820426406732,29.274681615990893
230.41708723249116,14.27628952949471,58.54252251324388,436.4962943141072,94.03233698018904,5.949444587298843,23.924577980204024
221.60999205291026,14.572679676809857,55.51671042855745,417.2534848954008,98.09825660404827,6.536654827017754,24.672148231219207
238.05256637042658,13.76370659748182,55.891365724563485,450.80891016246846,94.46328382310172,6.067785087478428,23.052978857709615
219.9291011099312,14.44066141334273,56.449467035506565,369.2627792942855,97.24961740784067,5.66536896071686,23.38497466708267
257.34586504902575,15.590829185427241,57.94579498562811,430.9875474075284,110.15726536263278,6.847574216308794,24.84066467160063
216.87347475222424,15.214582016754392,58.97402198788407,425.6968183770512,97.66868467706958,6.225168691371335,24.806243775134934
256.9810419669263,14.95097721030186,67.56564117357098,430.9323145481155,121.45117893419865,6.520977473119834,27.966320930854497
286.93882608087284,17.26621811571484,68.31115571636217,425.35334863109625,113.2278330506931,7.097316450127859,28.037670623163713
238.91799013029987,13.815893836202907,56.08880201713045,425.4557155227523,95.81905063236034,5.657001881405289,22.221337311737415
