0_channel,1_channel,2_channel,3_channel,4_channel,5_channel,6_channel,7_channel,8_channel,9_channel,10_channel,11_channel,12_channel,13_channel,14_channel,15_channel,16_channel,17_channel,18_channel,19_channel,20_channel,21_channel,22_channel,23_channel,24_channel,25_channel,26_channel,27_channel
4.271536567891381,4.97817500713055,0.9797324630596874,2.8343408282888944,1.8299689095605536,10.013754513054556,0.26456348979649075,0.0,0.0,0.0,0.0,0.0,0.0,0.006847241682555838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.64836823054003,0.0,52.0083489269874,0.0
2.6450426164062555,3.073978848230029,0.5899429851787356,1.712062049594551,1.0451602688965407,5.947944775888304,0.14941297366971965,0.0,0.0,0.0,0.0,0.0,0.0,0.0012547087740339869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.127469312569538,0.0,24.2361065888287,0.0
1.6259329140856358,1.8971850947582702,0.37079976342054666,1.0701444816368342,0.689841280898612,3.8086147323334116,0.0977904815518202,0.0,0.0,0.0,0.0,0.0,0.0,0.0016222676916036029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.60196717626546,0.0,16.926937530328868,0.0
3.4127570653689387,3.9670132508678857,0.7858590927359921,2.285034246375066,1.4714366335346936,8.086419684969608,0.21326426812309354,0.0,0.0,0.0,0.0,0.0,0.0,0.005926846544693743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.168951883366717,0.0,43.73287397226362,0.0
2.1234124313038074,2.486371147035162,0.4948872283711402,1.4406457260849117,0.9278101573680351,5.111440719081891,0.13713773128876766,0.0,0.0,0.0,0.0,0.0,0.0,0.00477301063549101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.168756481537546,0.0,28.102247322642377,0.0
1.4441077712853552,1.6729653602349166,0.326480314246335,0.924490255759254,0.6054506886975717,3.3457371410362002,0.0850635954033361,0.0,0.0,0.0,0.0,0.0,0.0,0.0012704082573849371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.742769513277988,0.0,14.256860106642723,0.0
1.1967097481806757,1.3909326395303663,0.2751370225731495,0.8044626808855964,0.5074195625703259,2.7918525421919935,0.07496941939244474,0.0,0.0,0.0,0.0,0.0,0.0,0.0020138407021259375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16135773851433,0.0,13.313225754456877,0.0
2.148709927548986,2.495297683167809,0.5063217191487912,1.5014900907529711,0.9705778160349339,5.213931645489959,0.14527272034055255,0.0,0.0,0.0,0.0,0.0,0.0,0.006572788597831098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.516172295472373,0.0,31.76705201644373,0.0
2.4668113728284347,2.8744093681070866,0.5559561474145628,1.620356119354274,1.0299379772884851,5.722424528194806,0.14552786102231433,0.0,0.0,0.0,0.0,0.0,0.0,0.0026427307842918552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.460754181128745,0.0,25.575054845438615,0.0
1.3944602675677058,1.6242281361516455,0.31901312928970216,0.9280519511731125,0.5924463397513287,3.292761151994474,0.08618080843057623,0.0,0.0,0.0,0.0,0.0,0.0,0.001929390926436856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70033695684873,0.0,14.689984606942888,0.0
