0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state,8_state,9_state,10_state,11_state,12_state,13_state,14_state,15_state,16_state,17_state,18_state,19_state,20_state,21_state,22_state,23_state,24_state,25_state,26_state,27_state,28_state,29_state
5794.949807272167,5820.501788393387,6107.424288597555,6132.2665681970975,6108.133990119233,6132.976269718774,6134.159105588238,6306.317254885122,6307.0269564068,6420.135337096835,6421.318172966297,6444.2679151747,6444.977616696377,6446.16045256584,6447.816422783088,6420.845038618512,6446.397019739732,6818.6309711936465,6844.182952314866,6619.0283033844025,6620.2111392538645,6619.264870558294,6619.974572079973,6619.738004906079,6817.92126967197,6819.104105541432,6842.053847749834,6842.763549271511,6843.946385140975,6845.602355358222
5793.860950794003,5828.654713358263,6096.560204911523,6120.0808204489385,6107.833351938368,6131.353967475783,6150.142545853857,6293.675904273947,6304.949051300791,6403.017174704659,6421.805753082733,6415.2646432152305,6426.537790242075,6445.326368620148,6471.630378349451,6414.290321731503,6449.084084295763,6808.52172045635,6843.3154830206095,6600.1328740670815,6618.921452445155,6603.890589742697,6615.163736769541,6611.406021093926,6797.248573429505,6816.037151807579,6809.496041940077,6820.769188966921,6839.557767344994,6865.861777074298
5816.1459307017885,5843.437027311251,6115.714945330249,6139.340436110547,6119.380551159414,6143.006041939711,6149.115384988319,6307.727236322776,6311.39284215194,6416.505828568434,6422.615171617042,6436.465713519566,6440.131319348731,6446.240662397339,6454.79374266539,6420.171434397598,6447.4625310070605,6804.19601638265,6831.487112992112,6608.51811956096,6614.627462609568,6609.7399881706815,6613.405593999846,6612.183725390125,6800.530410553485,6806.639753602093,6820.490295504617,6824.155901333783,6830.265244382391,6838.818324650441
5797.388696255337,5823.619348396436,6093.560016436867,6107.669171340333,6105.6815136745,6119.790668577966,6139.993163974021,6287.340175862299,6299.461673099931,6393.7718356976075,6413.974331093662,6395.759493363442,6407.880990601074,6428.083485997128,6456.366979551605,6405.89333293524,6432.1239850763395,6793.4536517861025,6819.684303927202,6587.551995123039,6607.754490519093,6591.59249420225,6603.713991439883,6599.673492360672,6781.33215454847,6801.534649944524,6783.319812214304,6795.441309451936,6815.64380484799,6843.927298402467
5789.326145167501,5819.014650048523,6103.716037558525,6118.8617845167655,6118.258795481309,6133.404542439548,6157.642472310854,6309.61578096053,6324.158538883314,6422.953515923811,6447.191445795117,6423.556504959268,6438.099262882051,6462.337192753356,6496.2702945731835,6437.496273846595,6467.184778727617,6849.295760650603,6878.984265531626,6628.853259325815,6653.091189197121,6633.700845300076,6648.24360322286,6643.396017248599,6834.75300272782,6858.990932599126,6835.3559917632765,6849.89874968606,6874.136679557365,6908.069781377192
5801.512423947994,5837.561220314805,6110.5486161689905,6145.683711360516,6111.462317344276,6146.597412535802,6148.120247827944,6307.310941010369,6308.224642185654,6419.889375448414,6421.4122107405565,6454.110769464655,6455.024470639941,6456.547305932082,6458.679275341081,6420.8030766237,6456.851872990511,6814.3277263064565,6850.376522673268,6616.651700289793,6618.174535581935,6616.956267348221,6617.869968523507,6617.565401465078,6813.414025131171,6814.936860423313,6847.635419147412,6848.5491203226975,6850.071955614839,6852.203925023838
5795.727004644925,5814.182977365742,6103.943501621123,6112.877817924273,6113.46515803879,6122.39947434194,6138.268901704719,6303.729782495424,6313.251438913091,6415.333884069877,6431.203311432656,6414.746543955359,6424.268200373026,6440.137627735806,6462.354826043696,6424.855540487544,6443.311513208361,6824.4281022361465,6842.884074956964,6615.120164944178,6630.989592306957,6618.294050416734,6627.815706834401,6624.641821361845,6814.906445818479,6830.775873181258,6814.319105703961,6823.840762121628,6839.710189484408,6861.927387792299
5811.424258626479,5848.406946141857,6120.056764606274,6146.9015469759415,6130.194669751983,6157.039452121651,6173.935960697834,6320.327752480135,6330.465657625845,6432.068572301304,6448.965080877487,6448.775449525262,6458.913354670972,6475.809863247155,6499.464975253811,6442.206477447014,6479.189164962391,6842.7484531947375,6879.731140710115,6632.339560175166,6649.236068751349,6635.718861890403,6645.856767036113,6642.477465320876,6832.610548049028,6849.507056625211,6849.317425272986,6859.455330418696,6876.351838994879,6900.006951001535
5803.841671157207,5835.623621024728,6108.506964922282,6131.13787795563,6117.658001756456,6140.288914789803,6155.540642846759,6305.934746404863,6315.085783239037,6416.2226042987495,6431.474332355705,6429.702480497924,6438.853517332097,6454.1052453890525,6475.45766466879,6425.373641132923,6457.155591000444,6820.229204098084,6852.0111539656045,6613.6503857813295,6628.902113838285,6616.700731392721,6625.851768226894,6622.801422615503,6811.0781672639105,6826.329895320866,6824.558043463085,6833.709080297258,6848.960808354213,6870.313227633951
5804.710653276895,5826.663032983953,6094.182810690113,6100.336816577394,6109.98118450989,6116.135190397171,6142.465813430133,6284.849815748113,6300.64818956789,6388.921092709923,6415.251715742885,6379.276724777427,6395.0750985972045,6421.405721630165,6458.268593876312,6404.7194665297,6426.671846236758,6786.053476645699,6808.005856352757,6579.588097767923,6605.918720800884,6584.854222374515,6600.6525961942925,6595.3864715877,6770.255102825922,6796.585725858884,6760.6107348934265,6776.409108713204,6802.739731746165,6839.602603992311
5803.70085265005,5828.922807681943,6103.282066227505,6127.785956403921,6104.000131082982,6128.504021259398,6129.700796018526,6293.963537963956,6294.681602819433,6403.102634756786,6404.299409515914,6426.8884600777255,6427.606524933201,6428.803299692329,6430.4787843551085,6403.820699612263,6429.042654644155,6785.183643085164,6810.405598117056,6593.784106493236,6594.980881252364,6594.023461445062,6594.741526300539,6594.502171348713,6784.465578229687,6785.662352988815,6808.2514035506265,6808.969468406102,6810.16624316523,6811.841727828009
5804.560726763029,5822.640126065614,6108.931464251356,6117.6544590809,6118.287868724397,6127.010863553941,6142.604871009009,6306.16350092163,6315.519905394671,6416.421003230697,6432.015010685765,6415.787593587201,6425.143998060242,6440.738005515309,6462.569615952404,6425.777407703738,6443.856807006323,6820.241481044284,6838.320880346869,6613.65303990097,6629.247047356038,6616.771841391984,6626.128245865025,6623.009444374011,6810.885076571243,6826.479084026311,6810.251666927747,6819.608071400788,6835.202078855855,6857.03368929295
5800.567056485873,5832.864276442856,6107.916436469411,6123.395574816944,6124.734518078862,6140.213656426394,6168.243792442146,6310.391919416065,6327.210001025516,6420.871843656099,6448.901979671851,6419.532900394181,6436.3509820036315,6464.381118019383,6503.623308441435,6437.68992526555,6469.987145222533,6842.640891158859,6874.938111115842,6623.347326602754,6651.377462618506,6628.953353805904,6645.771435415355,6640.165408212205,6825.822809549408,6853.85294556516,6824.483866287489,6841.30194789694,6869.332083912692,6908.574274334744
5800.925949540494,5836.384082912528,6118.71302119033,6142.598363677004,6130.285812075691,6154.171154562365,6173.459139371299,6325.431989110311,6337.004779995672,6440.357689801954,6459.645674610888,6452.670241403266,6464.243032288628,6483.531017097562,6510.53419583007,6451.930480687314,6487.388614059349,6865.368416527276,6900.8265498993105,6647.076657721935,6666.364642530869,6650.9342546837215,6662.507045569082,6658.649448607295,6853.795625641916,6873.08361045085,6866.108177243228,6877.6809681285895,6896.968952937524,6923.972131670032
5804.065958431903,5822.4120582616315,6102.656310669309,6117.911771444522,6105.746949723824,6121.002410499038,6126.153475589897,6294.416586604274,6297.507225658789,6402.276875924887,6407.427941015746,6414.441697645584,6417.5323367001,6422.68340179096,6429.894892918162,6405.367514979403,6423.713614809131,6788.888066849332,6807.234166679061,6594.037151859851,6599.188216950711,6595.067364878024,6598.158003932539,6597.127790914367,6785.797427794816,6790.9484928856755,6797.962249515514,6801.05288857003,6806.203953660889,6813.415444788092
5809.654441426842,5834.319741784915,6110.42807793557,6126.512766692367,6119.008689536847,6135.093378293644,6149.394397629104,6305.127969672126,6313.708581273402,6414.0619183113895,6428.36293764685,6421.56599546691,6430.146607068186,6444.447626403647,6464.469053473292,6422.642529912666,6447.307830270739,6812.042313385778,6836.707613743851,6608.761810047946,6623.062829383406,6611.622013915038,6620.202625516315,6617.342421649222,6803.461701784501,6817.7627211199615,6810.965778940022,6819.546390541298,6833.847409876758,6853.8688369464035
5813.026094674007,5849.132921562262,6117.490353961543,6143.900972782091,6127.186562029251,6153.597180849798,6169.757527629311,6315.010098491322,6324.70630655903,6425.186682604983,6441.347029384496,6441.901093357823,6451.59730142553,6467.757648205043,6490.38213369636,6434.88289067269,6470.989717560945,6829.922379732249,6866.029206620504,6622.706427134762,6638.866773914275,6625.938496490664,6635.634704558372,6632.402635202469,6820.226171664542,6836.386518444055,6836.940582417382,6846.636790485089,6862.797137264602,6885.421622755919
5802.749779539032,5837.770630161598,6107.975289808239,6140.099615738081,6110.871814500963,6142.996140430805,6147.823681585346,6303.31717378458,6306.213698477304,6414.166308308354,6418.993849462895,6443.394109545472,6446.290634238197,6451.118175392737,6457.876733009093,6417.062833001079,6452.083683623645,6807.74660095376,6842.7674515763265,6609.508192284695,6614.335733439236,6610.473700515603,6613.370225208328,6612.404716977419,6804.850076261036,6809.677617415577,6834.077877498154,6836.974402190878,6841.801943345418,6848.560500961775
