0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state
0.0,62.07262497459897,62.60963100747746,531.8453207133842,95.47686174643356,966.7026925897418,410.5683521063755,945.5200869299014
0.0,62.65054287154377,63.048765117983706,546.4087169293148,110.80817927545709,1002.1354233961171,425.29456713602895,962.0842221944841
0.0,63.73640688713763,64.94089112314178,550.833684801982,88.76657371572,1003.5992262597083,417.3126043507427,1039.999538771328
0.0,64.67909649614882,65.07309237662739,557.0750826033172,87.34533415501562,1032.3036198169164,437.31206182485175,1051.9106943608804
8.112995501937537e-08,65.93929285473703,67.64275074010789,554.3757181181699,100.11249585070573,1086.6848945731065,447.2080104118679,1074.9708697964475
0.0,62.762300026643025,64.99509878700047,553.9839766181648,89.23254123592714,1046.6028767887265,429.2960270602591,1038.4627721178415
6.093882795089599e-06,61.84178877119077,63.088342751226236,525.2302992491739,93.99695143643646,996.6100675497158,411.58637233548,963.9131888143945
0.0005543881791424324,60.2929281651919,60.50271828793922,497.11207568758977,87.1219587438303,949.9824284859565,401.37024324182676,946.1056601794241
0.0002717415605317711,63.021019378307436,63.8963878247802,522.2727072650626,92.31250494289837,988.0870987367376,409.95800838188813,998.5937408672916
0.0,69.61656182543736,70.46181403791881,571.4910595929769,87.27614490708561,1134.0360338919222,448.58905105513537,1142.227389411586
9.136508134841007e-05,66.10339149426811,66.63160284373593,527.4545373898391,76.76280016645053,1097.772332017974,419.82364859866397,1078.7967760170106
0.0,65.17905288162925,68.34372367467205,564.7886964225675,94.94739222022127,1113.4198692156995,450.28685109774807,1105.8232066228165
0.0,67.68938211528447,68.21833161014511,549.7476738563693,86.3999992291434,1091.5368715228292,419.76421464995667,1096.1547705792827
0.0,63.574303619834865,63.821728027608984,547.8975986254492,92.67793046674056,1020.7885088116925,430.2744087068307,988.8006206498568
4.2961100130034266e-05,65.40394980291639,66.39473732358653,531.9975026471316,85.26833164778112,1059.318087492904,424.3866951929896,1062.4128432266887
0.0,62.992989898838395,64.26714763523405,537.8684545383875,88.89449671579462,1042.0756192506735,416.7469163719127,1035.8672593919644
2.230506145304415e-05,67.01743780815539,68.21912244860135,551.7137783305295,97.66678994835446,1104.7882344472687,444.45199200059096,1108.0004023703084
