0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state
2.0076881475473345e-05,67.38257114039106,68.73378465982424,550.8443794705895,89.98834976401983,1104.0968529400568,428.870713939894,1086.133193774226
1.7856957949097597e-06,62.30430639917185,63.76856830217634,520.1042395681252,87.52788131295972,1021.1448296045666,411.30910197813665,1071.2383530097725
0.0,63.61067143886921,63.580033574856465,539.6097169353229,85.787496365799,1012.5185368115634,425.5367409287684,1021.7544753075067
3.177719324158119e-08,63.33808237585837,64.59888381898683,528.8032880584774,82.103899564128,1026.3601918305203,415.0997534674775,1038.6275325444342
0.0,63.35830525556773,65.59137721250545,545.8892061014275,93.66343998388137,1045.6155151810406,426.8025496921879,1087.02815882253
0.0,68.85887568131463,70.03391508802846,576.5756639459994,92.70737994979216,1140.5488918093417,454.9884638662728,1168.2398165716747
2.1966051253356288e-05,64.66078228341256,66.37118289305332,525.7831741044608,79.1042354025845,1038.5193808622432,412.20494449371347,1070.1207334841486
0.0,63.02820232196535,64.64651788441716,512.0118860165098,89.8022197268019,1035.9825842263706,412.19174274840134,995.6333530628929
0.0,68.95314303861443,69.58255706199658,538.6365561178711,88.76598311757661,1108.530926620772,445.0449093897282,1037.8453769879338
2.5267891040181777e-06,62.15774089422518,63.93978438020076,544.7224808316778,84.57326547350821,1009.547500389236,417.91926614878093,1003.6566389319477
1.5676122719979983e-06,64.79409861910156,65.38842893979431,533.35100841011,91.66932261762562,1065.6567186660116,418.82000209907545,1012.540560096043
0.0,64.9344943457846,64.41231984797913,529.4237579241775,84.33808313349152,1031.4962718133916,418.603775995625,1039.3770213386513
0.0004655627985725062,61.7735361623779,63.00673893396429,484.67756068410455,77.51944178419454,1001.8650267355556,412.0354947463806,1027.8345889186005
2.796321537501356e-06,68.06848797205754,68.7095026901505,564.1433091472135,95.07751638597702,1124.9067653117256,452.8040508832457,1139.001350714963
0.0,64.42263562579782,66.36031455968075,544.7259256840483,87.80993515642493,1058.4776448237262,424.1775867214294,1105.9550101927061
0.0,66.73925924842456,68.50351597644908,572.4642819956496,101.31428464577168,1104.0258233071083,454.74872737957253,1161.610942009734
0.0,66.4674914593807,68.38894509786986,573.5901092328477,101.6738307528448,1108.6516015854916,442.7977933818615,1126.3933907342657
2.0575240351631985e-06,67.34762500287916,70.02776045212475,561.0385768170164,93.91282276851129,1143.4666326048398,439.5696864548336,1169.8969620736527
0.0,63.49883414917114,64.19249549049728,530.075987706742,94.79712296723892,990.2824224836032,423.06099175669294,1012.595192653989
0.0,66.37245751427909,65.85370713692988,573.7256278291884,108.50453016670284,1088.6459544022503,441.4724790832195,1051.1505295839643
9.84486668104118e-06,64.25533080099717,65.22481519337326,548.8369079690659,95.20207981323777,1008.6009490293404,431.8979884848164,1025.7190090631923
1.1578964557808008e-05,59.44855999173498,60.46934616314523,509.6929726371682,82.97567869868566,964.7708377105372,400.6695657839865,991.2288592037626
0.0,64.72743721205599,65.1935642739781,534.2197851705984,85.02815259878085,1043.446620336252,417.87496103410797,1008.5407091744503
1.6560186416407322e-05,65.45286691289341,67.52398676585904,535.8765312579837,84.7342203496425,1085.9461839849464,422.3822558025482,1117.6835686366585
6.893357388055081e-08,64.89910906809297,66.3342053828972,560.2630043564004,93.26412475274519,1041.0366392390104,429.55249392025434,1080.0137812160788
