0_channel,1_channel,2_channel,3_channel,4_channel,5_channel
20.242306146014315,28.522826837928136,927.3237463350193,17.32975708672076,2.6524864450930195,0.041922031741205956
18.44629524391714,33.94601266902351,1033.4820204723674,18.757124030295486,2.7643836506561787,0.053081229884787695
17.489375955427946,23.604846776965427,929.2080024838772,15.529724685348741,2.399439828343709,0.03596111839986782
18.509519407661646,29.18628166667758,935.3937808902799,14.092495581633838,2.2798103858588834,0.03093014576060034
15.68209109273564,22.268102304082387,924.8905532528343,14.84981479176994,2.036049397718829,0.0306655839712236
21.39310924456127,31.296717032328775,943.9783871039938,17.033614172231403,2.446792256115167,0.04820588896099924
12.973178708697558,21.44979953390936,801.7320325203273,12.61480496532053,1.2938453359174857,0.023987207626223982
19.29489061304182,31.877703903964758,954.3484397534922,17.066123126430334,3.0551048940249252,0.05170479309410997
23.032148189934546,33.10597849572755,1013.7629299438395,17.957541338697432,2.9897674820579603,0.056131982316914096
21.094845007196678,27.827212078850476,966.6512000228076,17.570871413967048,2.7842548022571076,0.04822731395130902
19.67235455445986,30.496841789787215,914.7183217117874,16.477603388811797,2.484639277718604,0.04610401219339633
20.37827178330106,30.5825014927444,924.8219645418154,17.27876300552401,2.432007126294551,0.04401287704423928
17.881772152777724,29.058684463051726,927.0778610799421,16.450092342492876,2.5977658235529257,0.04278302543421899
15.866824675340183,23.58276872949463,937.5038183574181,16.08698442791479,1.7805847958984287,0.03578497865518102
20.660353356546214,29.97033393418729,961.2461401295308,17.894964080008094,2.7357086391162615,0.04987677646593433
18.431911867311726,28.805510803597407,962.5240803495005,14.635824906090592,2.411576927097964,0.028851353578663815
15.91138828922671,29.029114452702082,835.0383746212583,13.607298285397903,2.179941009848851,0.0347791005477722
21.850729173191873,31.887555120644542,934.2940285131469,16.688278481995265,2.664374226685403,0.04876582164477932
24.744990966731507,37.16798576082212,1076.858988120066,22.38419320175763,3.7448699043814933,0.07995728078470654
19.895567420214174,27.278793719240554,919.9096779094494,16.887864887770792,2.2193329259541357,0.04195578997169332
19.58176842757775,26.617264746123176,940.926061168901,17.85047723987581,2.855906010370257,0.04448733451494559
16.199472661599042,26.24891259070403,879.7800284596005,15.156380711682283,2.062761551319633,0.040505728150288925
19.247209699964664,25.356348822707155,910.0457712879864,18.55036701216594,2.577446755233966,0.0498066998336787
15.750237738166268,22.011195786674016,836.3092246883627,14.117902070653017,1.7336031331563093,0.029181823707866674
20.705759956678932,30.764888957503725,1001.1746191264607,17.386838074094427,2.834050850605988,0.04629394837229067
