0_channel,1_channel
0.013304979407180973,0.0
0.0,0.0
0.0013118138054647244,0.0
0.0,0.0
0.0010895699448831891,0.0
0.0015926341072121713,0.0
8.137256641290918e-06,0.0
0.0,0.0
0.025190032065834606,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.1918703569747475e-07,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00011796538876873757,0.0
0.0013216191831345702,0.0
0.0,0.0
5.2843886137757965e-06,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.009778558458149858,0.0
0.0007825442742680156,0.0
1.4748794206105934e-05,0.0
0.0005380991221486501,0.0
8.064727095773178e-06,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05785558404389818,0.0
0.0,0.0
1.1833274389312539e-05,0.0
9.679541739788764e-06,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.006234920959214238,0.0
0.00014414136109880768,0.0
0.0,0.0
4.9078796640121607e-05,0.0
0.0,0.0
0.0027485526929561695,0.0
0.0,0.0
0.01758663962489469,0.0
0.0001303765265275611,0.0
0.0009018169064419068,0.0
0.004297287595000513,0.0
0.0,0.0
0.0,0.0
0.008600861888906734,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.428287281148921e-06,0.0
0.0,0.0
0.0,0.0
0.0021179342985178777,0.0
0.0,0.0
0.0036337357460087556,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03133448665262,0.0
0.0,0.0
0.017932554319158252,0.0
0.00010433078415761712,0.0
0.001128377373411479,0.0
0.0,0.0
0.00325935798156472,0.0
0.001211892688957069,0.0
0.03698081947369126,0.0
3.501001905739979e-05,0.0
0.0,0.0
0.019214870675476173,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0008006110605311865,0.0
0.0,0.0
0.001331512105141761,0.0
0.0,0.0
0.0,0.0
2.5445930864693146e-05,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.934321814357641e-05,0.0
0.029140233302464832,0.0
0.0,0.0
4.492188575522499e-08,0.0
0.0,0.0
0.0,0.0
0.0026120401362286654,0.0
0.0,0.0
0.0,0.0
