0_channel,1_channel
0.10817362959238655,0.00041548547879865773
0.02423395403456197,0.0
0.0365193845811751,0.0
0.006178029855183113,0.011395184230650288
0.005708178396054756,0.004873215313049236
0.010522246555098043,0.0
0.11098387754173321,0.0012219110270004624
0.0374066102908257,0.00023539954273182944
0.04209536963271386,0.0
0.020970729964851366,0.0008376282054714517
0.0033635809942510688,0.0
0.04261681995939906,5.3224971826048994e-05
0.0006034572855423365,0.0
0.12183459462280834,0.0
0.045838275016736055,0.03867326981486466
0.03454066106618816,0.052154717054803915
0.03273497001324069,0.0
0.021080397277267994,0.0
0.02619701693838803,0.0027949891515439513
0.0034703075562889053,0.0
3.407192868676317e-05,0.0
0.03420221333608373,0.0
0.014148758473291115,0.0012786491372633083
0.0250810169193034,0.0
0.019963123945489186,0.0
0.016715255155540523,0.0
0.020153984612417467,0.0001609228066861113
0.0011074856211120228,0.0
0.012406250289198773,0.0
0.004741625525804257,0.0
0.02598375217455227,0.006895609456148504
0.04680664677476604,0.0
0.042860741863309286,0.0
0.06761037059854842,3.196787404212374e-08
0.019025945445752878,0.00033137555017977323
0.017571869905531817,0.0
0.05993887553637823,0.0005001261901273183
0.009697868028645279,0.0005436978011316396
0.00020063078138697241,0.0
0.024850295663598636,0.0
0.010267182030275135,9.58825321208402e-05
0.015362647460568838,0.003696478799584927
0.08427821047387418,0.03234896399847664
0.02509986216710926,0.0008435919130730149
0.09697004112593588,0.0034514301563898972
0.042424490860029425,0.0
0.0006644907688535842,0.0
0.09642191026719399,0.015209974317635284
0.021311999326986363,0.021205627505132624
0.033773622048722286,0.0
0.01108460295678807,0.0
0.11077632298735152,0.0009454936507204564
0.032230273294202284,0.000731871544867294
0.03468036147129451,0.0
0.02894194827461664,0.0
0.07110575014440705,0.0010877778153549672
0.023106665072001317,0.0
0.03440690032305267,2.686605911500378e-06
0.018441176542488395,0.0039626537544659194
0.01671501517176718,0.0
0.04898202485931681,2.648273898368598e-07
0.044080065480145945,0.0
0.004966325577077212,0.002016651951724035
0.02546122237589602,0.0
0.0061268789702463656,0.0
0.0894423884395822,0.0
0.061202475122127044,0.016254135453174355
0.0500902792078774,0.0
0.05348922135032853,0.05431943000182682
0.055191951894914014,0.0012127117664361385
0.0802257416110739,8.736239977692014e-05
0.04002461493324311,0.00015761898832539187
0.026475250601795345,0.025158760172833132
0.005439474368533647,0.0
0.031973059124249394,0.008479240019985375
0.06997416707160777,0.0
0.0007362591770300264,0.0
0.04567689876176058,0.0
0.0016282711522500957,0.0
0.009897307780313681,0.0
0.016433030037243283,0.0
0.04494145048499708,0.00010310822334596643
0.04116794092028965,0.005029490144955622
0.001117179768610834,0.0
0.03533476777475755,0.0002878431701089236
0.018790473763005515,0.0
0.06952777267502173,0.0
0.009909572074035604,0.0
0.009462443174578622,0.0
0.02958782987094938,0.0009707385391847768
0.012358483850813848,0.0
0.06561701983595848,4.170949070425045e-06
0.0941798830366429,0.043923859138264465
0.0005316268595217089,0.0
0.010919155364274328,0.0
0.029275470946974462,0.0
0.0015168930200988035,0.0
0.015289859910054413,0.0
0.14691526736672053,0.03722872510834407
0.0038844365874505333,0.0
