0_channel,1_channel
49.74498625715393,0.2780852903138089
51.13984510061802,0.18329620450822526
49.4991662236072,0.2520429010750247
51.02553404570863,0.2349779845996317
50.3830558583389,0.20821884845346733
51.82089749928984,0.2451481139393103
49.56267781819574,0.20183924890516772
50.64177614035086,0.18853709615443828
53.81669533920283,0.1924784030554888
52.69349035790945,0.1955667789628237
54.29361120671163,0.2939074558217271
50.875219383308675,0.19013702067154262
55.91725583978376,0.17086668005099362
51.56598360084789,0.15770636007540637
51.52916009573168,0.2082517586957781
51.210601739509926,0.22457023216242455
54.27170031213355,0.23771089109668694
52.189868368140466,0.2161450895370266
51.32899815469214,0.2144360550676453
52.481851248160574,0.21971976339840105
54.95381401151516,0.25362370762654374
51.402880932395014,0.15864980016114444
52.89654983525036,0.24772148047291867
55.795008069186366,0.20083464101249754
49.00512720377982,0.24189241344515555
50.929096241087,0.17816620291367405
49.03684250074671,0.18192985314368487
51.765153942687924,0.2839641748348775
49.04781716496949,0.15463360201061893
53.65258307530167,0.1796156323236805
52.15967280237421,0.18360339074212065
51.42000685513404,0.18791926800314807
53.16657902363128,0.1953105711194783
51.40669221298559,0.22281879599187127
49.98446022163321,0.26543058482299714
52.92421725229703,0.2086806496618282
50.308515323218096,0.18234610608579568
52.479044919760334,0.1690689931296559
56.83518703453027,0.18073985377091276
51.39891122805831,0.17916847907670788
52.00201341855673,0.2605886542490609
49.87019888666105,0.18152352168035213
51.386168831494444,0.17614817533037297
51.43486266457095,0.23169843346154176
50.02346821218256,0.1526278205656587
51.157742981426594,0.19283653519192312
53.29548550393399,0.22602905215122257
48.496733739846185,0.32068548313163386
52.71333202278184,0.15936606450973653
50.89340962491487,0.20269244632765412
50.00788562689019,0.19857692341410252
48.2472656520579,0.1940350096046477
50.04958226682119,0.1051168217832783
50.198523342338696,0.20708950027803744
52.451859235600736,0.14344327366257376
51.90982228151987,0.2039306597209337
52.46585786719042,0.1797041156323579
50.53244660228644,0.18674600496148674
52.243333339460214,0.238428117698173
51.94997812167364,0.1725377079034728
49.55707853128425,0.24596404342773528
49.24767510693205,0.24552675764684084
52.10370840144364,0.20560149688502277
55.94978686452627,0.2169620909013893
51.72336785850836,0.15683064740491467
53.25522159098724,0.15014484487864233
48.08585334269729,0.2651577874107914
49.232548358138686,0.15820224869253982
51.448573875599116,0.19090899980062045
49.33623414240997,0.1990062942289973
46.54667922193536,0.210851887406876
52.71050458593079,0.1883725775052469
50.995140514307316,0.2129165398560673
50.168987230346836,0.21273143526093605
49.257889850548416,0.20450229557829885
46.788404433561794,0.154665434833413
54.21239028500366,0.2624064661108186
49.3183812471388,0.21411981789144482
55.561455611207435,0.15931647907771151
57.43732369188009,0.12984843667837495
55.54956240200682,0.166039829342364
50.84644602641996,0.2284594773429225
51.88556918163095,0.18869404316816618
51.79037393297538,0.19214515295783716
53.45059082094843,0.19570860342971763
51.587451076657445,0.21290643562300654
51.31058396264987,0.21123099287011826
51.93250957804698,0.1584096352572886
56.25978624412398,0.2624165837618408
54.07325245201305,0.22034372045291545
53.06828583272232,0.19593149995491138
49.089723764346786,0.21536070606290297
48.653426904106446,0.27362583856621475
57.92466041981229,0.20644336451240228
52.821349568340615,0.16329581422878328
52.570902084246754,0.2092510165735319
47.83451897773824,0.19837139108403884
49.93528965927871,0.2221848254086883
51.17144155941988,0.22868928929315033
53.57987431663309,0.19995507453487021
