0_channel,1_channel
1.8302220484175031,36.471134575349005
1.748369792162396,37.98364718471554
1.6064947938008327,37.60254119464273
1.9376544352040554,37.802135715241825
2.111121504422688,37.95154988762048
1.647803566327412,37.88326028759228
1.447840026061895,36.760045021595786
1.6648127616640427,37.26050660274473
1.639179020630267,39.66665948816768
1.4281422632179925,38.97887074054251
1.516234749807547,40.594712211164094
1.8279285612842193,36.58014242477875
1.2937017728909361,41.441279722916576
1.7102363690139049,37.83654769588383
1.9010701832455033,38.05538165174032
1.9285018932331663,37.7770525483972
1.6463320172061482,41.15276459819285
1.8705197355747158,38.0842783847333
2.0335245533958917,37.9607814976183
1.453136433122015,38.78929178628549
1.692462895819109,41.662820337291606
1.4546491445865408,37.67492634286343
1.6457878746239176,39.009600688677935
1.8568733099370285,40.64928313032298
1.4851266005799355,36.99299374384967
1.5111623826569995,37.281685886479394
1.302195563723131,35.9603008059066
1.3862145410083235,38.30834726260156
1.521550514474602,36.49698221812688
1.4800660057234356,39.66618645664849
1.9202015317130892,39.00774691479007
1.3356574276388578,37.95227280394519
1.5489045963373207,38.803867701608475
1.7383893708124374,37.420566380255
1.7023220368520044,37.3868389134338
1.3064935525644534,38.283138492916194
1.6973780988031772,37.02636501014732
1.606473364114899,38.50355141033624
1.62055423751136,41.03362036350264
1.4810802235464908,38.302257551897746
1.9757677677850871,37.647477936168166
1.8902343606555148,36.323935444882146
1.6055416835724161,38.00780789936651
2.1581672974346655,38.128496266913636
1.6558244276954641,35.9154924934227
1.9842154210200322,38.16022092947171
1.7206143878079183,39.22665677514
1.8947168741110674,35.0627747541593
1.7699154094585183,37.365104443216055
1.5035203577820246,37.45329309680975
1.77278484635805,37.73769036937744
1.841049243312694,35.78175770469874
1.7179834392116404,36.16073480184881
1.4828303701195458,36.98979047980177
1.1818927940633128,38.35596216770285
2.1356479439750893,38.76175821902252
1.4624598898612666,38.639998592333306
1.2693128561715212,37.33374608658854
1.7602100881407088,38.14712065557314
1.5622064792353236,38.44816846366321
1.7637361638482467,37.20555392677488
1.8267470306609273,36.73179759982045
1.6930711225063289,38.65259719561738
1.612752320837376,41.35231413420385
1.5396687303015284,38.01823340311244
1.8564542872299192,38.404026074433595
1.457093996020657,35.54932899820233
1.7259118951843166,37.07883811491702
1.9923093052881884,37.93977689687885
1.572073879663021,37.183172189245305
1.563912001923846,34.43830407379908
1.7757398160259321,38.31118346338235
1.7627908282810065,37.59721615888809
1.3804804814893605,38.15850441667926
1.6505863340343958,37.05534086288367
1.420839356600633,34.63550329018888
1.3278058948655582,40.14526431891096
1.7402824875281822,36.474348009072756
1.7725933459299548,40.921074763214285
1.796248492643132,41.43772432501109
1.451081658167998,40.36880497178586
1.2980695284570103,37.38708366073372
1.7659085688264413,38.09044352232309
1.3256345675091654,37.92142065884124
1.5363507403277925,39.971159098315226
1.6019096097193946,37.80823908525443
1.7541498280328303,37.16606400648694
1.3270917876204018,37.57545682194459
1.6586321058361426,41.70994651831905
1.7220155851349954,38.45910317534395
1.5992798066520766,38.639541715444544
1.664806186688807,35.5195786213757
1.8028462041716435,35.97922836424814
1.8428160312308224,42.41767463855041
1.8024244489434613,38.9840823083595
1.7486824575157263,38.7128984546265
1.3075394919188896,35.76444859350655
1.6447982909720202,37.14233196797261
2.4117340949662065,37.163662847342145
1.3254392516535176,39.88143881581247
