0_channel,1_channel,2_channel,3_channel,4_channel,5_channel,6_channel,7_channel,8_channel,9_channel,10_channel,11_channel,12_channel,13_channel,14_channel,15_channel,16_channel,17_channel,18_channel,19_channel,20_channel,21_channel,22_channel,23_channel,24_channel,25_channel
23.753487457952307,7.475821793713915,209.8107735031458,2.1572491232017956,23.693099253962426,35.0981819652929,367.0533455511921,47.20108176557844,2.4386427410316935,1.3777375875410827,14.618261433062235,3.7491314701395595,22.605662464623403,59.044296246679664,0.0,0.0,17.813882362560303,190.81715762143818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.383013149803114,3.875443050793268,126.04697869415094,1.1477942535021257,12.648133561007246,24.88913549208931,293.37633430569264,37.95599852223858,2.371578729131268,0.46848588681650377,3.1076294219453344,2.070258022501092,15.057803757454709,34.06143737562252,0.0,0.0,12.522542798944563,149.32368576062072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.99545705954592,5.172368603851388,166.69474362509456,1.55698070967108,17.144162251085493,32.00125370480955,369.4824498932533,47.55007577232908,2.8603874806836904,0.7710634334333538,6.431958877738702,2.79887238574893,19.65593069062325,46.25502450993455,0.0,0.0,16.15276551245791,188.64304915518676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.544296428786057,4.3846410988274185,129.94612824703484,1.3278917904662593,14.829042761541611,21.982309509083404,232.23099260185518,30.132342273220026,1.5761200355581018,0.8673746755562634,9.203536805061729,2.3291901202923957,14.237797392067314,36.91220772365907,0.0,0.0,11.166043107518126,119.64114260613945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.14412709855062,5.244913681758677,164.59632871290734,1.4677471982336598,16.27141507781602,33.98170313570347,406.26415296103403,55.94200679711272,3.6033427069399315,0.562673571312075,3.5036443569868623,2.708364805880776,20.35124239177663,44.111077068733294,0.0,0.0,17.061861875767814,205.94572254985346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.958240706012198,4.444847410732966,142.47062236801096,1.2876448700719778,14.38991528840515,28.791485972038696,340.75561438322984,45.902814039299294,2.900111081457249,0.5472670741834407,3.7474989728862282,2.3759179615639727,17.3852178314781,39.421025773991396,0.0,0.0,14.487870577648952,173.1891436030332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.08617576353529,4.0602433399470055,131.60981271291985,1.2231087664429354,13.668163060796637,25.569970274427114,296.78867148298815,38.702147107333445,2.3585964317278747,0.6021257127706475,4.897998277153676,2.2236449707896684,15.664807062721849,36.68578036215114,0.0,0.0,12.897657498537727,151.31004641906594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.810602408502943,4.777042759833076,128.53753644570898,1.0601477052870074,11.736443695250898,28.301070125194137,353.8318895525304,55.61119522923115,3.858197549646959,0.004312131414480486,0.0,2.061950646693116,15.936734066982563,27.3935853608025,0.0,0.0,14.036820995702913,176.48065087402625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.863383184526345,4.51424629028616,127.89941358937863,1.0677504800515751,11.80349495256105,27.80254375942513,345.4767836477962,52.036408443915505,3.5509487584914865,0.06962984201166629,0.0,2.044513927143251,15.955988670040048,28.695350606352832,0.0,0.0,13.840853221336348,172.98679616581623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.62363550037407,5.3844866622322165,170.11038411844197,1.6237596774501801,18.158099938635146,31.625668800679858,359.56135311097063,45.34898704568869,2.634375855597308,0.8888824922124247,7.952698482811105,2.8866340600386833,19.68730756659214,48.14360342733359,0.0,0.0,15.974365097759408,183.4562561559811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.331000295018853,4.133140407887716,132.9106825789115,1.2610223327338497,13.932332280896851,25.19565558992617,287.22547508090537,37.24470969359338,2.2123753884682005,0.6888740723193796,6.158004323219573,2.2631204523028217,15.616708932439845,37.565930731037625,0.0,0.0,12.728950682567973,147.03519198501496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.034862397305044,5.1996416366362785,167.9647489609697,1.582001409896178,17.599736580725242,32.22984877360699,368.10708323352924,48.26164909059334,2.9133420422154197,0.8687754519896493,7.847614282834194,2.8636288267472123,19.937619002814262,48.082255486842165,0.0,0.0,16.273039308172134,188.52080280825143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.096295514669029,2.9444285618981247,88.82410430566192,0.7665102964146319,8.464726965742479,18.910386505873312,231.04676979806626,32.987671396640195,2.1950383387788537,0.17468707756260252,0.37346910743048817,1.4491311897570955,11.116802117532156,22.444887283705814,0.0,0.0,9.462267489472792,116.45856275362388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.92545419235308,5.643363395339764,180.379202249907,1.618024814347298,17.83631493009896,36.74592832788608,438.6301539646311,59.164659035799694,3.777231928751754,0.6315971755774553,4.093292805402475,3.005245148420869,22.08579248679467,49.10137485750478,0.0,0.0,18.48269081288492,222.41105236892798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.825746939206088,5.149630362946199,167.16752778334973,1.543840297764738,17.24456639449335,32.63853007618101,380.0540789653693,49.70244612569617,3.05148077729825,0.7597882211117122,6.091114596614201,2.82080401765901,19.958443837855402,47.033613521025046,0.0,0.0,16.457808056203444,193.5136772450737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.035594787938948,4.337862202983201,140.6697613796785,1.321263418908918,14.464777580289807,27.12617334234346,311.9124926267831,41.04804828700447,2.477349772381918,0.7194295690566267,6.3725270463638015,2.3939826990141317,16.772327163315705,39.824667880584265,0.0,0.0,13.692906686898656,158.9665799161421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.889161749159605,5.339848011827587,163.6595147342715,1.4405434718630015,15.870966132122119,34.42148746061659,415.8076698717688,58.40498301371406,3.824346026626005,0.46843016208081184,2.2619448783153175,2.6892676777902254,20.329749936050177,43.35885470955549,0.0,0.0,17.260773113193114,210.42053816746156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.249678932196584,4.203275287875257,128.85111122183952,1.1283129899515483,12.50550234392226,27.099751842117094,327.7945977376564,46.089062810688624,3.035836354546056,0.35088336198430137,1.6317816887177916,2.098798532459358,15.983463485425647,34.319395359363064,0.0,0.0,13.584453439759507,165.65372781647528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.074151839682584,3.794144519489288,109.05755519075396,0.9352170378947362,10.403508478715564,23.57922568850529,289.3364892710425,42.57941553779387,2.858960730014239,0.1907953081009648,0.281576748032688,1.7852318633749642,13.685817368639487,26.929260331231117,0.0,0.0,11.78394984749229,145.66743374553675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.505648943607405,6.1832105291545645,197.5158290037724,1.899029877881778,21.16373301376163,36.636022329654644,411.5929632834169,53.028901130982184,3.1030305296973877,1.1234752158934949,10.787906122017553,3.422987508273127,22.92179380225074,56.609808320541326,0.0,0.0,18.540453380624815,210.56213863646292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.628809659046432,5.65841257805277,166.47393390432993,1.662330411677505,18.32071205243714,29.166713970898154,318.9175788693354,39.6810841793877,2.168981437092826,0.9830944070702938,9.674407382086242,2.917940098741875,18.57591644413096,46.849677921990136,0.0,0.0,14.81189227530719,164.30658400323725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.962246749819098,4.816700271733473,130.08781251742963,1.0662138943053774,11.84699939645235,28.512010922084507,357.15841657178487,55.91557116297769,3.870638990991598,0.0019841939108700404,0.0,2.07575480383926,15.944038057503569,26.38749593351495,0.0,0.0,14.158903426227106,178.04150816351142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.179242119205185,4.177398545813435,126.46075342058793,1.2905551102876636,14.298972644114253,21.749311712250332,229.33047191808242,30.31384951654986,1.622763395512361,0.8639021895982385,9.284267783965529,2.2901797817181646,13.995044285068237,36.37605926092178,0.0,0.0,11.038051928549011,118.30631606687966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1027610585666086,2.190185277435265,68.36167689201976,0.6024995458203175,6.766170308687561,14.21512301781753,171.16315345247136,23.741713210857473,1.5408036113871353,0.204315665250065,1.0221958621973872,1.1329107712105548,8.469329650843077,17.992319134848984,0.0,0.0,7.131686659607053,86.65579181897363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.348646720904119,4.318053708335629,127.98187544660314,1.2838992823390774,14.073472471874561,22.222580236627227,241.08924424105112,30.369225762341422,1.6488211161578556,0.7845262867413874,7.908404126248965,2.2753702764792565,14.060572396170219,36.18507395632398,0.0,0.0,11.28116036661156,124.08976758370031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.519136248948538,5.046173754344787,162.08327819998448,1.541285991731128,17.153949428971302,30.57642040098251,348.1191998397337,44.92937623421902,2.6706593594482615,0.8574764915452957,7.658503294469185,2.7351614993976194,19.026123044644496,45.8267296694432,0.0,0.0,15.451132809807882,177.7418488205751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.123946193654271,3.914345746719768,124.84914291888228,1.1319218812538838,12.562291314504659,25.351580534655092,300.07738352013075,40.51774149659596,2.5871528375300943,0.49347556734358394,3.4736086638734456,2.084399476016412,15.324712662212068,34.516028419553294,0.0,0.0,12.750287910597402,152.49774175526156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.176458791864755,6.024117931278548,117.71407724802124,1.2520303490529785,14.121782498657256,18.81087542763067,202.13014513152555,22.001488957430713,1.0057189949091876,0.5974848982057765,5.25567665476566,2.0932039236016253,12.051225362446026,31.192456812101426,0.0,0.0,9.55763336434107,104.57450343783104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.238443599100448,2.666238760078695,85.64924502600059,0.798781488257781,8.946048721708605,16.44468794496218,190.56906449062143,24.397986199655758,1.4706428726952987,0.38361768276358876,2.9489497300555594,1.42781438533701,10.071196664493328,23.564522633679978,0.0,0.0,8.29968162975903,97.22742392022029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.501808872909955,2.786168310681333,90.40452624168711,0.8095928671228703,9.046708884358386,18.223107807959234,217.0165414718859,28.85654665150125,1.825616008252722,0.297487166061816,1.7002994866896426,1.4946404684770827,10.944069648004469,23.883779944567763,0.0,0.0,9.15922989927824,110.25724177869567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.95967865703531,4.208313541496663,134.25109336984696,1.1890967272835442,13.358996758501146,27.595565313019783,331.93089469955066,45.11868243142339,2.9085346072021383,0.3946689621233753,1.926668668197327,2.1915539219905256,16.473867321775444,35.269373064578645,0.0,0.0,13.852983876886515,168.08005143837352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.29857808202639,4.748027252481222,152.39337921349505,1.4367079023069516,15.879677144284978,29.743838905957315,339.563307556013,45.51035508983356,2.781101261162165,0.8161712872120757,7.447341862504736,2.628939656870863,18.362717048452907,44.001089857194856,0.0,0.0,14.996456750802732,173.76560507847827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.309210918572067,4.988245371230752,159.12665098013008,1.5348569370466867,16.851998512894276,29.55725374464341,329.3979973602981,42.92299454524792,2.5161563784119707,0.9319791649165658,9.026337553436601,2.73965998954796,18.479601306979166,45.71332552935662,0.0,0.0,14.919660062254538,168.8506104880338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.923015244664764,4.563068406340891,143.9401303038002,1.2879132099459,14.286868102486492,29.553217663862398,352.37244254388463,48.26678941759982,3.1079370244908135,0.5209168385158134,3.4117741008476314,2.3897051721128943,17.733491904435038,39.19827647097656,0.0,0.0,14.85367825825071,178.74258090502514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
