0_channel,1_channel,2_channel,3_channel,4_channel,5_channel,6_channel,7_channel,8_channel,9_channel,10_channel,11_channel,12_channel,13_channel,14_channel,15_channel,16_channel,17_channel,18_channel,19_channel,20_channel,21_channel,22_channel,23_channel,24_channel,25_channel
0.7743459716435293,0.7285163763296119,0.0,0.07482279920223993,0.0,0.005196022108356983,6.805498298371259e-06,1.1777100189822005,0.06591189338997608,0.0,0.0,0.11471573263969871,0.006339718949186779,0.0,0.0,0.0,0.0013367828905056275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9312289394676947,0.8767531406852362,0.0,0.08804915567218233,0.0,0.0030898955709921043,0.0,1.3880035264704704,0.07777195818810792,0.0,0.0,0.13132347186568358,0.006006822017559379,0.0,0.0,0.0,0.0004465459356555864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7109958014295238,0.6725630818187874,0.0,0.06664183511193848,0.0,0.0017908054375478796,0.0,1.0437813167327088,0.058492484786189285,0.0,0.0,0.09672466220392634,0.004490253030304491,0.0,0.0,0.0,0.00015121005405411498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5424863024576011,0.510275812154687,0.0,0.05066747786665107,0.0,0.0011709410531720744,0.0,0.7948492156311593,0.044369615642833565,0.0,0.0,0.07322383128478847,0.0050059953724367195,0.0,0.0,0.0,6.360912310499241e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9193509315262279,0.869274372202169,0.0,0.088694624490687,0.0,0.006039319742664855,2.0482521322049238e-05,1.3959960928719815,0.07824625400311598,0.0,0.0,0.13612285309857744,0.010456039365602353,0.0,0.0,0.0,0.001600491091041045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3959155746721719,1.3194062817895087,0.0,0.14291810903504226,0.0,0.028678580985117382,0.005314818797275678,2.2518223300323235,0.12789714409493316,0.0,0.0,0.2309430034010934,0.030504138318965802,0.0,0.0,0.0,0.011249508278565183,0.0016422216460949405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5665426706707883,1.4852404626707263,0.0,0.1643272900863119,0.0,0.04529451516694149,0.0105810918011027,2.594259419969375,0.1477755966032128,0.0,0.0,0.27410713677943577,0.05195772923750398,0.0,0.0,0.0,0.019242500182348694,0.004039131834823608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.372942715412837,1.3005366649486418,0.0,0.13455583258266515,0.0,0.00869402755195367,0.0,2.104932962852966,0.118642861183691,0.0,0.0,0.19827796967625325,0.014031995001146633,0.0,0.0,0.0,0.001965444252504805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1541294870206367,1.0893335594191607,0.0,0.11593480458183895,0.0,0.014655161059166684,0.0013016965365079338,1.8213324488561624,0.10320307544226066,0.0,0.0,0.18316441117417653,0.019900389849074808,0.0,0.0,0.0,0.0047479725985788415,0.00016526505025124416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9147875922779879,0.8643572876315117,0.0,0.09174372713681203,0.0,0.013049234961813249,0.001678832278343296,1.447998856981683,0.08193493218878135,0.0,0.0,0.1450170769922515,0.015844261709673412,0.0,0.0,0.0,0.004809410582260239,0.00032204287934327466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9105215918892099,0.8635378906616354,0.0,0.09671257979171506,0.0,0.02678348783562014,0.006159350271342819,1.524746813707898,0.08711970840958982,0.0,0.0,0.1605416710950938,0.02784100389703991,0.0,0.0,0.0,0.01118212544308072,0.002326503933953147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2977613978300757,1.2290037013079007,0.0,0.12610557448360715,0.0,0.00741982732739583,0.0,1.9702615118636222,0.11126388214304155,0.0,0.0,0.19191463027472125,0.010269643592030175,0.0,0.0,0.0,0.0019193808540463894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8222105967325377,0.7807058728772083,0.0,0.08412164949139414,0.0,0.014624847905875983,0.00235854043296084,1.321553763828297,0.07520495745720748,0.0,0.0,0.13494235831620152,0.018620874424353815,0.0,0.0,0.0,0.00575378986921579,0.0006956625079070269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.084148349189214,1.0231872504997557,0.0,0.10904490482396716,0.0,0.01542162870075461,0.0018146697100124803,1.7148717556142725,0.09667751839847911,0.0,0.0,0.17107598743886568,0.017422230491059267,0.0,0.0,0.0,0.005532925036960609,0.00038931781933301265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4361781531994782,1.356178317995646,0.0,0.1307256473614089,0.0,0.0,0.0,2.042341625651202,0.11379561378728646,0.0,0.0,0.18517615449372896,0.0024683693671739065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.408648142933793,1.333356457296542,0.0,0.144351018179937,0.0,0.031946669028107874,0.00611448111939897,2.290115747410916,0.12907633900076781,0.0,0.0,0.23684286088388337,0.032276371148450736,0.0,0.0,0.0,0.012559868909940682,0.0022308933486039893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4801465413160482,1.3976777739717956,0.0,0.14920376907437358,0.0,0.024347764368762542,0.0035027184634465356,2.3527545420925255,0.1329945775569972,0.0,0.0,0.23292619751497182,0.026384095475388426,0.0,0.0,0.0,0.008937076362562383,0.0008777380423093996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4247205791594533,1.3497730002290174,0.0,0.14095050200101528,0.0,0.01710200020108181,0.0018857109921486764,2.2274976805594333,0.1250297481855741,0.0,0.0,0.21732640185462263,0.017785088810795924,0.0,0.0,0.0,0.005922383713514521,0.00017911493142876823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4044165676782814,1.3344119196657322,0.0,0.15096509549225645,0.0,0.04619328535812428,0.010940800943828618,2.3739342867035598,0.13635358752877755,0.0,0.0,0.254948361359039,0.050414757431978506,0.0,0.0,0.0,0.0196128429940735,0.004305832510687913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8354110532990925,0.7844558245949366,0.0,0.07232193157710974,0.0,0.0,0.0,1.1267077676944084,0.06257793043364492,0.0,0.0,0.09741448757292846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
