0_channel,1_channel,2_channel,3_channel,4_channel,5_channel,6_channel,7_channel,8_channel,9_channel,10_channel,11_channel,12_channel,13_channel,14_channel,15_channel,16_channel,17_channel,18_channel,19_channel,20_channel,21_channel,22_channel,23_channel,24_channel,25_channel
3.022116359019098,4.598593615040083,6.564634560801371,0.12684125419915152,0.6514952884568964,0.0,0.0,0.7948158305015659,0.10644262306505325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.770484275476678,0.0,42.56496167911231,0.0,0.0,0.0,0.0,0.0
1.4537433989473598,2.228677341935594,3.1104241173353535,0.05764874712723395,0.3086240733985357,0.0,0.0,0.3415745876432647,0.04827616983582641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2921663215113215,0.0,20.123886278874313,0.0,0.0,0.0,0.0,0.0
1.9828197462953387,2.97786004593505,4.3709702597156825,0.10840281339978262,0.4555038159675047,0.0,0.0,1.2321294464921428,0.11091260365846216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1640602308275363,0.0,29.51662157404367,0.0,0.0,0.0,0.0,0.0
3.7231064396722386,5.607708320258563,8.320957258373763,0.1611357541649352,0.805001767686068,0.0,0.0,1.0601150915703472,0.139694883137817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.884058966073424,0.0,53.155231814497,0.0,0.0,0.0,0.0,0.0
1.765268519138495,2.745900650122334,3.7469727474798886,0.03106279487200568,0.31215040514559345,0.0,0.0,0.0,0.007671101345399254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7234401094359484,0.0,21.89069743594395,0.0,0.0,0.0,0.0,0.0
4.053864405038275,6.104311709740025,8.939795461506483,0.20799186986715068,0.9327832855644711,0.0,0.0,2.1797336407589314,0.20563346141178582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4635657210026105,0.0,59.48382017131588,0.0,0.0,0.0,0.0,0.0
1.8935390531132053,2.8512863862500715,4.183681798717344,0.09533692693656741,0.42357674006269147,0.0,0.0,0.9956386068198091,0.09429116430194683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0086177862037515,0.0,27.524379058716978,0.0,0.0,0.0,0.0,0.0
3.1225700292317895,4.8664908866956775,6.567586253251815,0.05999845365504617,0.5407860569263515,0.0,0.0,0.0,0.017935915756560512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8081660185236395,0.0,38.5886642569613,0.0,0.0,0.0,0.0,0.0
1.834833893867691,2.80893262893814,3.9315308331357963,0.06662270768244645,0.39231136765105357,0.0,0.0,0.27850757794174796,0.04992443399677512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8918257289535205,0.0,24.983287666108367,0.0,0.0,0.0,0.0,0.0
1.1932929445831097,1.8314176394426396,2.5624474187850805,0.044373542693959094,0.2460211547258473,0.0,0.0,0.20337768710692997,0.03479919428894561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867599241000392,0.0,16.445898410640837,0.0,0.0,0.0,0.0,0.0
4.273881672145676,6.556637921336185,9.158914777544817,0.1665102625815175,0.8923573051134334,0.0,0.0,0.9358699041496445,0.13889246814819933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.743690257017434,0.0,58.96205943283239,0.0,0.0,0.0,0.0,0.0
5.855806038400283,8.900476096656053,12.695052139138,0.27626332794285385,1.3139605145586444,0.0,0.0,2.4482598540642817,0.26368916836114026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.301648758389117,0.0,83.35052301159317,0.0,0.0,0.0,0.0,0.0
3.8721496978807695,6.023235028421543,8.290629769341749,0.0630513791420432,0.6560621274265872,0.0,0.0,0.0,0.013462532983687547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.984126989834842,0.0,47.53833877877718,0.0,0.0,0.0,0.0,0.0
2.4680461059897127,3.648455290171006,5.5072644007888325,0.1626909489869614,0.6236509465053024,0.0,0.0,2.302156971157795,0.18567847086237801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.941357200223524,0.0,38.13370063749248,0.0,0.0,0.0,0.0,0.0
2.0352043988751216,3.151755008047837,4.341447739985151,0.04340617733776904,0.3662863077013324,0.0,0.0,0.0,0.01643442803776977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.162144295386917,0.0,25.562158330910723,0.0,0.0,0.0,0.0,0.0
1.6786073835017854,2.518831208157278,3.7212597192913877,0.08558814171817487,0.38101366900000433,0.0,0.0,0.8840430557661572,0.08616795499669196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6693137654743615,0.0,24.609647003598546,0.0,0.0,0.0,0.0,0.0
5.708939150403852,8.782216830570542,12.223168192643463,0.20867835064039117,1.2040339161992595,0.0,0.0,0.9851867691083784,0.16041348960798762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964870738433518,0.0,77.82068253013615,0.0,0.0,0.0,0.0,0.0
5.094126686479388,7.797081723490609,10.950223654300128,0.2023514316655456,1.0925776975258228,0.0,0.0,1.2736335304424986,0.1671360343934832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.067022642479,0.0,70.5285410960578,0.0,0.0,0.0,0.0,0.0
2.6683405595719476,4.088865303488126,5.776872765470194,0.09085337397500022,0.5537898604082665,0.0,0.0,0.3067569796014812,0.06287405301587501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204485812939099,0.0,36.35775443137598,0.0,0.0,0.0,0.0,0.0
3.693860203785409,5.502900052517182,8.240835321797064,0.20966144453646496,0.8885569224629501,0.0,0.0,2.512684261504981,0.2255303717939966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.911232380156483,0.0,55.16225203499815,0.0,0.0,0.0,0.0,0.0
2.2587860492871417,3.469395429359001,4.8438513541767465,0.0850824370542082,0.4666622147830588,0.0,0.0,0.4472439622157728,0.06713342774129179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5613602005768086,0.0,31.074969260125137,0.0,0.0,0.0,0.0,0.0
5.283838893181471,8.046266843003687,11.54108985192225,0.1992091146369435,1.1174514296516485,0.0,0.0,0.9584431749007902,0.1561781883612747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35438457747199,0.0,72.28283159075876,0.0,0.0,0.0,0.0,0.0
2.865592325184733,4.41510269523123,6.145517850195322,0.07657331979993699,0.5356280027325977,0.0,0.0,0.022549614830943015,0.04186169850223344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45327379594376,0.0,36.723926052681236,0.0,0.0,0.0,0.0,0.0
3.173155563096409,4.806360726409317,6.9497186738506915,0.1508142187712855,0.7199148956158915,0.0,0.0,1.4431640895921585,0.1433067112600874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052564620538994,0.0,45.71657259367477,0.0,0.0,0.0,0.0,0.0
2.8793084561629874,4.456211949811702,6.159500981080245,0.06504516224915996,0.5386816533784919,0.0,0.0,0.0,0.02611182850477597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4763809588543015,0.0,36.78362245260492,0.0,0.0,0.0,0.0,0.0
4.341909175763807,6.463823294306225,9.619098258201028,0.26460620612466973,1.0647776400460807,0.0,0.0,3.521475226962155,0.2981627447197429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.936824526866364,0.0,65.30181965260267,0.0,0.0,0.0,0.0,0.0
2.640833187611457,4.082600486124665,5.563046620465191,0.07853763969505086,0.5163109824808655,0.0,0.0,0.11656068295590115,0.048447839150306225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127350193841113,0.0,34.525120926166394,0.0,0.0,0.0,0.0,0.0
2.7997256588419996,4.167419755255227,6.221402595363779,0.18005081001865128,0.7015695624705642,0.0,0.0,2.5103582035716823,0.2031698393859985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497076048828828,0.0,43.12728897605204,0.0,0.0,0.0,0.0,0.0
2.63577472179011,4.065193822035957,5.587910566068919,0.09635541312453123,0.5523852727311047,0.0,0.0,0.4398707761966231,0.07481805422811207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.143597723717934,0.0,35.85165781447614,0.0,0.0,0.0,0.0,0.0
1.4636094381998561,2.275711094700822,3.0982456360939126,0.025349527210459022,0.2428716876950808,0.0,0.0,0.0,0.005590015841399462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2423025732130886,0.0,17.960243330524374,0.0,0.0,0.0,0.0,0.0
1.4134650014733905,2.1640518084586082,3.059189154182749,0.04645591529451324,0.2916514115685442,0.0,0.0,0.12089580211415621,0.032865232586142414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2371479765311872,0.0,18.923474420913813,0.0,0.0,0.0,0.0,0.0
2.4560620996280114,3.7636276930271033,5.268448894570076,0.0901477773955016,0.5266718414244229,0.0,0.0,0.4206966742221584,0.06653659097812034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.861663934672972,0.0,33.6143549895861,0.0,0.0,0.0,0.0,0.0
3.708424359085642,5.648638380841196,7.993950434232646,0.17561897378800548,0.8126349465609218,0.0,0.0,1.5775714056180632,0.16672377597367663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.894989727619126,0.0,52.69839752312848,0.0,0.0,0.0,0.0,0.0
