0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state,8_state,9_state,10_state,11_state,12_state,13_state,14_state,15_state,16_state,17_state,18_state,19_state,20_state,21_state,22_state,23_state,24_state,25_state,26_state,27_state,28_state,29_state
0.0,0.15146939297011963,1.0031694227063401,4.122487796410132,20.184690161168866,22.204180742327672,14.029168370413426,127.59873823949911,130.3518650957626,14.465021020420203,24.995715548824048,56.843017025093324,34.058182827770366,25.19619752999306,33.8957783005154,2.355962490424875,3.208315011443433,26.673996394511278,26.608971203675353,85.54580238772101,201.91418062096042,3.6396771153872183,1.7582708940964613,34.30539633355143,511.99284033593153,147.15255365727353,729.8809792875895,658.831042940387,136.69241344375575,233.85867021908447
0.0,0.1632040678269374,3.0645391485525306,1.823304552400638,35.0323485067109,3.532936536235632,44.25170294512363,207.76777280306118,55.31848056242596,6.178490811116744,39.41050386705295,17.0990532729571,57.46275951287272,41.82199554121049,24.072935612001015,1.2049558357914083,2.6421854756067793,23.104948012701527,20.423096823861425,346.0033947299795,91.64385626522997,1.3744986108699413,4.625862489806987,117.03722381392441,408.23596235864636,184.79625093874552,585.4686413531347,299.32644918873797,60.543943801097974,357.2957719529432
0.0,0.10407880262787977,3.1226591175495875,3.9740156122761157,20.81884369738387,8.895123862981345,48.812290114231836,188.58047992045942,143.85376587171663,27.172855346942555,24.153712997258918,14.055560835398392,40.754583373130416,71.32033345008965,43.910337798822056,1.5820673953528457,2.9675107440074173,42.92223053334121,13.797322540043547,222.9643644424039,63.750746416774746,2.8521363268591458,7.847442499223681,81.81673316890257,279.16443497288554,412.7639102716205,824.1488307179657,304.1435993079705,182.12859037165668,239.4922790978544
0.0,0.1480644528966087,1.3004172164143168,4.012616905844954,54.86209148217486,18.757207658194368,46.42007708081144,184.31589861532956,107.56695893114204,9.685028792867318,43.369953430342136,27.72131412787655,60.08062804255824,93.22231359031136,54.716147293495325,2.3050507977697157,3.8055017569626166,30.37062208776936,7.361556048942347,284.1387822439188,105.47058038132405,2.2522217265158786,3.3277081885158886,108.73685825515601,322.7047018121064,152.07929151743238,808.6264010709044,498.04705998475254,308.4783445229008,285.71560865768913
0.0,0.2647460285286486,3.8008956785578873,1.375988558239079,34.79942921533773,7.471025356544798,33.774201354378796,197.72149319407436,155.31555040031492,5.456748204040627,33.37134956740739,18.078857955453685,68.68056291965955,29.23581130288116,23.220286769340948,1.6880920205450585,2.144325999229964,26.419167203992412,17.71434312362743,491.57556664233846,145.54111578546974,3.0477519373316158,5.299082022958716,29.98585489922938,415.49896593874377,123.64247010477393,562.0443014516111,237.42219694526514,111.01159728094572,260.70879137729594
0.0,0.1939318910764576,1.4284332406975715,3.264059142775171,11.996242354717104,13.140931277904688,35.92486620958271,196.8577584503131,111.60439659399057,20.77300717978038,43.59087691117051,9.324608645988159,37.904837170072085,39.04771183687927,31.61629263436808,1.195967351614793,2.3810694198599553,12.118105407804695,34.38797661930266,104.79690277110444,82.26959758733256,1.3043570195021403,1.3803696360464346,135.05386334831044,246.00206055439187,225.1279569259138,193.45619146191686,589.0501829387742,224.1140097077317,306.8827953579082
0.0,0.20527335554564186,1.5433050082061293,4.225642558168502,42.524469779535345,11.259088561276858,13.48140456517985,156.13267075888976,164.57388405812043,11.03556334932023,26.97701208182184,7.64555145504349,14.76579393042211,32.397921631694345,40.800253445164685,3.1884143493293973,2.0819442304135967,19.469940811589687,23.844408247048694,126.64569511963845,165.34551080172872,2.0319464031949197,2.0829990872232527,35.540938467658535,279.32986580970794,217.51811675886717,739.4101243625413,201.57877036507026,148.79777966675414,542.5819978454409
0.0,0.28164622584735904,3.2476493178759434,6.457442266183172,33.2829106367779,4.405016165458388,16.39408952780318,141.00927615499492,96.91200360405915,11.799714424539335,28.86801360550433,31.71653232992532,45.62429010418806,72.93758215924179,46.67058820981205,1.4171939537975322,1.3370388890746305,14.47309541709529,27.29412990960148,308.94328542138237,222.81157567421718,1.7560946743094947,1.6961007664220833,28.018132284677247,236.68171856645628,303.3573553745249,993.8767257481658,774.2281440058041,194.18558118523333,316.72010445500473
0.0,0.12465986466040112,4.1719671636299775,5.160343226950088,18.981954619177824,7.583705933239964,32.49265341810743,235.84229589173782,84.71181184539928,12.675016199247224,28.881371556730386,19.6932079286385,25.240853868850223,51.13730144122002,37.47956491712972,0.9818472025341471,1.7812410493999824,9.851896733972971,27.38109469855821,235.3444679012681,74.01493537634592,2.4772942829658446,2.1114738702612814,69.97596976852626,165.0218721286509,158.11373593263545,758.2148928582242,311.89691864418387,151.36752064171395,163.6197020016433
0.0,0.06417074163070183,3.771261294567174,4.778512159668087,25.886194204744257,2.3472306323339667,56.823653642328374,460.7619826909162,34.45351556531439,13.772456300755106,32.781862595008825,44.85443114832724,42.04657072714633,35.35141779047787,64.7643534244815,0.1541800892027631,2.5863833440224555,22.070279406606424,24.2675556155166,242.4183432303322,73.895958119808,0.6360896905732075,5.358355736556025,86.60617497035746,457.2460543623494,256.0440698487921,246.95944824798283,250.62365867302458,234.11253899296258,665.5815595578904
0.0,0.3181002786916935,3.060872424540354,2.3506041784941347,57.55767232588114,4.005132708050057,45.267207010912706,92.339187475574,42.01842381949416,7.399729570261982,35.98420927446206,73.11843504473536,38.61880668373781,47.52762065037769,44.89164880548074,1.998346153222177,2.860282242130527,16.568006972427213,28.245661013966597,156.48590980499958,220.9921330522228,2.521142291765552,1.5926801555442176,41.36352135032692,454.95464385900834,103.62008923425154,560.4131765790296,702.1760242467922,236.29194721379895,368.8577465522252
0.0,0.11219350049139343,3.439365524211775,4.181677946501495,41.18256471486148,6.227676817871503,25.86578414853193,172.43586452873836,133.29198135654792,10.483669121704425,13.666918122030916,10.653601488438884,15.091627495425698,26.352119319647244,37.54076067603577,1.1716763076114443,1.723624512623505,22.063122282016053,19.256592636738272,95.95648104526413,61.744338956206306,1.3298605788035147,2.8782560627828286,56.55532445195426,293.5224134002786,131.36729160209384,490.82377460519876,412.7571287109362,104.94671319197275,155.6480800976281
0.0,0.009185959386189341,4.396589849100996,3.272587529559924,64.27836311557604,10.656564439925344,22.770347205430564,151.35183994535464,33.8844953304317,6.799170713961104,38.692473110688226,14.10115268632948,22.646239287542613,31.97784310549972,35.375232931809286,2.8671412486325174,4.551731649566465,15.463145881671805,21.941828957070264,190.52840532396885,128.08033295750127,3.929517277200579,5.131356203687081,93.37081653286725,140.56425517992471,373.175466783993,686.9914929031169,367.943963568405,117.1698075513321,365.76686460057243
0.0,0.29596813954726814,2.0535008725225006,3.545341866875048,37.496072253337836,3.062548629614489,60.56530062771356,81.25024535400796,113.55614611907384,22.174441706805517,24.288700849911024,23.81545194686908,40.01383397156185,23.824301553855683,39.237449934403934,0.9539743418096691,3.422373929432159,23.937319634874534,11.693671987653204,154.60841902225795,130.63996676720194,2.5898296108356904,3.9561032928453193,69.22814414640214,207.02389066231606,139.92569844817078,378.1464812792155,159.44415413160155,237.30522895012447,90.37576497278702
0.0,0.056856735626902966,2.106835616128772,4.979807619540846,37.31001874906168,5.290187625914412,37.387691043543924,99.59488456804908,68.79373729683246,14.635532560644183,20.738960613560852,11.402686896241278,38.04091409586253,42.97761250842275,21.627969897334804,0.7477526133735375,1.742548733187726,28.62863795533579,12.013718015385063,122.75477998602453,115.10760047565012,2.1905269114081083,4.143312955296773,57.105203958683646,82.8516992037405,247.90473681264945,325.1735439417864,354.3056824723002,310.38984668905,354.79644202119607
0.0,0.02441558815047991,1.932382810695533,10.501239932705431,14.301311313404582,10.04076489788957,34.26861817385599,452.19710736033034,107.64300060681738,34.69426130575847,15.174327752709015,26.900677725199703,22.186806781547197,45.52630189830406,25.921086581876075,1.2884222523805557,3.6814973890550378,27.431726845124892,22.78661673536287,229.8784504660574,77.8856689453605,4.532279048806867,2.131123996926123,106.17820126992204,223.84015227522158,133.1162453194805,956.1719628922585,526.2723601438574,226.161455258991,232.37404077821753
0.0,0.11740499069724178,2.1606759480467654,1.3652685512553007,16.85773831318773,5.618214256134816,5.666866349397638,286.5532197979487,39.159521053764465,18.841771236136168,48.72968316201225,41.506909346396434,34.34776246712582,62.07752124815691,73.15165738108435,1.2369055939087812,2.7546194890632,11.976416036164471,30.949107198863288,354.66042389054894,99.40685250346172,3.032020020505473,1.0503931206214814,90.42402960851888,467.87200238020415,312.55331412518467,644.3505211243338,1038.0145204341247,224.03545018524144,335.7526176716822
0.0,0.21416214024541627,0.9959785997354073,3.9520912315610897,20.414879038026804,10.426888978149856,24.34553572814917,208.00641225028602,46.390792715194536,30.35057883133836,50.81731207341881,15.470228987784441,25.50281339009793,21.880147730071492,66.35098459486497,2.906372203958056,1.0509194907759327,21.61682539510777,46.24136766816837,136.53632116176593,199.32471064516173,2.755579865269941,3.0713224944453765,65.02429296551149,452.9037317465466,314.53170746892374,775.0227178204298,744.0343963997801,364.4910187083959,255.35562984903436
0.0,0.16928939504002824,0.951343976250222,0.7911495505314343,32.427602254762505,10.023670026659959,50.47566268905873,69.19083850467814,108.32005201050879,18.063597677261452,37.306822574078396,22.260588796885397,20.23750784010098,89.2222146857246,41.97028110248138,1.7693087260137932,1.6552209431933966,24.208273261904964,9.776346488836435,265.80827160937474,84.90829456615816,1.1163536440585216,6.366539397301819,42.77412318656775,577.7540498878143,73.14538550903438,705.5299869510499,313.56906398061847,302.59712036634505,392.44578108412134
0.0,0.09787816294049614,3.446296643164528,6.442438600441742,18.669290300957904,7.636838087704292,28.790733177332996,255.04413238226118,104.95562309150804,6.0592948418989145,55.68277373896893,34.985944898836706,35.96989830973342,55.17538534348803,87.5123405473366,1.2575733459414762,1.1038665524475906,7.449466064489463,16.117343249397358,170.6412350772646,18.895547608001984,2.3524554388114844,4.135266717262989,79.09528179097865,603.8580243512488,253.4709162375122,757.4061381646015,247.95202960527024,119.95569771850305,242.96821847536887
0.0,0.17146536518774239,1.9675273689439168,5.229283487125467,49.36812501751478,8.137817917341453,20.227110586838812,237.36525806771922,190.75318861865225,15.96587857131501,28.01275608664404,29.996364549150883,25.722020426321663,65.31793288661174,63.040529754865,1.2724443834817583,1.5429970116990912,19.827130432161358,21.246415883258173,111.34558519720926,89.48709190790686,3.088874836853676,4.041240635340488,99.47535405823075,487.6539214805942,122.26695678278598,345.28770512372057,791.1584128185407,367.53678051096387,170.8816755317311
0.0,0.2936168144138489,2.983739345433283,3.3971400594590335,21.572156018608993,5.435590551921117,23.628476407740255,18.550239456064656,130.02719167091152,17.151058826195577,28.707868663883694,21.64858315979733,18.494145281606897,25.890298440472872,55.77480125947386,0.7892744344487277,1.7487050670032498,13.612414835881923,14.792525329570818,195.13435493730128,142.63868449369352,1.2767983757559715,2.943348958367844,78.42421597868946,523.3806379403579,212.4896697328618,407.5694937279433,200.1552231653942,164.63276381669655,537.3120675664575
0.0,0.11504497548492543,5.405013361198527,2.015399173013578,11.435828228172664,8.191728669761275,35.71348632899675,183.15899197159638,56.596428905100375,23.72058405246284,26.73540205570228,6.968774056722312,53.891681274640796,66.44663808873827,135.02770804527654,1.8338730370651586,3.1139794377998045,29.739145689748185,28.244001118274316,238.4299482109438,187.86436502698098,3.0267558013025986,3.7803023328498604,40.45160204749682,231.26930931773484,284.0100038356354,524.6051196328466,423.8251718541708,90.33444412395286,815.5894887018917
0.0,0.1687714474328297,2.6689928001065724,8.578762452015468,36.43760697870689,6.34212776157332,69.94718301137044,315.23660694502195,125.11906147651729,3.304757057247163,40.891858833158764,3.1463417995951573,16.786260857169488,85.1385902406183,39.32376481454154,3.55037619161814,2.680621896112237,10.421697949544848,17.991037650298303,152.12649346999547,287.0150351128858,2.4023658242952735,4.181609644011597,35.942407404926186,606.9375600174124,95.79922382043088,209.50690006081774,444.440916815592,328.5611507844668,301.8401002396711
0.0,0.4346002867468057,4.76558008043113,3.4951098920222816,43.47417255413875,5.855732591523426,66.78098652002107,119.54995152581583,47.96922557470067,0.7653562786417294,25.503404535997994,17.519373691224928,13.417603230690142,53.00198226759502,83.52340706573897,1.8993037985001413,0.5956360346706424,33.72471328362708,16.90166256689042,114.81035218747023,252.25360621503884,3.7242226759335417,4.951044038544519,106.34267583773098,381.4733914241748,272.04930498117494,431.47435651924957,268.3793991401832,264.5679580979984,385.45688605358
0.0,0.20093765325922486,5.177830498289527,6.635804850178317,70.97371164861644,7.479107941403949,11.790735703705023,115.23630468239398,69.93293698395593,10.368159882923464,13.442913157473736,63.786702404631626,33.04909444504048,107.55237795882346,33.922937816144994,1.5228942298660264,3.767929799707974,22.23443131567583,30.742617477760945,297.9150588576762,102.09931265557984,2.115645228461152,2.2423305881433233,50.93902595403726,255.87886906071003,425.3645791992574,458.30288928107177,163.17193229903557,235.12132894992072,210.39241151975477
0.0,0.006890166675764077,4.837035077218911,2.3145004393823667,13.796688677136272,8.500706975440384,29.7319139236345,286.26500666323506,72.47449061401436,15.06303370013559,57.68092016392444,41.84586262376993,24.453584936218924,10.618247183030501,41.26286221645907,1.8611057209220951,2.9993216690635434,38.03426341676483,10.504938461887225,341.51902398657205,134.77355840402385,2.577602990750705,2.391310980419675,79.77376386691253,426.2430716132344,119.01460629829191,1001.5728050187795,249.68111201153994,92.88385650616189,145.86528725062703
