0_channel,1_channel,2_channel,3_channel,4_channel,5_channel,6_channel
0.0,0.0,0.029858006592270222,165.65209516239273,0.0,0.0,0.0
0.0,0.0,0.0,122.05018390697154,0.0,0.0,0.0
0.1485791603343919,0.03727976355938392,0.0538055529960854,196.83567925642964,0.0,0.0,0.0
0.0,0.0,0.0,157.31029678630705,0.0,0.0,0.0
0.0,0.0,0.0014632012494032634,126.76328706526593,0.0,0.0,0.0
4.356299482662583e-06,0.0,0.0016288643922033885,131.81643694527054,0.0,0.0,0.0
0.003366227551668514,4.3824382544749044e-05,0.0,165.30643064155248,0.0,0.0,0.0
3.243087490593657e-05,0.0,0.0,139.07746174615156,0.0,0.0,0.0
0.006273039037009531,1.739249071758435e-07,1.8582877107861014e-07,151.07287720370735,0.0,0.0,0.0
0.13028762399071334,0.010023464151574088,0.15164036461566843,194.49249951789662,0.0,0.0,0.0
0.04814491651347065,0.004571786555569408,0.011717988322978712,157.32125681293473,0.0,0.0,0.0
0.0,0.0,0.0,138.60106678580343,0.0,0.0,0.0
0.01058901526747308,0.0001317293102813104,4.594542799490203e-07,173.81041854463385,0.0,0.0,0.0
0.0,0.0016394372727321217,0.0,125.97989327225271,0.0,0.0,0.0
0.0,0.0,0.0,108.77549402971404,0.0,0.0,0.0
0.044257498665990574,0.009383464326949633,0.0028290229974743263,158.264944473721,0.0,0.0,0.0
0.0,0.0,0.0,169.23155584987128,0.0,0.0,0.0
0.10604481210297012,0.0002590047666786014,0.1086158321167228,147.2861371918596,0.0,0.0,0.0
0.0,0.0,0.0,139.60521396275144,0.0,0.0,0.0
0.0004965205455386513,0.0,0.0,170.6526590813121,0.0,0.0,0.0
0.005984640094343894,0.0,0.0,124.21248686978173,0.0,0.0,0.0
0.0,0.0053825850148214545,0.0,135.93883117061387,0.0,0.0,0.0
0.01740954477913022,0.009768191712847277,0.016279125653136668,170.54683412646327,0.0,0.0,0.0
0.0,1.961544457814948e-05,0.00010454798620890131,139.48205471612005,0.0,0.0,0.0
0.0,0.0001514901276942037,0.0,124.58732012105271,0.0,0.0,0.0
0.0,2.3937984853443685e-05,0.00034256330723328443,130.06193367414093,0.0,0.0,0.0
0.0,0.0,0.0,132.24096192814136,0.0,0.0,0.0
0.12292400216258523,5.1031153962833e-05,0.00017112234115739612,172.69372592549496,0.0,0.0,0.0
0.028330285761078686,0.00021267594204872278,0.0,190.2781520700158,0.0,0.0,0.0
0.005829781895470755,7.589017816904178e-05,0.0010071205796932851,193.19766694563066,0.0,0.0,0.0
0.0,0.0008273382986101442,0.0,165.24668040153853,0.0,0.0,0.0
0.0,0.0,0.0,130.19913278403075,0.0,0.0,0.0
0.0,0.0,0.0,147.87134502892025,0.0,0.0,0.0
0.0,0.013065445550930114,0.0,158.99522182798816,0.0,0.0,0.0
0.0,0.0,0.0,128.11305264475672,0.0,0.0,0.0
0.0,0.0,0.0,134.84906009717344,0.0,0.0,0.0
0.0,0.0,0.0,144.59280719185918,0.0,0.0,0.0
0.004207229001199519,3.830532355099845e-05,0.0018273129143196868,189.44422359144812,0.0,0.0,0.0
0.0025634113473122244,1.6328102893405097e-05,1.3196629808333623e-06,235.87278588166694,0.0,0.0,0.0
0.0,0.0,0.0,119.70628030972165,0.0,0.0,0.0
0.0,0.0018527496395284366,0.0,135.31379787216324,0.0,0.0,0.0
0.10255123202046208,0.002205524368748816,0.04251847258396985,154.13529955074895,0.0,0.0,0.0
0.0012387750317981838,0.0013159266090903064,0.0005380902395940046,156.77113944052576,0.0,0.0,0.0
0.005187231203230734,4.219082638643949e-05,0.010750872551964965,176.9488504023124,0.0,0.0,0.0
0.0,0.0,0.0,145.32479716094554,0.0,0.0,0.0
0.00037201504264963345,0.0,2.3974784182138735e-06,139.34287815734461,0.0,0.0,0.0
0.001985394002767205,1.6417365906225142e-05,0.00045210959457260525,140.64244127347848,0.0,0.0,0.0
0.00014491681077815247,0.0,0.0,121.41778079772956,0.0,0.0,0.0
0.0,0.0,0.002506793079406022,159.00363192126886,0.0,0.0,0.0
0.001415508898578058,0.0,0.0,147.15283446974914,0.0,0.0,0.0
0.012747972479967893,2.8516017611668383e-06,0.0,132.25385723184442,0.0,0.0,0.0
0.024456323758721435,0.0018422830723014403,0.037201162980030116,187.49678924954722,0.0,0.0,0.0
0.023147198830496075,0.0,0.0,192.1070597128032,0.0,0.0,0.0
0.0,0.0002980929774306256,0.00035390224278322594,149.47954581821747,0.0,0.0,0.0
0.0,0.0,2.5590327584341927e-05,155.88456938089905,0.0,0.0,0.0
0.0,0.0,0.0,168.08772634815256,0.0,0.0,0.0
