0_state,1_state,2_state,3_state,4_state,5_state
5816.426946373413,6087.289107274046,6094.78919971669,6360.651298988895,6373.151453059969,6368.151391431539
5833.565603821023,6108.338759669479,6120.670702874952,6387.222563253093,6407.775801928881,6399.554506458566
5788.171854882173,6063.86149809602,6071.361525803356,6342.051150545647,6354.551196724539,6349.551178252982
5795.590145526426,6077.331267877732,6084.831268203297,6361.572390337561,6374.07239088017,6369.0723906631265
5813.02327185902,6089.1214260727875,6096.623536596894,6367.720283794591,6380.223801334769,6375.222394318697
5800.749122758626,6090.584096101201,6100.516328379208,6383.729813536445,6400.283533999791,6393.6620458144525
5815.93822912465,6072.784377331884,6080.284384005398,6332.130527763623,6344.630538886147,6339.630534437138
5811.634945035603,6113.732528059922,6121.233543078178,6418.330449423658,6430.832141120753,6425.831464441915
5797.433400180867,6098.060087128881,6105.56095520307,6401.187063434959,6413.6885102252745,6408.687931509148
5788.237009429785,6070.42760058035,6077.927601172476,6355.118191928292,6367.618192915168,6362.618192520417
5780.3259622632495,6074.657430308039,6082.157433582208,6371.488899444218,6383.988904901166,6378.988902718387
5784.353383506722,6087.7683945946,6095.269474662395,6393.683765705077,6406.185565818068,6401.184845772872
5814.082202024631,6102.819960843726,6110.320307177103,6394.05783510728,6406.558412329575,6401.558181440657
5800.959008605048,6092.349527194183,6100.204656734463,6386.358422296745,6399.450304863879,6394.213551837025
5823.7639288633945,6110.228452747637,6117.728463070068,6399.19298007269,6411.692997276742,6406.692990395121
5824.057680510811,6090.240946799715,6097.741079105758,6358.924257190632,6371.424477700703,6366.424389496675
5775.1349695449735,6077.431042811074,6084.931042811085,6382.227116077177,6394.727116077196,6389.727116077189
5805.2473806808,6081.045871537001,6088.545875166797,6359.344363603134,6371.844369652793,6366.8443672329295
5826.321162530549,6102.205954055676,6109.708162659142,6380.591481781957,6393.095162787733,6388.093690385423
5816.257646641902,6090.892396561881,6098.392397287796,6368.02714672383,6380.527147933688,6375.527147449745
5805.7576540275595,6088.894165801566,6099.814405731695,6375.670757552281,6393.87115743583,6386.590997482411
5820.053705916727,6093.099968390907,6100.59997192347,6368.646232042608,6381.146237930212,6376.14623557517
5765.597897436363,6047.306323497044,6057.693884337445,6332.477269837859,6349.789871238527,6342.86483067826
5811.684650030052,6090.727434795205,6105.727430598963,6374.770218161612,6399.770211167875,6389.770213965369
5802.108099965421,6087.862314421912,6095.362329047468,6376.116533753589,6388.6165581295145,6383.616548379144
5772.663227685465,6065.383611297468,6072.895974235487,6360.608115888811,6373.128720785509,6368.12047882683
5791.524049750429,6077.733893701247,6085.233893709037,6366.443737654661,6378.943737667644,6373.943737662451
5790.424412531886,6073.409765262096,6081.0379862235,6358.937858312774,6371.651559915114,6366.566079274178
5764.977749303439,6066.399423166511,6073.899540263068,6370.321136061768,6382.821331222696,6377.821253158325
5804.475834613806,6066.320843218125,6073.820843219503,6330.665851822903,6343.1658518252,6338.165851824281
5788.132588450576,6041.552647948993,6050.322034660878,6297.895836351371,6312.51148087118,6306.665223063256
5797.6106768886475,6098.213389544722,6113.198815052659,6403.811244036775,6428.78695321667,6418.796669544712
5803.055122609784,6081.692919829467,6089.192922145621,6362.830717821203,6375.330721681459,6370.330720137356
5778.39678663103,6072.521562958941,6087.520577348115,6371.646010749911,6396.644368065199,6386.645025139083
5781.825569278868,6046.5460055220265,6061.5460036246595,6316.266441132728,6341.266437970449,6331.266439235361
5792.790058930706,6069.1053041916475,6082.313166214402,6349.8231701268405,6371.836273498098,6363.031032149595
5807.562844581414,6076.158482588629,6090.97417499641,6349.692684731771,6374.385505411406,6364.508377139552
5805.476206081404,6086.421763273844,6099.663212552731,6371.781136892579,6393.850219024059,6385.022586171467
5832.134264287652,6110.142407327561,6117.642407327567,6390.6505503674725,6403.150550367481,6398.150550367477
5802.580265900866,6078.733788497017,6086.236166135036,6357.388103639173,6369.892066369205,6364.8904812771925
5808.100841459562,6079.436653663526,6092.859753944352,6355.246832627765,6377.618666429142,6368.669932908591
5772.488549767167,6065.979076525242,6079.864333437801,6364.09802225417,6387.240117108435,6377.983279166729
5805.598700604419,6069.9086044284395,6078.235020395015,6336.993980241318,6350.871340185611,6345.320396207894
5798.459709573125,6088.394440639561,6095.90518313191,6380.832752536781,6393.350656690696,6388.34349502913
5828.17135407184,6107.425166173343,6114.925173996736,6389.178980882643,6401.6789939216305,6396.678988706036
5812.775297325303,6112.093842516972,6119.594551264584,6413.912623957845,6426.413805203866,6421.413332705458
5800.765625062622,6090.62633360703,6098.1272913788225,6382.987361408702,6395.488957695024,6390.488319180495
5782.598267829545,6062.5421740190195,6076.214241105051,6347.043435903837,6369.830214380556,6360.715502989869
5784.327054444072,6061.341162891081,6068.845734737239,6340.856795286807,6353.364415030404,6348.361367132966
5816.0784978532765,6070.948575043273,6085.935332266288,6330.814237974275,6355.792166679299,6345.800995197289
5792.327754081751,6075.196502438628,6082.696502654113,6360.565250867333,6373.065251226475,6368.065251082819
5819.916606387422,6103.265240487074,6111.97019136026,6389.515524877788,6404.023776333099,6398.220475750974
5774.135354554713,6075.332765069403,6082.832765078046,6379.030175586972,6391.530175601377,6386.530175595615
5787.630423551475,6078.1841949236905,6085.684320349202,6371.238008104409,6383.738217146928,6378.738133529921
5821.966108372006,6095.578303859778,6103.078304944339,6371.690499709071,6384.190501516672,6379.190500793632
5805.385478705779,6090.600761527253,6098.6838566581255,6378.510409392351,6391.982234610472,6386.593504523224
5799.628510580771,6069.75423410262,6083.771240605733,6344.552293125508,6367.913970630696,6358.569299628621
5805.742883287705,6079.4462784060315,6094.445209987552,6358.149317384865,6383.147536687398,6373.148248966385
5789.504253327809,6066.732489178646,6075.365171270074,6346.838285726623,6361.226089212337,6355.470967818052
5802.931077786581,6074.053180391606,6081.5532701989105,6347.675312932398,6360.17546261124,6355.175402739703
5794.641227649073,6091.568328555644,6099.068345552286,6390.995435127762,6403.495463455498,6398.4954521244035
5801.767639749996,6095.516818325747,6103.016818325764,6391.765996901504,6404.265996901531,6399.26599690152
5809.365458173368,6100.068761836767,6107.568761836786,6393.272065500172,6405.772065500202,6400.77206550019
5787.438925527957,6060.615376520774,6072.077665570725,6337.61259053024,6356.716405613492,6349.074879580191
5774.364979285617,6073.304081514395,6080.804099077327,6374.743189597483,6387.243218869036,6382.243207160415
5803.704809810068,6085.387982281815,6092.887983646352,6369.57115520841,6382.071157482637,6377.071156572946
5800.7970553869345,6088.1416085188575,6095.645421858784,6377.98743276409,6390.493788330635,6385.491246104017
5828.751074791415,6113.132587850248,6123.062395165358,6400.824036680783,6417.3737155393,6410.7538439958935
5821.386481319043,6095.022084802729,6108.223723471,6373.058234509174,6395.060965622958,6386.259873177444
5802.966689553802,6074.330325160341,6089.304573081269,6350.685376740524,6375.642456608736,6365.659624661451
5791.4249633083555,6070.945926341765,6085.945849727553,6355.466863837104,6380.466736146751,6370.466787222892
5807.587974233372,6107.7518438273555,6122.751815234446,6412.9157038903695,6437.91565623552,6427.9156752974595
5820.590187262415,6103.544583225226,6111.640100384588,6389.197484907823,6402.69001350676,6397.293002067186
5814.033047987356,6081.724719458264,6096.721352633094,6354.415268654115,6379.409657278831,6369.411901828945
5800.0601778784685,6091.778132705647,6099.278625315103,6385.996251735979,6398.497072751739,6393.496744345435
5819.390577351701,6100.5916847423,6108.091697217978,6384.292796291458,6396.792817084256,6391.792808767137
5821.877188621636,6108.574291645556,6116.074298687459,6397.771397016775,6410.271408753282,6405.27140405868
5790.927728342208,6065.149689943427,6072.649689943443,6341.871651544651,6354.371651544679,6349.371651544668
5800.486125373813,6094.396247321362,6101.8962643559635,6390.806374947112,6403.306403338114,6398.306391981713
5813.201750100362,6091.994276480461,6100.628125657416,6373.66475258621,6388.054501214468,6382.298601763165
5760.504579438205,6055.731374389706,6063.2313743897885,6353.458169341236,6365.958169341374,6360.958169341318
5766.896812434553,6075.110352900189,6082.610358884344,6385.823895360544,6398.323905334136,6393.323901344699
5773.916030579657,6072.382788278202,6082.002683911603,6374.056177854545,6390.089337243547,6383.676073487946
5798.629353828647,6094.566151216992,6109.566131111698,6395.502941903572,6420.502908394749,6410.502921798278
5805.616236945837,6076.165038980993,6088.076132835589,6350.684205634347,6370.536028725342,6362.595299488944
5815.427761650177,6092.170440480473,6103.405294036556,6372.6580704961325,6391.382826422937,6383.892924052215
5779.357921558647,6070.055888485478,6077.818214612507,6363.341297454652,6376.278507666367,6371.103623581681
5810.204074082536,6103.027641083831,6112.195112596578,6398.9070319227085,6414.186151110619,6408.074503435455
5799.1366025614325,6055.351926872851,6070.351850677829,6316.567225785929,6341.567098794225,6331.567149590906
5801.3815945394745,6082.226124705948,6095.793653235606,6367.593164382307,6390.205711931738,6381.160692911965
5809.430828284793,6093.148703013356,6100.648703013356,6379.366577741918,6391.866577741918,6386.866577741918
5794.648082871013,6071.1592992375745,6086.1592972359285,6352.67051493692,6377.670511600844,6367.670512935275
5826.994494357239,6111.833275283068,6119.3332771505475,6399.172056831392,6411.672059943858,6406.672058698871
5796.955715810781,6083.753066255745,6091.253066255982,6373.050416700788,6385.550416701184,6380.550416701026
5799.297929896302,6073.337821570004,6080.898128627781,6349.897815596298,6362.49832735926,6357.458122654075
5816.527459114313,6080.665134458225,6088.183120563628,6347.3088051706045,6359.838782012943,6354.8267912760075
5779.3006857975615,6058.375965899761,6072.665927283426,6342.21456646318,6366.031168769288,6356.504527846845
5809.92629596523,6087.739762795807,6096.1702370432495,6368.363387708867,6382.414178121271,6376.793861956309
5791.497429637991,6106.351559876049,6113.855138505974,6423.706882990747,6436.212847373956,6431.2104616206725
5796.962936252002,6082.916607211751,6097.851122372208,6373.848449891652,6398.739308492414,6388.78296505211
5825.97920495599,6080.322426706035,6087.8225187890175,6337.165679150408,6349.665832622046,6344.665771233391
5811.944222738937,6085.487278726384,6092.988350586359,6361.53069200049,6374.032478433782,6369.031763860465
5802.795747499239,6063.2022039134845,6078.194031262426,6328.605936110712,6353.592315025614,6343.597763459653
5813.258845205684,6098.14236540238,6105.64245258157,6385.525914658807,6398.026059957457,6393.026001837997
5814.648941709294,6095.712949720941,6103.212949720942,6379.276957732588,6391.77695773259,6386.776957732589
5792.333192237523,6078.114691780309,6087.933483922886,6367.169122037286,6383.533775608247,6376.987914179863
5807.299546195374,6074.568557688188,6082.068736498869,6344.337628784561,6356.837926802363,6351.837807595242
5784.238766874241,6072.793361572544,6080.293564235896,6363.8480238253,6376.348361597552,6371.348226488651
5796.890507881824,6064.6110387689305,6072.111039296958,6334.831569832046,6347.331570712091,6342.331570360073
5825.387184190152,6100.9951618748055,6115.995127585208,6381.603128129592,6406.603070980263,6396.6030938399945
5814.557729354585,6093.076604619453,6102.799712278258,6374.83651577059,6391.041695201932,6384.559623429395
5803.664076152292,6087.556123504358,6095.056123504361,6373.948170856425,6386.44817085643,6381.448170856428
5807.608047577909,6078.72595832813,6086.226183852484,6352.343944253134,6364.844320127057,6359.844169777488
5819.333458231773,6106.54709640242,6121.547089398105,6398.760732238295,6423.760720564436,6413.760725233979
5793.577848413852,6061.298003672684,6068.798003675056,6331.5181589323065,6344.01815893626,6339.0181589346785
5823.722212908292,6109.392401275225,6119.582730278719,6398.459365976656,6415.4432476491465,6408.64969498015
5818.150036664517,6088.33149068562,6103.331487457531,6363.512943630693,6388.512938250544,6378.512940402604
5804.984988152363,6082.727895100949,6090.228704997211,6362.971072014956,6375.472421842059,6370.471881911218
5804.5619948285,6087.715937832574,6102.715937832536,6375.869880836636,6400.8698808365725,6390.869880836598
5790.22073644675,6079.259461125458,6086.766197832291,6370.800431373111,6383.311659217833,6378.307168079944
5790.856022025372,6060.35411227934,6075.352153288197,6334.851549536263,6359.8482845510225,6349.849590545118
5801.103827435868,6074.025085894024,6081.525085894024,6349.446344352182,6361.946344352182,6356.946344352182
5790.340064778614,6093.990389204043,6101.524784098695,6400.152178594355,6412.709503418775,6407.686573489007
5826.426060214147,6109.576201935045,6117.077185717013,6395.226671583267,6407.72831121988,6402.727655365235
5813.704347055249,6101.834405113102,6109.334405113102,6392.464463170954,6404.964463170954,6399.964463170954
5782.682742736247,6087.971863794225,6097.4058046321,6396.405631798162,6412.1288665279535,6405.839572636037
5811.472478378945,6098.751662525126,6106.251662525391,6388.530846671396,6401.030846671837,6396.030846671661
5829.559164724864,6103.722005927804,6111.222164348137,6380.384899937521,6392.885163971409,6387.885058357854
5815.485162586748,6090.978215351237,6098.478744217501,6368.971444404479,6381.472325848253,6376.471973270744
5772.358368529506,6050.768725854142,6058.268725885275,6331.679083189157,6344.179083241045,6339.17908322029
5773.711399453758,6048.647771321171,6063.646296752513,6328.583651665696,6353.581194051267,6343.582177097039
5785.727861263086,6076.986886743409,6084.486974647135,6370.745941524974,6383.246088031185,6378.2460294287
5781.561264208401,6067.802134107535,6075.305870337602,6356.544249416691,6369.050476466803,6364.047985646758
5791.438281517381,6081.7206622102085,6096.637049595652,6376.975172031516,6401.835817673921,6391.891559416959
5760.515697967635,6045.8271958412215,6060.284671128712,6335.957852143971,6360.053644289788,6350.415327431461
5813.306043051112,6090.953514399985,6101.45097702335,6372.100139956645,6389.595910995587,6382.59760258001
5781.178142495432,6073.106432357706,6080.606438760022,6367.534724354085,6380.034735024611,6375.034730756401
5798.763585528509,6079.129552587537,6086.6295620420005,6361.995522798052,6374.495538555491,6369.495532252516
5805.890746902437,6086.03892776911,6097.49815139001,6370.00684984275,6389.105555877583,6381.46607346365
5791.798301640001,6089.014143633831,6096.518794723078,6388.7315359907425,6401.239287806155,6396.23618707999
5799.348581034465,6070.037379755821,6083.524609351704,6345.221921675807,6367.700637668944,6358.709151271689
5799.155574656232,6088.80390345499,6096.303988179765,6380.952260495341,6393.452401703299,6388.452345220116
5775.571977104887,6063.797476824915,6071.298073338683,6354.523175382866,6367.024169572479,6362.023771896634
5785.999293609144,6058.04625988421,6073.045095700096,6335.092838097903,6360.090897791047,6350.091673913789
5778.053085621901,6081.053608542134,6088.553608576208,6386.554131473726,6399.054131530516,6394.0541315078
5822.585549108021,6078.528053714674,6089.969154283292,6338.2842585108665,6357.352759458562,6349.7253590794835
5814.982875349217,6078.230521549928,6088.266515219132,6344.823498973709,6361.550155089049,6354.859492642913
5826.7384313126395,6116.64741584378,6124.147415843781,6409.056400374921,6421.556400374923,6416.556400374922
5805.764115596361,6103.984018291568,6111.484197103851,6404.70398059087,6417.2042786113425,6412.204159403153
5784.650237026739,6074.213846942986,6081.71614583136,6366.2782231553565,6378.782054635981,6373.780522043731
5802.163622386705,6079.738780511626,6087.238780521929,6359.813938639983,6372.313938657153,6367.313938650284
5773.08389849986,6054.839507568583,6067.600730521152,6340.848857621496,6362.117562542445,6353.610080574065
5773.074290205033,6064.243650608691,6073.430832413716,6358.475404947356,6373.787374622399,6367.662586752382
5794.964709619451,6092.8597021961805,6100.359705968956,6393.254696030502,6405.754702318462,6400.754699803278
5797.4549035047785,6082.939279238031,6090.439284073818,6370.9236565832125,6383.423664642857,6378.4236614189995
5812.551139315706,6082.100611250296,6089.600611514992,6354.150083273119,6366.6500837142785,6361.650083537815
5825.385074322524,6087.177360050016,6094.677362198509,6351.469646493673,6363.969650074495,6358.969648642166
5809.7915112239,6077.084617561654,6088.96801418432,6348.338856106964,6368.144517144739,6360.222252729629
5785.900429199007,6050.422779161817,6062.034665733266,6318.815757981777,6338.1689022675255,6330.427644553226
5818.711380450977,6104.935946629151,6112.43594662916,6393.660512807328,6406.160512807343,6401.160512807337
5782.64434555615,6055.162811352605,6062.662823123341,6330.181281072638,6342.681300690531,6337.681292843374
5821.609622607219,6116.328627511315,6123.829135427337,6413.5478017207515,6426.048648247454,6421.048309636773
5796.01293840308,6087.07148037847,6094.571480534493,6380.630022405868,6393.130022665907,6388.130022561892
5832.030380086488,6096.186363140054,6111.1855146145745,6365.342063351795,6390.340649142662,6380.341214826315
5794.893889968017,6074.056622816375,6081.5566237550875,6355.719355977638,6368.219357542158,6363.21935691635
5812.411793657384,6084.373345627595,6091.873446043409,6358.834931069743,6371.335098429434,6366.335031485558
5768.63622798093,6069.603553851533,6077.103693211695,6373.0709261755255,6385.571158442462,6380.571065535687
5770.322608395263,6059.598256029895,6067.098264778428,6351.373906580707,6363.873921161593,6358.873915329238
5790.108698018572,6094.685468389265,6102.18546951223,6401.762239134279,6414.2622410058875,6409.262240257244
5808.477879266957,6094.899365842204,6103.853358298364,6384.305516569505,6399.228837329771,6393.259509025665
5781.243072992593,6059.890389855894,6067.391678349746,6341.0381362171465,6353.5402837069,6348.539424710998
5820.684097259138,6112.679745545054,6120.180647024019,6407.17569432396,6419.6771967889,6414.676595802925
5776.177257362648,6087.265894289045,6099.097559629197,6402.298419662159,6422.017861895747,6414.130085002312
5798.944726024987,6074.107546079259,6081.607980643155,6351.770510988164,6364.271235261324,6359.27094555206
5788.009262447563,6087.011173241208,6094.511285827021,6388.5131215634565,6401.013309206479,6396.01323414927
5795.934686848695,6081.75339044902,6089.253763209195,6370.072218302738,6382.572839569696,6377.572591062913
5772.5116871024,6066.227688606808,6073.727688606808,6362.443690111216,6374.943690111216,6369.943690111216
5776.724043511526,6067.014509525149,6074.514546795102,6359.80498796209,6372.305050078679,6367.305025232044
5788.1547579981325,6072.308281083627,6079.808281322663,6358.9618042488,6371.461804647193,6366.461804487836
5794.222672343344,6070.148403185475,6077.648409104317,6348.574136000554,6361.07414586529,6356.0741419193955
5804.629736026284,6091.347556673674,6098.847560794444,6380.565378694654,6393.065385562603,6388.065382815424
5802.364500718709,6081.77752959127,6095.340153058247,6365.711432952824,6388.315805397786,6379.274056419801
5811.066862658034,6090.517093635972,6098.017093636139,6372.467324613966,6384.967324614246,6379.967324614134
5785.080160952362,6066.5184636569,6074.018464159849,6350.456766529088,6362.9567673673355,6357.956767032037
5817.4109866092485,6103.565355626798,6111.074416939309,6392.222745081853,6404.737847269372,6399.731806394364
5800.633431833703,6076.031641572471,6083.531641572546,6353.929851311265,6366.42985131139,6361.42985131134
5817.669869194297,6098.157770716074,6105.657772165052,6381.145672720844,6393.645675135807,6388.645674169822
5814.586082498086,6082.622793738008,6091.226140169888,6353.527287121891,6367.866197841691,6362.130633553771
5816.485824474327,6098.906039951966,6106.406124445387,6383.826283594079,6396.3264244164475,6391.3263680875
5814.18358053296,6086.792210319201,6101.7922103176,6364.400840104907,6389.400840102238,6379.400840103306
5803.980080934216,6086.350294248423,6096.365870277013,6372.059032905494,6388.75165961981,6382.074608934084
5786.436526327263,6067.763758885738,6075.263763633717,6351.590993026872,6364.09100094017,6359.090997774851
5794.379845862344,6071.742724909035,6079.243869291188,6351.605985416442,6364.107892720031,6359.107129798595
5807.913985024027,6069.076328610396,6080.806621325513,6334.1487697684715,6353.699257627001,6345.879062483589
5795.305116520661,6100.304475374839,6107.804477749059,6407.803835020423,6420.303838977456,6415.303837394643
5794.764411400248,6076.6502472080265,6091.6501054315995,6363.536035756997,6388.535799462952,6378.53589398057
5820.511201753006,6111.690115737006,6119.191328986615,6405.369434137541,6417.871456220224,6412.870647387151
5795.460160243919,6082.321236941917,6097.321207501769,6374.182303826532,6399.182254759618,6389.182274386384
5811.708870978407,6100.308506352026,6107.808574880458,6391.408164568455,6403.908278782508,6398.908233096887
5829.7051462129275,6104.393305188327,6111.893306572162,6381.581464625005,6394.081466931398,6389.081466008841
5801.246724414064,6085.536866767927,6100.478267308879,6374.807475968773,6399.709810203694,6389.748876509726
5819.776770550841,6084.644551162019,6099.642197141894,6354.511547099821,6379.507623732947,6369.509193079696
5803.500593265433,6079.233321161544,6089.102574896729,6358.255800302717,6374.704556528024,6368.1250540379015
5789.12917899927,6069.384697308845,6076.885129049239,6352.140359531884,6364.641079099209,6359.640791272279
5809.259062226067,6074.773216773823,6089.773216476986,6345.287371222635,6370.287370727906,6360.287370925797
5829.002608916901,6108.6786919384795,6116.284954832209,6390.890195924634,6403.567300747517,6398.496458818364
5789.10776234679,6084.419100392234,6099.034622541433,6384.602279154077,6408.961482736076,6399.217801303276
5811.616901748341,6109.627304450601,6117.127304506649,6410.137707171543,6422.6377072649575,6417.637707227592
5788.897429458695,6086.763470621384,6094.263470627281,6387.129511786039,6399.629511795868,6394.629511791936
5813.871553873324,6093.529692927322,6103.3924532063675,6376.475418741001,6392.91335253941,6386.3381790200465
5774.114193373605,6064.4508747861255,6079.432472130774,6359.781421980195,6384.750750887943,6374.763019324843
5803.964859795939,6078.283846566532,6086.610194285627,6355.378282576823,6369.255528775315,6363.704630295918
5814.517333569133,6093.049070634664,6100.5490706346745,6374.080807700197,6386.580807700215,6381.5808077002075
5767.039606979262,6042.900606405083,6057.900587188772,6323.761599425466,6348.761567398281,6338.761580209155
5784.6200080704075,6067.868845558757,6077.362324964838,6354.282176182468,6370.104641859269,6363.775655588548
5828.511249275803,6090.558928676989,6098.060624076517,6355.107173211351,6367.609998877232,6362.60886861088
5786.053779669007,6069.537630547408,6077.037631074676,6355.521481601565,6368.021482480344,6363.021482128833
5800.32621253371,6095.5628321224385,6103.062832122439,6393.299451711168,6405.79945171117,6400.799451711169
5813.935157377326,6080.495916648533,6095.4958797866975,6352.056663632463,6377.05660219607,6367.056626770627
5788.339206628327,6056.114460933058,6063.677557797755,6326.4107475260225,6339.015908967185,6333.97384439072
5777.834248278562,6078.764558907075,6086.265152139582,6382.195067279757,6394.696056000602,6389.695660512264
5801.621994573703,6064.263737454428,6079.263732154375,6331.905478568471,6356.905469735048,6346.905473268417
5801.028959289475,6093.088499357207,6102.426322889213,6388.260647268941,6403.823686488951,6397.598470800947
5817.5705225783295,6110.069408186557,6117.569416162345,6405.068296453381,6417.568309746362,6412.568304429169
5810.839232363873,6088.105278712208,6095.606975746092,6367.871890738504,6380.374719128311,6375.373587772388
5770.82152805647,6054.90063303083,6062.4006339172,6341.479738300646,6353.979739777929,6348.979739187016
5781.76330435252,6059.981196297588,6067.481196297588,6340.699088242655,6353.199088242655,6348.199088242655
5812.811913195717,6079.256890182969,6092.0382867834,6349.962332703698,6371.264660371082,6362.7437293041285
5820.1153208596315,6094.207987725341,6101.708568521514,6370.800848189773,6383.301816183395,6378.301428985947
5775.025840528829,6069.165846504637,6076.66638790617,6365.806032947622,6378.306935283511,6373.306574349155
5794.419332369567,6064.446197808976,6071.947988334028,6336.973660090069,6349.476644298489,6344.475450615121
5812.639440743091,6092.891550579544,6103.051747708473,6376.530392792307,6393.464054673856,6386.690589921236
5815.42021055307,6091.866587102868,6099.369986681671,6370.814096845599,6383.319762810273,6378.3174964244035
5819.451344554443,6109.917032023305,6117.417204759127,6402.882777070776,6415.383064963813,6410.382949806598
5810.684431716717,6087.974874930712,6095.474876858994,6367.765318787467,6380.265322001271,6375.265320715749
5784.119598202431,6074.669304102313,6082.170049182815,6367.719258362363,6380.220500163199,6375.220003442864
5826.338405943302,6092.121230800975,6107.115383216964,6362.902106463978,6387.892360490627,6377.896258879968
5788.785446903341,6093.671362582434,6101.171498132531,6401.057323444894,6413.5575493617225,6408.557458994991
5823.413053973983,6089.864222899751,6097.364226235383,6358.8153929373975,6371.315398496783,6366.315396273028
5798.710562693045,6069.173910078111,6076.676474556045,6342.138112289153,6354.642386419043,6349.640676767087
5810.440332381059,6108.141051619276,6115.6421795487695,6408.342146833991,6420.84402671648,6415.843274763484
5796.807619332705,6089.1323006248795,6098.7805212701705,6384.673055465484,6400.753423207637,6394.321276110776
5778.265772121661,6075.664197370648,6083.16419737065,6375.5626226196355,6388.062622619638,6383.062622619637
5768.983714085753,6081.435982489218,6088.9476392483375,6396.392136479056,6408.9115644109215,6403.903793238175
5809.981666828718,6071.0232619842,6078.584865037086,6334.585391490644,6347.188063245454,6342.14699454353
5791.061746883344,6077.906638713921,6085.406642013182,6367.251531644252,6379.75153714302,6374.7515349435125
5795.484483985686,6096.9003171533,6104.400668154993,6400.816267321477,6413.3168523242975,6408.31661832317
5825.889107036564,6111.82714757116,6119.328307673341,6400.265574806483,6412.7675083101185,6407.766734908664
5782.133722692347,6065.4894422709995,6072.9894422709995,6351.34516184965,6363.845161849651,6358.845161849651
5820.312380250455,6108.689092543241,6116.189907938701,6399.566076634513,6412.0674356269465,6407.066892029973
5803.359286658235,6103.288901766775,6110.788960243255,6405.718536367475,6418.218633828275,6413.2185948439555
5774.208395592734,6064.508486870658,6079.50752389431,6359.8082571564655,6384.806652195885,6374.807294180117
5790.297218495173,6076.02772061561,6083.527720615725,6364.258222736086,6376.758222736279,6371.758222736202
5804.698304158493,6073.4033317797075,6088.402060019891,6347.1079354809835,6372.105815881288,6362.106663721166
5787.39724966425,6055.03867858962,6062.538691177865,6325.180111711071,6337.680132691479,6332.680124299316
5807.584921706661,6087.050142075836,6095.987579809492,6369.494508356231,6384.390237912324,6378.431946089887
5814.422223749359,6085.26238523516,6100.257063036691,6361.100772654805,6386.091902324023,6376.095450456336
5844.223960446887,6145.067608687191,6152.567611359501,6448.411257818267,6460.911262272116,6455.911260490576
5822.841815380209,6104.612069289044,6112.112072424167,6388.882324242919,6401.382329468125,6396.382327378043
5783.667888903226,6079.40995953152,6086.909986645689,6377.652039197871,6390.152084388152,6385.152066312039
