rho_md2md1,rho_md3md1,rho_md4md1,rho_md5md1,rho_mbmd1,rho_kmd1,rho_amd1,rho_bmd1,rho_emd1,rho_gmd1,rho_md3md2,rho_md4md2,rho_md5md2,rho_mbmd2,rho_kmd2,rho_amd2,rho_bmd2,rho_emd2,rho_gmd2,rho_md4md3,rho_md5md3,rho_mbmd3,rho_kmd3,rho_amd3,rho_bmd3,rho_emd3,rho_gmd3,rho_md5md4,rho_mbmd4,rho_kmd4,rho_amd4,rho_bmd4,rho_emd4,rho_gmd4,rho_mbmd5,rho_kmd5,rho_amd5,rho_bmd5,rho_emd5,rho_gmd5,rho_kmb,rho_amb,rho_bmb,rho_emb,rho_gmb,rho_ak,rho_bk,rho_ek,rho_gk,rho_ba,rho_ea,rho_ga,rho_eb,rho_gb,rho_ge
0.5997723606068889,0.5057123713274374,-0.12451157948630769,-0.18524526861295704,0.4048951496786445,-0.31003697175012385,-0.25667983152618373,-0.04790998437277211,-0.0020028108251334575,-0.5386798712579793,0.46292926040630006,-0.17541044912007073,-0.15438009999608746,0.3382868185783374,0.027495628928809305,-0.4428606763218348,-0.04153573670713599,-0.0016971428785494769,-0.4749956063165292,-0.7868483441079968,-0.7769230099382514,0.9814603788394198,-0.038095819840475,-0.3065163189670952,-0.029080372903092573,-0.003011693457826917,-0.985279416796933,0.7465114081531413,-0.831072787048827,-0.12491412486644748,0.2107810607164155,0.03722783360330185,0.0017638926314235386,0.7608677469861611,-0.8108161270588988,-0.044163127060831975,0.19015841901862218,-0.002688403334861836,0.002335670156371899,0.7441643097100626,-0.10796911035165348,-0.2649392219930226,-0.03127029136302989,-0.002689190106474394,-0.9575659746305653,-0.18172487050097172,-0.003703777168125185,-0.0005188395456429594,0.033914433889776385,-0.03538928891418535,0.0010454583440655898,0.20528402618491604,0.000171355164450506,0.045622680364429645,0.0030256878269637514
0.732072949661326,0.5173528197939946,0.670970717953992,0.6134838941106449,-0.791634328938977,-0.027882096973501826,-0.06327327501047593,-0.03637300038142627,0.1284649884589036,0.003913778277658555,0.679470008537567,0.6714841303826935,0.6602473131371077,-0.9018832609812814,0.2872999225045671,-0.08184186644856387,-0.02251134235521428,0.2285930813812591,0.004849855620216395,0.4489527856637779,0.46142116359570595,-0.7347562468557806,0.24844220463165617,-0.07701093990443593,-0.053171592519301286,0.5884907337966777,0.008565202751390865,0.5910603826969301,-0.7116935269445966,-0.028550530782075426,-0.061360977322386115,-0.03729032217663876,0.08983367202061147,0.0029896416602225757,-0.7303897004613739,0.15234100813985885,-0.037062164059956645,-0.03462774394018692,0.1034984825708234,0.0029739932545300054,-0.40487923624375016,0.0654278390564971,0.04181210365773541,-0.23723278509078904,-0.005251166685882629,0.008019577529471121,-0.022058163615135393,0.09410540229788811,0.0014805387997645413,-0.02040139216334438,-0.0373682379483461,-0.0004357361569739413,-0.049023527049399926,-0.000950037919933146,0.00557487900763132
0.9570313254871963,0.9362955567121629,0.9351256587924548,0.9293978858510499,-0.9377180323562425,0.25214687566641897,-0.005197275113477924,-0.31360736877182116,-0.3992761980958922,0.7229281211439278,0.9805838631976866,0.967790774435121,0.9606995842619717,-0.9876007237372346,0.36629467324166115,0.0020921261431583998,-0.2560611185375251,-0.42731495554911364,0.8436852517582841,0.9762286121044962,0.9622085662212981,-0.9982561699348481,0.36158614245559595,0.011074076997399377,-0.2733995356708851,-0.4352175654154852,0.8884868957988207,0.954155669174149,-0.9789802854015841,0.2761885461023904,5.4116579290576244e-05,-0.305202451821624,-0.42267871174401983,0.8583161586537071,-0.9674004042374094,0.3110226783232936,0.0028779023687305083,-0.24668248973352178,-0.4194947586187039,0.8321814401807922,-0.3779413903789966,-0.0026604971892755184,0.27940113326423144,0.43454863299253155,-0.8840438090112411,-0.010098350085017093,-0.13010634245681596,-0.1487901027851382,0.206101410476393,0.051264743142746046,-0.006330940320537403,0.006830451033244072,0.0983149411274397,-0.12372890563755601,-0.40041474450967235
0.9981946002799831,0.9987055306425525,0.9984546546197672,0.9978355810225483,-0.998953514372352,0.9489814057608061,-0.2514939927669128,-0.07390907087001825,-0.03931345740397797,-0.8644409911216571,0.9984641006464638,0.9977777608710354,0.9975668421721969,-0.9985627163800224,0.9531939252977878,-0.2679250100085277,-0.10396863568827043,-0.03929757604015958,-0.8643728671761534,0.9983159598636353,0.9978913980392207,-0.9990728196975147,0.9532217814891616,-0.2522783326202604,-0.0838307813123636,-0.03930383932384274,-0.8660071359247625,0.997577239684225,-0.9988373687072227,0.9478803335066307,-0.23546475718593007,-0.08322532278155749,-0.03931562052315009,-0.8685306251101542,-0.9985648406599024,0.95075071013964,-0.23919508890032026,-0.09289110411921457,-0.039308638475278754,-0.8661126607511336,-0.9563184001664861,0.2305351423461561,0.08337867634911214,0.03938573919731872,0.8684763951457933,-0.2597756728057036,-0.06072637222845568,-0.037770880615410174,-0.8343155525314263,0.2279037786673372,0.00831334191071806,0.18131839381293807,0.00443794903411338,0.12156168863062622,0.03368011108564878
0.6133059836463847,0.6125385636723649,-0.017653098512515494,0.49402609546836274,-0.5871274328042891,0.13331836155879004,-0.31433090370974154,-0.009954506023876994,0.0018365959066120698,0.0060036536074494235,0.6136348165543837,-0.011055543281635999,0.44838073921856747,-0.5840033440204409,0.37067647787451746,-0.45533291332408254,-0.004115506023165785,0.0012085096952131164,0.004874593197311384,0.006237609839594357,0.4772900636357212,-0.6553494822192829,0.347757713639774,-0.2892603000319026,-0.0008532676500479464,0.0017218092744381898,0.006191923542194669,0.0003376150333992703,0.010103603405460904,0.003085623787176352,0.005969766369476651,0.0025489037125464345,0.028172637353947223,-0.005229009733010699,-0.616856377202856,0.2249495831811576,-0.024788951001948483,-0.009594447932903049,0.0008600748303041871,0.0014340556120704567,-0.590701764439832,-0.13469338176647616,0.006394783391389334,-0.0010000602139581755,0.0024755029370750786,-0.1584864903865974,0.005735515678444645,0.0023821763298878967,0.0007863782029161893,-0.004106667299911272,-0.0018913879841812736,0.0007999545348223434,-0.00020153921009375956,-0.00044827055353085095,0.018237150181987884
0.9844042874524244,0.984862205527297,0.9875454177655003,0.9837975677981002,-0.9920643545561988,0.6410407153270378,0.1894617531572056,0.486375922184999,0.6697628999514929,0.6878094148877825,0.987560396522299,0.9841073016072344,0.9793354525932799,-0.9919486048117351,0.7006109679629337,0.2120932649956077,0.5491248916757211,0.6185566381241374,0.7195425397166655,0.9814459291586702,0.9796804746388253,-0.9927537435607368,0.6941350896731477,0.16968555168433608,0.5468963505114467,0.6030256392540287,0.7285445379713269,0.9752675520008256,-0.9909701876988867,0.6550307570338777,0.2264462113177374,0.47210001853370054,0.6693307372666508,0.655056081567094,-0.989630519957566,0.6875274729075986,0.2248487717788573,0.5234076173884668,0.647719038843705,0.6631498062313663,-0.7092888094598195,-0.207001927779009,-0.49615547185323233,-0.65556031455016,-0.6871996219154406,0.08520686022373018,0.348782442252614,0.3104604454775059,0.4886817795848257,-0.23093194837527714,0.0963813093615389,0.005956591893627587,-0.12604881168530208,0.5681279129410002,0.2655162844991319
0.5931644694905176,0.25329627153564893,0.6632260064031009,0.6113127994161469,-0.679654983137009,-0.18751833391114126,0.10168830959779071,0.13171047319759016,0.2429505770115516,-0.24693929353796681,0.35440701703002997,0.5096222635370667,0.5248176501204994,-0.5908777821856795,0.11229764919109743,-0.11876948826653795,0.12037521117477139,0.08903968023642289,-0.09398978124250536,0.3879474333952886,0.6294027707821381,-0.5291925142867602,0.008039953572727233,0.44914371320006424,0.4282875765382697,-0.5371630469574549,0.5154921261763418,0.6107050801845803,-0.7355676806378234,-0.14654741587446446,0.3265898323968559,0.10496073943961277,0.21005688356951713,-0.21060464807841942,-0.719207460684445,-0.02292744133772809,0.27949376012068855,0.08387500863187917,0.07840966158431566,-0.07434698042102551,-0.22673585981753047,-0.4932508461303487,-0.1248991698514519,-0.21209367083691855,0.20290799694457184,-0.11828929689662378,0.027060333612089992,-0.017153228764958634,0.024321276376450335,-0.011575760451013583,-0.032327408100204444,0.058157240465486,0.024547260383165355,-0.024227280839904573,-0.9478969512420704
0.4891799601343833,0.30017420499670466,0.3818810550382594,0.2686242803210806,-0.014967294305173741,-0.4518502193183967,0.0005845786010618628,-0.023761394895814192,-0.07358235446880458,-0.5079020945437647,0.24003483456451696,0.19491745878768624,0.27031211499491464,-0.30520117990402823,-0.04088924579859674,0.0007881791306006866,0.048798892966179216,-0.09464662672409466,-0.47387285566876275,-0.03803279340557387,0.018191801131026412,0.5755242181215178,-0.15392760483386844,0.0006779422208594861,0.051636296848156196,-0.07467974300154334,-0.5885384493575588,0.14474776923114938,0.07804447173279835,-0.32809179566019836,0.0005624963653177357,0.032493511541401995,-0.00920890265392268,-0.21748920101919608,-0.15024572570525202,-0.14273305547451876,0.00041104137605001996,-0.019261810452151387,-0.024557152996666325,-0.19065543569460255,-0.5063388537759804,0.0007895086802005427,0.006599658855485715,0.24100823084054165,0.1554123089598683,-0.0008935242555487063,0.017466646955506385,-0.12839672173335706,-0.06967315732475146,1.7128294193743733e-05,0.00044360843842707634,-5.4822907333803845e-05,0.01627429808973087,-0.004902467140793469,0.39728835979391475
0.4304210337828929,0.07931401142993925,0.23467993617571048,0.16826529241485863,-0.16564547342051306,-0.3746602197938212,-0.04519927596569462,-0.008392082049077116,-0.00938810561281031,-0.3264838446870837,0.10514290130499518,0.2703776801216501,0.21400927093273625,-0.3722851232182339,-0.011878085037702537,0.19963925174947733,0.023674632941898997,-0.02199538488293611,-0.40946263759432394,-0.16653022816232746,-0.14279993122565107,0.6693925030394492,-0.07545813029029308,0.2103005718221903,0.0011587372809531706,0.020980134510659148,-0.6341114331079739,0.10316213582821694,-0.1443638096047871,-0.26614285224479944,-0.173336242964447,0.04448336931430554,0.005208114436924501,0.041201390692688356,-0.2296360817696269,-0.11231961099664146,-0.13327383681349275,0.004904473364298745,-0.0002467326577174407,0.04311252213240534,-0.4933313209039299,0.01981496428538315,-0.037305617859272146,0.03651943240624324,-0.09184052975658252,0.11640643123029769,-0.022719623486868876,-0.017374379854739764,-0.15120789532905604,-0.03643344947583887,-0.032669187964728424,-0.45899044768707903,0.0004279418488335403,0.03891582986685442,0.029396981905719557
0.5514516431128091,0.5558540108385136,-0.029063012685571623,0.5095637653734053,-0.6789036921540142,0.09648646811551784,0.007375508374618297,-0.009374563371021183,0.02354033813467711,-0.13995406321308101,0.5633312262689273,-0.03465514560625416,0.49235270703019174,-0.741436721109263,0.3437332742254942,0.0004350843919945865,-0.005458069773626028,0.03483188521723265,-0.1426256428495221,-0.031027308125325982,0.49467555543387015,-0.7427771631650087,0.33915459932244196,0.004777684635467015,-0.006739362279479212,0.028295132546786415,-0.13617696724992795,0.032752761534193785,-0.07434985362659909,-0.0051939695944916205,0.003497896455336243,0.0010505788355981674,-0.027064733915637896,0.28565944036888347,-0.6111485186699106,0.21153840079476666,0.022018886533953473,-0.002211678338931693,-0.00011975502760585394,-0.06620408542692999,-0.6418457346275028,-0.02026002328015984,0.002844790527319663,-0.02469886265997294,0.02488340139006788,-0.00173878254819549,-0.004817529526693104,0.01074671800529229,-0.04715879124464118,-0.0019839978430645955,-0.012415292539543472,0.04442442188888636,0.015184322615303362,0.020152207220444095,-0.0016697028577927235
