0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state,8_state,9_state,10_state,11_state,12_state,13_state,14_state,15_state,16_state,17_state,18_state,19_state,20_state,21_state,22_state,23_state,24_state,25_state,26_state
5604.151230330585,5909.803152814718,5909.559397674315,6104.101508017111,6130.399192852091,6103.857752876708,6130.155437711688,6129.74917914435,6215.373823585382,6214.967565018043,6215.130068444979,6603.726778849765,6409.672178787775,6409.265920220437,6436.213618763159,6435.969863622755,6435.563605055417,6434.994843061144,6409.590927074308,6409.347171933905,6435.888611909288,6435.644856768885,6435.238598201547,6435.482353341949,6409.428423647372,6603.9705339901675,6603.564275422829
5608.285105352886,5912.367823359057,5916.831191940735,6107.401145103411,6130.704359008704,6111.864513685089,6135.167727590382,6142.606675226512,6217.938330892454,6225.377278528585,6222.401699474132,6612.468342962841,6412.971652636809,6420.4106002729395,6431.811497960424,6436.274866542102,6443.7138141782325,6454.128340868814,6414.459442164035,6418.922810745713,6437.762656069328,6442.226024651006,6449.664972287136,6445.201603705458,6417.435021218487,6608.004974381163,6615.4439220172935
5615.495260905042,5918.700177226401,5925.343409258138,6114.131845432069,6139.4487292624635,6120.775077463806,6146.091961294201,6157.164014680429,6224.119504225006,6235.191557611234,6230.762736256743,6621.626072668078,6419.551172430673,6430.623225816902,6438.224824229332,6444.868056261069,6455.940109647297,6471.440984388016,6421.765583107919,6428.408815139656,6447.082466938314,6453.725698970051,6464.7977523562795,6458.154520324542,6426.194404462411,6614.982840636341,6626.05489402257
5603.868637494185,5915.91791065715,5924.96534705818,6118.084289185477,6133.67052744891,6127.131725586507,6142.717963849939,6157.797024518322,6230.982995953792,6246.062056622175,6240.030432354822,6644.363189411476,6433.149374482118,6448.228435150501,6439.688176344522,6448.7356127455505,6463.814673413934,6484.925358349669,6436.1651866157945,6445.212623016824,6451.751424879228,6460.7988612802565,6475.87792194864,6466.83048554761,6442.196810883148,6635.315753010446,6650.394813678829
5612.81238526539,5920.997171639924,5925.942237630704,6118.856762159039,6138.578151192731,6123.801828149819,6143.5232171835105,6151.76499383481,6230.830313344719,6239.072089996019,6235.775379335499,6631.494560373728,6428.689903863834,6436.931680515134,6443.466226906745,6448.4112928975255,6456.653069548825,6468.191556860645,6430.338259194094,6435.283325184873,6450.059648227785,6455.004714218565,6463.246490869865,6458.301424879085,6433.634969854614,6626.549494382948,6634.791271034248
5620.509231271953,5922.360416990049,5916.480570531848,6111.717968867713,6140.385346840216,6105.838122409512,6134.505500382014,6124.705756285012,6222.251653888746,6212.451909791744,6216.371807430544,6595.086911185873,6411.609205766411,6401.809461669409,6446.156430197114,6440.276583738913,6430.476839641911,6416.757197906108,6409.64925694701,6403.769410488809,6438.316634919513,6432.436788461311,6422.637044364309,6428.5168908225105,6405.7293593082095,6600.966757644074,6591.167013547072
5615.003058889191,5922.275882370691,5926.062184432049,6119.046106594778,6131.047778115007,6122.832408656137,6134.834080176366,6141.144583611964,6230.810806539311,6237.121309974908,6234.597108600669,6628.137557048843,6427.581030763397,6433.891534198995,6435.796400222267,6439.582702283626,6445.893205719224,6454.727910529062,6428.843131450517,6432.6294335118755,6440.844802970745,6444.631105032105,6450.941608467702,6447.155306406344,6431.367332824756,6624.351254987484,6630.661758423082
5612.693166936191,5918.18341611798,5927.768746584842,6116.3255126729255,6133.979913413851,6125.910843139787,6143.565243880712,6159.540794658814,6226.868775455392,6242.844326233494,6236.454105922253,6632.738299032141,6425.010872010336,6440.986422788438,6433.0799422844,6442.665272751261,6458.640823529363,6481.006594618706,6428.205982165956,6437.791312632818,6445.860382906882,6455.445713373742,6471.421264151844,6461.8359336849835,6434.596202477197,6623.15296856528,6639.128519343382
5612.7980793474635,5919.780582568664,5920.95942687014,6115.477568722806,6144.4901876283175,6116.656413024282,6145.669031929794,6147.633772432255,6227.1560338903555,6229.120774392816,6228.334878191832,6619.728850500117,6422.853020044498,6424.817760546959,6450.686794648534,6451.86563895001,6453.830379452471,6456.581016155917,6423.245968144991,6424.4248124464675,6452.258587050503,6453.437431351979,6455.40217185444,6454.223327552963,6424.031864345975,6618.55000619864,6620.514746701101
5613.280026853664,5927.694880134996,5927.561925152114,6127.39189394593,6158.597833590695,6127.2589389630475,6158.464878607813,6158.243286969677,6242.065415088701,6241.843823450565,6241.93246010582,6641.326487727685,6441.762428899634,6441.5408372614975,6473.101323527281,6472.9683685444,6472.746776906263,6472.436548612872,6441.718110572007,6441.585155589125,6472.924050216772,6472.791095233891,6472.569503595754,6472.702458578636,6441.629473916752,6641.459442710567,6641.23785107243
