0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state,8_state,9_state,10_state,11_state,12_state,13_state,14_state
6073.379404370125,6102.681566589093,6329.0229334680425,6350.825095687004,6336.522933468049,6358.325095687011,6370.8250956870215,6587.166462565962,6599.666462565973,6601.468624784918,6608.968624784924,6621.468624784935,6638.9686247849495,6594.666462565969,6623.968624784937
6042.729540961404,6063.843295869873,6310.178057692462,6321.765231575783,6319.704638717609,6331.291812600931,6347.169447642842,6580.802101431902,6596.679736473813,6582.862694290076,6592.389275315223,6608.266910357135,6630.495599415812,6590.328682457049,6611.442437365517
6063.195394869167,6093.1953893068085,6324.874719581613,6339.874729174094,6339.874704426774,6354.8747140192545,6379.874688761189,6591.5540392424455,6616.55401398438,6591.554063989765,6606.554048834926,6631.55402357686,6666.553988215569,6606.554024087606,6636.554018525248
6037.107412251946,6063.422201512236,6315.054147512208,6333.8636604338135,6322.559423850893,6341.368936772498,6353.877730670306,6595.502641552031,6608.011435449838,6606.806878134951,6614.312154473636,6626.820948371444,6644.333259828375,6603.007917890715,6629.3227071510055
6044.9047298699015,6059.908850999607,6328.888475386472,6336.390825282099,6336.390246620551,6343.892596516178,6356.395548572976,6615.372811314403,6627.875763371201,6615.373389975952,6622.8751612100305,6635.378113266828,6652.882246146345,6622.874582548482,6637.878703678188
6073.738219699539,6094.953903336236,6325.2938110644645,6331.509499893529,6340.293805872097,6346.509494701162,6371.509486047217,6581.849400698602,6606.849392044657,6573.065094720033,6588.065089527666,6613.065080873722,6648.065068758199,6596.849395506235,6618.0650791429325
6050.137262404614,6072.219708539094,6314.249716888147,6328.831455709869,6321.750424200905,6336.332163022627,6348.8333418772245,6580.8624071426,6593.363585997197,6587.943438651563,6595.444145964321,6607.945324818919,6625.446975215355,6588.363114455358,6610.445560589838
6069.40889061225,6097.145156052007,6324.566968659714,6344.798227033447,6332.071975725738,6352.303234099471,6364.811579209512,6582.226715729187,6594.735060839228,6594.952967036896,6602.45797410292,6614.966319212961,6632.478002367018,6589.731722795212,6617.467988234969
6067.866048834575,6092.94459963104,6330.670659675368,6348.249206922605,6338.170663224597,6355.749210471833,6368.249216387214,6595.975271699239,6608.47527761462,6606.053815397247,6613.553818946475,6626.053824861856,6643.553833143389,6603.475275248467,6628.553826044932
6069.642166180747,6090.2838697343395,6331.273064109923,6344.012338173694,6339.175493599744,6351.914767663516,6365.085483479885,6595.538105202371,6608.70882101874,6600.374949776321,6608.277379266143,6621.448095082512,6639.887097225428,6603.440534692193,6624.082238245785
6040.373852097151,6055.381489183079,6308.443463821106,6315.9511003608495,6315.94346436729,6323.451100907034,6335.951101817341,6579.013075727121,6591.513076637428,6579.02071172068,6586.520712266864,6599.020713177171,6616.520714451602,6586.513076273305,6601.520713359233
6045.184619311901,6063.466130247796,6339.823119095562,6349.173951840618,6348.7537972864,6358.104630031457,6372.989093682854,6637.438511609503,6652.3229752608995,6637.858666163721,6646.789344354559,6661.673808005957,6682.512057117913,6646.369189800341,6664.650700736236
6059.707442581441,6084.3764459154845,6320.753246229975,6337.921661046568,6328.253834747426,6345.422249564019,6357.923230426435,6584.299246050992,6596.800226913409,6593.967072350133,6601.467660867584,6613.968641730002,6631.470014937386,6591.799834568443,6616.468837902485
6065.767755901791,6095.767558037054,6324.0586388462125,6339.171488418149,6338.94559140954,6354.0584409814755,6378.870028587021,6587.311839311743,6612.123426917288,6587.537736320352,6602.42468888368,6627.236276489224,6661.972499136987,6602.19879187507,6632.198594010333
6056.515638290537,6086.502246073623,6316.024763051061,6338.51131131181,6323.5248225733985,6346.011370834147,6358.511470038043,6578.033907652365,6590.534006856261,6593.020396390775,6600.5204559131125,6613.020555117009,6630.520694002464,6585.533967174702,6615.520574957788
6065.475465842095,6086.619323405283,6330.508505067186,6344.152245239608,6338.008622457951,6351.652362630373,6364.152558281648,6598.041583422531,6610.5417790738065,6604.185206204188,6611.685323594953,6624.185519246229,6641.685793158014,6605.541700813296,6626.685558376484
6086.211214562094,6112.526675801905,6335.5722807487955,6346.890761208735,6350.569261528667,6361.887741988607,6386.882709955059,6589.932340528788,6614.92730849524,6586.253840208857,6601.250820988727,6626.24578895518,6661.238744108214,6604.929321308659,6631.2447825484705
6048.237532352127,6063.2375959157325,6315.102073790647,6322.602102843184,6322.602108301715,6330.102137354253,6342.602194872698,6584.466626732856,6596.966684251302,6584.466621274325,6591.9666557853925,6604.466713303839,6621.966793829664,6591.966661243923,6606.966724807528
6039.648861570987,6069.64816821449,6303.978063411131,6326.33576361424,6311.619669851526,6333.977370054635,6346.713380788626,6570.854467398072,6583.590478132063,6585.570561160787,6593.212167601181,6605.948178335172,6623.77859336276,6578.496073838467,6608.495380481971
6048.7981253676835,6063.800336306457,6318.084067803998,6325.586204413159,6325.58414213361,6333.086278742771,6345.5864026254585,6589.870035016848,6602.370158899535,6589.872097296397,6597.37217162601,6609.872295508697,6627.372468944459,6597.370109346461,6612.372320285234
6034.932952657738,6049.933472531269,6316.0061172418655,6323.483626736245,6323.529127621017,6331.006637115397,6343.544987747317,6599.586951952378,6612.125302584297,6599.541451067606,6607.064461446758,6619.602812078677,6637.156502963364,6607.1099623315295,6622.110482205061
6040.71815698735,6061.376710159802,6306.488664408098,6319.6472175805175,6313.988664408131,6327.14721758055,6339.647217580605,6574.759171828856,6587.25917182891,6580.417725001243,6587.917725001275,6600.41772500133,6617.917725001406,6582.259171828889,6602.917725001341
6059.323321150583,6076.788604261041,6333.262833214509,6343.228115431724,6340.762834107749,6350.7281163249645,6363.2281178137,6609.702345576181,6622.2023470649165,6612.167626900155,6619.667627793395,6632.167629282132,6649.667631366361,6617.202346469421,6634.667629579879
6048.515442447875,6067.557602994656,6318.974011101512,6328.039310851592,6328.9508718982115,6338.016171648293,6354.644272976126,6592.758200020715,6609.386301348548,6591.846638974095,6601.823499770795,6618.451601098629,6641.730942957596,6602.735060817415,6621.777221364196
6048.183586819474,6078.172969378632,6308.370926942622,6330.860273607103,6315.870962837298,6338.36030950178,6350.86036932624,6571.058279030662,6583.558338855122,6586.047589800467,6593.547625695143,6606.047685519604,6623.547769273849,6578.558314925338,6608.547697484496
6064.166074590345,6082.416144067903,6321.4557162277215,6324.705786393159,6336.455715539843,6339.70578570528,6364.705784558815,6583.745357635806,6608.745356489341,6571.995428489121,6586.995427801242,6611.9954266547775,6646.995425049728,6598.745356947927,6616.995426425485
6026.982238122417,6056.978126973085,6295.986974631976,6318.482324647394,6303.487513467227,6325.9828634826445,6338.483761541394,6567.491890753286,6579.9927888120355,6582.486701933454,6589.987240768704,6602.488138827453,6619.989396109703,6574.992429588536,6604.988318439204
6055.383626875642,6085.383626875641,6314.74948291612,6333.086421697435,6326.412544134803,6344.749482916119,6364.1879182805915,6578.003026029492,6597.441461393964,6584.676903592123,6596.339964810807,6615.77840017528,6642.992209685542,6589.666087248175,6619.666087248174
6062.743535517602,6092.743535517229,6321.415709666923,6343.915709666359,6328.915709667115,6351.41570966655,6363.9157096668705,6582.58788381631,6595.08788381663,6597.587883815553,6605.087883815745,6617.587883816065,6635.087883816513,6590.087883816502,6620.087883816129
6063.19066754326,6084.001488556898,6321.184740751047,6332.426321563927,6330.753980951805,6341.995561764685,6357.944295432615,6582.368560692419,6598.3172943603495,6584.04090130454,6593.610141505298,6609.558875173229,6631.887102308332,6591.937800893177,6612.748621906815
6059.455892682235,6075.695026185885,6320.937231223655,6329.676364727264,6328.437231223696,6337.176364727305,6349.676364727373,6584.918569765089,6597.418569765157,6586.157703268658,6593.657703268698,6606.157703268766,6623.657703268862,6592.41856976513,6608.65770326878
6071.195355836014,6099.185377712275,6308.840458418521,6329.330480294743,6316.340458418559,6336.830480294782,6349.330480294847,6548.98556100104,6561.4855610011045,6561.975582877224,6569.475582877263,6581.975582877328,6599.475582877418,6556.485561001079,6584.4755828773405
6094.9958999047585,6119.758537297756,6322.873458588846,6340.135930411421,6330.373624159269,6347.636095981844,6360.136371932548,6553.251072463074,6565.751348413778,6563.013378715227,6570.51354428565,6583.013820236353,6600.514206567339,6560.7512380334965,6585.513875426494
6045.682876052056,6075.682401961186,6315.336257690362,6337.835147564298,6322.836893725556,6345.335783599492,6357.8368436581495,6587.4898513404,6599.990911399057,6602.488105179141,6609.988741214335,6622.489801272993,6639.991285355113,6594.990487375594,6624.990013284724
6060.215005873135,6075.294779918878,6318.473247991012,6318.553043701554,6333.473226326212,6333.553022036755,6358.552985928755,6581.731482887289,6606.731446779289,6566.8113002626305,6581.811278597831,6606.811242489832,6641.811191938633,6596.731461222489,6611.811235268232
6036.53305045925,6066.533049010835,6317.822017555082,6340.320943333371,6325.323090328379,6347.822016106667,6360.323804062163,6601.611342242014,6614.113130197509,6616.609195247006,6624.110268020302,6636.612055975797,6654.11455911349,6609.112415015311,6639.112413566896
6064.216006571775,6086.0377449398875,6311.512119810433,6325.833858168226,6319.012119820753,6333.333858178546,6345.833858195744,6561.308233052531,6573.80823306973,6568.129971400004,6575.629971410323,6588.129971427523,6605.629971451602,6568.80823306285,6590.6299714309625
6059.2615934010755,6089.261535219873,6322.629140211156,6345.129079811863,6330.129142429245,6352.629082029953,6365.129085726769,6588.496687760598,6600.996691457414,6603.496625143216,6610.996627361305,6623.496631058122,6640.9966362336645,6595.996689978688,6625.996631797485
6067.672450195136,6088.30655408264,6342.59485626981,6348.228983721017,6357.594832706108,6363.228960157315,6388.228920884477,6622.517254489916,6647.517215217078,6613.151405504826,6628.151381941123,6653.151342668285,6688.151287686313,6637.517230926213,6658.151334813718
6054.698013951869,6084.598282281875,6328.219119638777,6350.619290506113,6335.719217101447,6358.119387968783,6370.619550406566,6604.240257813242,6616.740420251026,6619.140331217908,6626.640428680578,6639.140591118362,6656.640818531258,6611.740355275912,6641.640623605918
6081.031430422758,6096.0315644657585,6331.967731655638,6336.680039620928,6342.25555773335,6346.967865698639,6364.114242494824,6586.333308247757,6603.479685043942,6580.757790135335,6591.045616213046,6608.191993009231,6632.19692052389,6596.621134325467,6611.621268368468
6052.860970896962,6071.080794368526,6316.994723682571,6327.714420378483,6324.4948504582235,6335.214547154135,6347.714758446889,6583.628518726732,6596.128730019486,6586.8480886469915,6594.348215422644,6606.848426715398,6624.348722525254,6591.128645502385,6609.348468973949
6042.018904015889,6070.56723033111,6302.907808570608,6323.951695399907,6310.412248056529,6331.456134885829,6343.9635340290315,6566.298192953967,6578.80559209717,6579.8376402973445,6587.342079783266,6599.84947892647,6617.359837726954,6573.802632439889,6602.35095875511
6071.243346875319,6098.972658018845,6329.516335097469,6349.745644531504,6337.01633680696,6357.2456462409955,6369.745649090148,6590.2893238894485,6602.789326738601,6603.0186316139925,6610.518633323484,6623.018636172636,6640.518640161449,6597.78932559894,6625.518636742467
6057.123644994751,6087.1236343849805,6307.301465038093,6329.801367739364,6314.801551727051,6337.301454428322,6349.80159890992,6559.979313977755,6572.479458459353,6574.979129990066,6582.479216679025,6594.979361160624,6612.479563434861,6567.479400666713,6597.479390056943
6046.567828177925,6076.549073667338,6320.570288327868,6335.551537458962,6335.570284686188,6350.551533817282,6375.551527747814,6599.572747263918,6624.572741194451,6599.554000036692,6614.553996395012,6639.553990325545,6674.5539818282905,6614.572743622238,6644.553989111651
6071.7446597707785,6086.7511746890295,6329.5375884317245,6337.043473875018,6337.038217906682,6344.544103349976,6357.045152474904,6589.830726917656,6602.331776042584,6589.835982885992,6597.336612360949,6609.837661485878,6627.339130260779,6597.331356392613,6612.337871310864
6073.374838446572,6102.964986338266,6340.236642229997,6362.326790121687,6347.736642230002,6369.826790121691,6382.326790121699,6609.598446013423,6622.0984460134305,6624.188593905108,6631.688593905113,6644.18859390512,6661.688593905131,6617.098446013428,6646.688593905122
6049.343913392094,6064.346958713221,6304.994248846735,6312.497052427047,6312.494490587551,6319.9972941678625,6332.497697069222,6563.144664881648,6575.645067783008,6563.147226721144,6570.64746846196,6583.14787136332,6600.648435425223,6570.644906622464,6585.647951943592
6041.566095433128,6071.565926929365,6312.065838543847,6334.565505138465,6319.566003445467,6342.065670040084,6354.565944876116,6585.065636621774,6597.565911457806,6600.065138314772,6607.565303216392,6620.065578052423,6637.565962822868,6592.565801523393,6622.56563301963
6085.103212120872,6100.103311035256,6327.163839090062,6327.165067307582,6342.162709786927,6342.163938004446,6367.162055832555,6574.224089624873,6599.222207452982,6559.226447145528,6574.225317842393,6599.223435670501,6634.220800629852,6589.222960321738,6604.223059236123
6061.3810192516585,6081.597285665048,6323.00577084387,6330.344918693111,6335.882889408018,6343.222037257259,6364.68390153084,6588.922895290797,6610.384759564377,6583.384924575889,6596.262043140038,6617.723907413619,6647.770517396631,6601.800013854945,6622.016280268334
6067.44756617984,6082.6181649127775,6336.289123303151,6343.9595796208705,6343.789265718371,6351.459722036089,6363.959959394789,6607.630727898203,6620.1309652569025,6607.8010418007025,6615.301184215922,6627.801421574621,6645.301753876799,6615.130870313423,6630.301469046361
6052.757542643516,6067.758768066463,6325.545845923575,6329.483304095081,6336.6096131750155,6340.547071346522,6358.986683432256,6602.02207162078,6620.461683706513,6594.895762540845,6605.959529792286,6624.39914187802,6650.2145987980475,6613.08583887222,6628.087064295167
6061.030129384971,6090.955518035985,6321.735149431564,6344.160509865855,6329.235177648288,6351.660538082579,6364.160585110451,6584.940178883731,6597.440225911604,6599.865511101298,6607.365539318022,6619.865586345894,6637.365652184917,6592.440207100455,6622.365595751469
6079.49655063732,6107.925317742675,6320.868096411473,6341.796863516827,6328.368096411473,6349.296863516828,6361.796863516828,6564.739642185626,6577.239642185626,6578.16840929098,6585.66840929098,6598.168409290981,6615.668409290982,6572.239642185626,6600.668409290981
6063.62207141487,6093.622027724532,6321.079657212238,6343.5795361792325,6328.5797345549045,6351.0796135219,6363.579742426345,6581.037268790494,6593.537397694939,6596.037070414822,6603.537147757489,6616.037276661934,6633.537457128156,6588.537346133161,6618.537302442823
6058.821960974536,6077.026173504942,6326.437619956412,6337.141638659052,6333.937813784179,6344.641832486818,6357.142155533095,6596.553343547544,6609.053666593821,6599.757168422418,6607.257362250184,6619.75768529646,6637.258137561248,6604.05353737531,6622.257749905716
6061.271403533635,6084.5794849931635,6321.537223006774,6337.34521581887,6329.037311654208,6344.845304466303,6357.345452212025,6584.303072029058,6596.80321977478,6592.6109761937205,6600.111064841153,6612.611212586875,6630.111419430886,6591.803160676491,6615.111242136019
6071.921469419163,6087.053752889964,6329.163341124206,6335.139122504472,6338.319843214743,6344.295624595007,6359.556461412567,6589.457380192764,6604.718217010323,6586.2766594824925,6595.433161573028,6610.693998390588,6632.059169935172,6598.613882283299,6613.7461657541
6050.494878752225,6078.092899046197,6320.809376669725,6340.892507553522,6328.324266079899,6348.407396963697,6360.932212647321,6593.628837723948,6606.153653407572,6606.197079197571,6613.711968607746,6626.23678429137,6643.7715262484435,6601.143727134123,6628.741747428095
6079.830752186399,6097.970821969984,6321.26843275058,6326.832751057321,6333.844184227425,6339.408502534166,6360.368088328907,6566.898030473711,6587.857616268452,6559.886597303606,6572.462348780451,6593.421934575193,6622.76535468783,6579.473781950555,6597.613851734141
6063.686184767024,6093.682839291827,6310.282753419288,6327.931856688649,6322.63030467473,6340.279407944091,6360.858660036493,6560.995172490033,6581.574424582435,6566.296724503952,6578.644275759393,6599.2235278517965,6628.034480781161,6573.342723745474,6603.339378270277
6055.635311289231,6070.635352776055,6322.959112675202,6322.95954236402,6337.9587244732065,6337.959154162026,6362.958507158701,6595.282784660508,6620.282137657183,6580.283602551322,6595.283214349327,6620.282567346002,6655.281661541347,6610.282396458513,6625.282437945337
6050.76835731124,6077.841392787096,6325.845557698327,6345.314415605143,6333.449735267368,6352.918593174183,6365.592222455918,6603.457483941762,6616.131113223497,6615.322164279537,6622.926341848578,6635.599971130312,6653.34305212474,6611.061661510803,6638.134696986659
6071.610582942873,6093.858886130713,6316.349985649912,6331.0910450089705,6323.857229478694,6338.598288837751,6351.11036188572,6563.591802966546,6576.103876014515,6570.825618496823,6578.332862325604,6590.844935373572,6608.3618376407285,6571.099046795327,6593.347349983166
6059.957578663638,6089.957544548625,6307.918309766777,6327.307099721369,6318.529485697174,6337.918275651765,6355.603568869093,6559.4160995133825,6577.10139273071,6568.193713537577,6578.804889467974,6596.490182685301,6621.249593189559,6570.027275443779,6600.027241328767
6083.1132730006275,6100.306185674915,6311.484430699123,6314.111251771071,6326.050522301462,6328.67734337341,6352.954162710641,6544.7109522650635,6568.987771602295,6532.771681734673,6547.337773337012,6571.614592674243,6605.602139746367,6559.277043867402,6576.4699565416895
6066.798711493369,6087.511581186711,6328.174670836604,6341.386928740492,6335.675282626056,6348.887540529945,6361.3885601790325,6592.050834109655,6604.551853758742,6597.762480224092,6605.263092013543,6617.764111662631,6635.265539171354,6599.551445899107,6620.264315592449
6048.790739225536,6078.790692392763,6314.142152246882,6336.6421049540895,6321.6421527069015,6344.142105414109,6356.642106180809,6581.993565421569,6594.493566188268,6596.993517668757,6604.4935181287765,6616.993518895476,6634.493519968855,6589.493565881588,6619.493519048816
6061.259103312505,6082.832067956456,6328.861028331579,6340.38912988943,6338.9058914176785,6350.43399297553,6367.175431452361,6599.81124104602,6616.552679522852,6601.294479517772,6611.339342603871,6628.080781080703,6651.518794948268,6609.856104132119,6631.4290687760695
6051.906322353718,6066.911723931493,6317.021091732537,6317.026500671897,6332.02108437095,6332.026493310312,6357.026481041001,6587.135858657493,6612.1358463881825,6572.141274958441,6587.141267596854,6612.141255327544,6647.14123815051,6602.135851295907,6617.141252873682
6069.041598040294,6089.559842418778,6317.510058429957,6324.349394755264,6331.188966483134,6338.028302808441,6360.82648289707,6570.538154837345,6593.3363349259735,6563.698583109476,6577.377491162653,6600.175671251281,6632.09312337536,6584.217062890522,6604.735307269007
6073.913304868195,6096.251928427465,6328.878496648402,6336.2171202348245,6343.878496621249,6351.2171202076715,6376.217120162417,6588.843688419559,6613.843688374304,6581.182312033134,6596.182312005981,6621.182311960727,6656.182311897371,6603.843688392406,6626.182311951676
6079.312939872573,6109.312054710753,6316.7579214278985,6337.249029879571,6326.2659278144065,6346.757036266078,6362.603713576924,6557.372238445395,6573.218915756241,6568.3553405105595,6577.863346897067,6593.710024207912,6615.895372443097,6566.880244831902,6596.879359670082
6067.882742282921,6083.210814926377,6334.45687796342,6337.387638079718,6346.854190490578,6349.784950606876,6370.447138152139,6605.163451152972,6625.825638698235,6595.696898742111,6608.09421126927,6628.756398814533,6657.683461377901,6617.56076368013,6632.888836323586
6089.010959385801,6104.012859543001,6352.090317836809,6352.092251951329,6367.09028387949,6367.092217994009,6392.0921613984765,6620.169664968711,6645.169608373179,6605.17163304055,6620.17159908323,6645.1715424876975,6680.171463253952,6635.169631011391,6650.171531168591
6054.2622474897,6083.011624017469,6314.700940401083,6328.488613539522,6329.662643790414,6343.450316928853,6368.386489244404,6580.126867775577,6605.063040091129,6578.952837524685,6593.914540914016,6618.850713229567,6653.7613544713395,6595.088571164908,6623.8379476926775
6049.47072218808,6064.487080169468,6318.425263276423,6325.941620816974,6325.925263717259,6333.441621257811,6345.941621992539,6589.879804511713,6602.379805246441,6589.896161611427,6597.396162052264,6609.896162786992,6627.396163815611,6597.379804952549,6612.396162933937
6079.413278119954,6109.408332903541,6324.252674244289,6346.747124545414,6331.75327872675,6354.247729027876,6366.748736498645,6571.592271862777,6584.093279333546,6586.5861176814415,6594.086722163903,6606.587729634672,6624.089140093748,6579.092876345238,6609.087931128825
6049.248610602363,6079.248610293366,6309.48748279193,6324.48748258135,6324.487482693514,6339.487482482933,6364.487482318906,6574.726354948692,6599.726354784664,6574.726354836528,6589.726354738112,6614.726354574083,6649.726354344444,6589.726354850275,6619.726354541278
6056.673192949413,6086.550555876425,6321.262792208851,6343.629849513671,6328.773097831045,6351.140155135864,6363.6573311728525,6588.355826675688,6600.873002712677,6603.212578358315,6610.722883980508,6623.240060017496,6640.76410646928,6595.866132297881,6625.743495224894
6059.499644435987,6089.498565130389,6335.065941985424,6352.030226079644,6348.100578585606,6365.064862679826,6386.789257013462,6614.977118401589,6636.701512735225,6618.906765895627,6631.941402495809,6653.665796829445,6684.079948896536,6628.01175500177,6658.010675696172
6065.530048268802,6095.530046096286,6321.359928984478,6337.573511826696,6335.1463439697445,6351.359926811962,6374.3372851207405,6581.785281361909,6604.762639670687,6584.21244921886,6597.998864204126,6620.976222512905,6653.144524145195,6595.571696347176,6625.5716941746605
6051.69001093773,6066.6901938966985,6327.559158800164,6335.058835792905,6335.059664766393,6342.559341759133,6355.06018503618,6605.928475318009,6618.429318595056,6605.92764634452,6613.428152310748,6625.928995587796,6643.430176175662,6613.428981284237,6628.429164243205
6067.373524837953,6097.369993698625,6325.132788014033,6345.260116414463,6335.0019284742775,6355.129256874706,6371.577824308445,6586.181764676862,6602.630332110602,6596.439952617047,6606.3090930772905,6622.75766051103,6645.785654918265,6596.0509051371055,6626.047373997778
6076.579100178131,6106.579061536239,6325.805154326552,6348.304992201026,6333.305277810186,6355.80511568466,6368.305321490718,6577.531249636185,6590.031455442242,6592.530964027024,6600.031087510659,6612.531293316716,6630.031581445197,6585.031373119819,6615.031334477928
6051.088968426718,6074.721048013714,6314.378833901955,6330.510886618778,6321.878860772127,6338.010913488951,6350.510958272572,6580.168708333916,6592.668753117537,6588.800734180566,6596.300761050738,6608.80080583436,6626.30086853143,6587.668735204088,6611.300814791084
6054.260093795384,6084.257201586616,6322.809099700413,6337.806228362363,6337.809078829695,6352.806207491645,6377.806172707115,6596.358098648536,6621.358063864006,6596.355248181205,6611.355227310486,6636.355192525956,6671.3551438276145,6611.358077777818,6641.35518556905
6068.7956963250645,6096.888789264566,6322.454679683497,6335.547927096364,6337.454525210131,6350.547772622998,6375.547515167388,6581.113611550806,6606.113354095196,6579.207013437041,6594.206858963675,6619.206601508064,6654.206241070209,6596.11345707744,6624.206550016942
