mass,error_up,error_dn,exp_mass,exp_mass_err,decay,decay_up,decay_dn,J_tot,S_tot,L_tot,SU_tot,ModEx,HO_n
5612,15,-15,5619.6,1.0,0,0,0,0.5,0.5,0,1.3333333333333333,grd,0
5916,12,-13,5912.2,1.0,0,0,0,0.5,0.5,1,1.3333333333333333,lam,1
5925,12,-13,5920.1,1.0,0,0,0,1.5,0.5,1,1.3333333333333333,lam,1
6224,21,-20,6146.2,1.0,0,0,0,1.5,0.5,2,1.3333333333333333,lam,2
6239,20,-20,6152.5,1.0,0,0,0,2.5,0.5,2,1.3333333333333333,lam,2
6233,19,-19,0,0,0,0,0,0.5,0.5,0,1.3333333333333333,rpl,2
