Md1,Md2,Md3,Md4,Md5,MB,K,A,B,E,G
1352.8462824011917,1205.5407802035913,1088.097137297169,948.0237726939972,1132.0196857055648,4624.55690030881,4939.496990989751,9.999979193422716,9.999287721013271,19.999998174232335,19.999735685691856
1374.1407815915945,1187.7172190618242,1073.4754453043051,932.3540884036616,1086.3889795394534,4667.273313056762,4850.118795003761,9.999937994646,5.755121394285297,19.999987664950876,10.00651236517171
1282.5990129083978,1121.8794004032598,977.9335672620623,867.5373337841039,1041.896002801714,4716.5639005143485,4657.067281314205,5.00087536244215,5.000059871536648,19.997114264866134,19.292011687527754
1350.7653788577902,1218.7473417080653,1086.9409841824133,937.0434257155821,1114.8348101495321,4652.774445823844,5227.629873116624,7.993286930418764,5.000011331094056,10.004452320179853,10.150250428310713
1240.05206925008,1080.9489688752365,953.3224243103818,800.0000155181605,987.142041245729,4778.79221130245,4933.556967217024,9.999999999984682,5.000000000010873,19.999999996653933,10.00004040325389
1364.2732382142517,1229.394648129819,1099.9999999917238,912.8501055785932,1122.875629555977,4654.406495277875,5134.897090242728,5.000000000000215,5.000000000012153,19.99999999998938,10.000000004642967
1260.2884886687925,1125.425872095113,991.7579567207156,811.2908929247586,993.251186393375,4766.854164352489,4648.30422974153,8.663174347434367,7.641526033300838,10.000003291282102,10.002143664791882
1260.3226958382234,1090.7473617735116,952.306333931803,800.0196602405665,971.9759231848388,4766.593293591707,4986.042269148084,9.999994101964141,5.00001170862123,19.947781089444465,10.0011983366349
1340.0250072077642,1211.4926601909647,1074.3545329335911,923.996340431426,1096.241136195817,4679.075306945191,4932.723227210388,9.999998966693711,5.000000909690724,10.001826268289111,10.040248307117349
1324.5362291042063,1182.20096447945,1047.6495442557566,885.5043258956856,1083.3445300521378,4681.79818441371,5006.367960456894,7.011346200619573,5.002542226618061,19.999995155594934,11.546876177944059
1250.7072436106516,1108.223369189158,948.2613559459701,829.5602172636118,1025.1287219143853,4771.724123230766,4880.5094102396615,5.014147396409886,6.619871543406968,19.7384754582121,10.000321878972011
1384.620866150038,1231.034514815354,1097.9483110953495,983.6158706425085,1168.8911174260782,4603.686088310419,4978.694755156574,9.999995677302316,8.801092445513413,19.53038184043857,19.9961193331792
1380.5561781193098,1244.0639244963988,1093.030429513973,962.9922180673884,1142.9678677953234,4614.585384608485,4916.377374781078,8.55805167022646,9.982831947285053,19.999280039509397,17.9965787757694
1373.5924484303193,1219.7432226554165,1097.4142360626272,955.1939299975169,1114.318690512252,4639.662955509154,5010.5222897894055,9.999806981310222,9.999948923858568,18.478953071104296,12.063185435728506
1410.2803447421034,1258.3081774946465,1099.8903396654534,951.7754401692688,1167.184816698761,4603.685864975167,5464.274857064007,9.999986368152285,9.9999809380602,19.995535280503116,10.66548849221398
1366.940896344447,1229.2124511169238,1085.1418865589583,987.6909013785306,1171.264311909425,4600.161508303967,5086.673757084529,9.999687406119365,5.397011439574656,19.997656994193235,19.999769061591753
1227.5043204551378,1066.4805607629812,929.6137679665392,800.5747229435351,982.82796922157,4797.960224896063,4579.017079593942,9.569013594325758,9.99775544988683,16.276798514025145,10.395371091345298
1361.635936555592,1202.347153996362,1094.595776285218,954.1278915184824,1136.4696332032106,4622.338418496215,5174.008832828853,9.998670862553256,5.000328406304403,10.329212847006886,19.504660047654415
1243.7329029528723,1071.0617303079496,936.3930367015284,800.000518742665,993.4881315729276,4790.415976502078,4739.888310749336,9.544597251972535,5.0000083171190095,19.992808592035175,10.000061170267323
1392.6885496538034,1253.775576722184,1099.7563802841585,965.0637124602706,1165.1397919393378,4620.973939060688,5137.286537020551,9.905888757993333,5.00000469460292,19.99995846238743,10.000554154743732
1237.257912864145,1088.214661205762,957.7626368278704,800.0000000020226,967.7030073692537,4791.141390678246,4574.164862277191,5.00000000000895,5.000000000010823,19.99999594837005,10.000000000068265
1394.3761331084959,1244.2817710972529,1094.3486100161654,968.8743272037623,1141.9738453700004,4624.581102528548,5222.5916774464085,6.724436901628916,5.000011356400771,19.999840321736865,10.415977168304691
1225.370334102159,1083.4710516146283,959.429674061909,802.249145582491,987.6016903883146,4796.440526860329,4701.433278900189,9.993009457019351,5.755899451303165,11.108580625249159,10.000005217513323
1245.9806335674816,1089.0041184183638,941.7275708910156,800.0000000006836,947.5552888871489,4777.634649095824,4874.1918686623,9.308413388995474,5.000000000055052,19.999997405128333,10.00000001972968
1391.4759059604614,1249.6681064230172,1089.9040321234418,964.6629193173532,1130.8419378199112,4600.203217783518,5448.192618468557,9.99999974807874,5.000003989436483,19.975144859331678,10.027723781674363
1397.2575588163613,1240.770896437917,1099.9986168370096,973.9108108005307,1129.027775844532,4601.022665247408,5299.911479557339,5.002667713877606,6.413263755600706,19.999997877807036,18.835192720465088
1327.7544081165943,1178.1514414786056,1028.5237821462656,887.550815326979,1084.1997647722658,4676.24362471319,5240.181531097273,5.003462271732247,9.99998659647094,19.999909630689498,14.575076562281675
1363.061046289625,1213.1000171233914,1099.6201954104624,914.3936399836502,1111.354667782541,4665.928233546271,4817.057116740781,9.99999999390123,7.9407292363979325,10.000000402295417,10.000001489908145
1209.2456027110757,1066.6976043543477,920.3209103196682,800.0423407800464,969.1472842993193,4815.229804900188,4661.099070441216,5.000064213564439,7.489902370721733,18.436901187651436,10.10471129981813
1363.0838854284325,1226.5068325325594,1094.6827171992754,968.6609992922596,1132.3600972596848,4602.44779647442,5149.579487183448,9.999276565129511,5.174884084685847,13.857725910372446,19.99295697593703
1384.0557957316632,1247.0535350400135,1091.6062590206925,943.5109915376688,1143.098803833192,4629.084262381174,5225.596002260994,5.004903928278088,6.111647675164472,19.999999878393986,14.450497509874102
1427.5963805930435,1262.3666425463714,1098.9316629239536,977.3232890330585,1142.5471367910322,4620.737034310063,4651.896185155432,9.999937715717246,9.99994920331868,19.999804663929048,10.014468506702158
1366.2740165877158,1225.1565838352358,1096.7728682474008,960.5012187531107,1124.508394943377,4631.754576788986,5034.492973495409,5.000023458876863,9.045019019772502,19.99999537000231,19.77645651408836
1166.770431554141,1044.9808226208484,877.1165679661086,800.0000000000257,951.3180950937467,4812.69606661962,4697.941688304059,5.000000000000449,5.000000000000092,19.999999999851035,19.99999992865369
1412.2633040213586,1245.0221909078532,1099.9999958794722,969.882298444314,1140.3079326403067,4618.506584448504,5002.375745905338,9.99999999997968,9.9999986655698,19.999902977774866,10.000228911665037
1355.864748071444,1218.0253441631319,1093.7310221541966,966.4295758479481,1164.249305858908,4616.094065893561,5102.457181882642,9.534447641056818,5.000001244986288,19.9999963903957,18.375217185885276
1237.9043315937747,1075.041671695689,953.8734851795799,800.0000000168617,988.8504629502067,4772.27192185199,4821.643177988947,9.999999999661238,5.000000000158283,19.999996895969247,10.000000002645873
1372.0768021710744,1229.6290396684271,1090.816447765814,968.3653971531011,1114.8884114589837,4648.580907368048,4831.724261417463,9.999913603997308,5.040204705184625,19.987824939917285,10.00335537099983
1259.1465140262599,1104.4876457655741,970.6460195286988,800.6164823857923,997.7037885209174,4790.324051794924,4465.305422485963,9.586452047246784,5.011990736935076,10.595311114216551,10.022472320530092
1371.9458467869788,1213.350055445212,1099.9996736301323,948.183500626068,1092.0614656458229,4653.946528082852,4955.525477660687,6.7277521945559124,9.52664092244326,19.882270881975753,10.00138107111693
1404.2642590537012,1247.2867945944074,1099.9999665018079,981.8001214523035,1161.7542229104818,4611.3870485591315,4984.915617090973,9.999975674928084,5.620316164961818,19.82724037270339,10.810959344919578
1257.0766516310237,1138.838603920254,1005.4209201629064,872.3554006503458,1042.9774074308743,4703.287650288826,5395.602764847647,5.0002474421972405,5.002385753283701,19.999517524383332,19.86191114501687
1384.101047064883,1252.3511211041061,1099.9933856376215,963.6075954117889,1138.066676468707,4621.13832513302,5162.690672517206,9.589585219629791,9.956343440304817,19.999042655459796,11.67484780796784
1339.4357733250185,1177.5787136307067,1021.2646845294756,925.1139602517371,1094.758659520377,4695.568583353927,4461.348107106315,9.139077041413843,5.000061388655006,19.993385358662863,10.351961461221679
1358.6824981480968,1211.9982765251352,1065.8716996568128,942.6114006898529,1104.8580532418102,4675.002827738426,4807.489141215117,5.000045823663334,5.00071457331701,19.999877826492654,10.000049265812716
1397.0040441983404,1242.8050867173024,1096.8511740830563,946.8944690144006,1127.2485110974533,4638.561699798172,4701.3113241248475,6.542288788347602,9.994551565960943,19.999966425947882,12.8091338946693
1353.2412437777316,1185.5460434077127,1045.9180298435053,941.9024432866206,1120.2438111652555,4646.704685908552,5028.272002923196,7.241017031025746,5.000058119459635,19.999483547832526,19.40997952329944
1211.521775633195,1057.4367946520042,912.4760861952736,800.0000000838136,979.3986406417897,4789.394028574043,4709.558101731479,5.58614110463042,5.00000000000072,19.999999999993694,19.999999998744897
1239.8751658738688,1138.4044452695591,988.4050399904024,840.8482757717031,1005.1429371818325,4759.208149532794,4861.999265308495,5.000000354817693,6.54586142838443,14.5222878320391,10.005292037065068
1356.254457736268,1217.4382236476351,1087.2699951993206,960.5317987094828,1129.4012792794224,4628.901735677584,4736.457431079973,9.998764764516029,5.00011920712052,19.999673846331504,19.873276710174142
1371.2758252534277,1250.1519072445021,1092.132797790231,980.6775478906287,1140.8970613102376,4607.048771514803,5125.152082971813,9.999433003100279,5.000135108900918,10.932119109189106,15.445702473738036
1406.4633643728257,1271.0999359527632,1099.9999490055911,977.8251055279927,1145.9501009600417,4614.74043243388,4770.637600193947,9.999999991820209,5.000000352018115,19.990931533468984,10.2800818829516
1367.0774985219527,1201.0741217276109,1086.803225986057,962.7202605944191,1149.35417542246,4639.000669039647,5004.6217044731675,9.999810080777149,9.999977140268301,19.99994372101996,10.899393282523015
1399.3558537990878,1261.9643112178821,1097.4671592869777,981.9476295139045,1171.1972280503098,4604.4676937047025,5027.932215280873,9.995950459780554,6.48207177253698,19.99999126336658,12.296888480409741
1370.1162077062686,1222.365495409954,1099.9999999875972,977.5729008135261,1125.871420666829,4643.638122668857,5020.871341370048,7.761583543232139,5.000000000001697,19.99999983231455,10.00000896370918
1399.9551327151592,1239.3171425555317,1099.6220348307882,970.6014927817704,1153.5477171512835,4611.604019349848,4842.533158668748,9.998975575081198,5.000150349569086,19.9998959696759,14.967868063657347
1373.5806728903774,1237.2291066351622,1086.6985975711325,984.515936082366,1173.8583960839794,4600.062137904129,5247.620293889524,5.000005077466776,9.999995330456452,19.99992035680206,19.99723512597264
1254.3493566458549,1118.3348498923813,966.0027561680554,800.0000000019505,968.4461766227548,4792.4732385527,4469.184672530924,5.7667998738209265,5.000000001581448,19.99999999386867,10.000000003221963
1232.2740592904115,1080.722922204315,935.9987662200725,800.0000000037738,1003.8537901954701,4784.889274423113,4863.965036695734,8.861086608718995,6.7935526689962575,19.999999999466606,10.000000000176476
1251.2841903266265,1068.7245473614955,955.7512774210726,823.3708821722662,999.071936986314,4784.339166343477,4650.461804605451,8.541517132183948,9.999997847940014,19.999281476627505,10.000000783588133
1417.9033310988352,1281.4257502570345,1098.20420944318,997.5346300048124,1166.3828128102248,4600.019143535816,4979.432388950412,7.617933692093712,5.000539930841039,19.99999498976344,13.402188971197056
1248.6591545278445,1079.4059569902652,950.9589280236627,800.000000004044,985.5624224549789,4785.836461133993,4838.553665121825,6.439715912218312,9.999999999974692,19.99998796264766,10.0000000000341
1342.0424645988994,1215.7805037564465,1072.7552132547528,917.6088903689242,1091.8431852220945,4661.575867520181,5049.33337263101,9.993936059620461,5.0044911378888415,19.99999998286919,10.729673754455265
1352.5985658076686,1211.1963771718404,1057.2548067494351,939.2262748825189,1075.7647160054803,4679.263462617366,4772.433197740008,9.99970576196406,9.998694005904012,19.992959579524314,10.000008297306902
1234.7801016774072,1086.6061108767353,934.0530648244717,800.0302377267352,962.4263469779411,4806.594153347223,4543.73064115511,5.000000000006373,5.000000000000241,19.999991448823927,10.000000143060944
1355.9369112838954,1229.106298691508,1091.6701328965933,916.6165717044221,1109.6208269925792,4648.593524103945,5333.871464302734,5.022096080723589,5.022929929767836,19.999980970406153,10.019366920306926
1357.9897306296848,1228.2607172492062,1091.1183783577908,973.2066113187523,1144.7165778581857,4642.674453727409,5041.396868174751,9.998447071610077,5.000655854645346,19.99777501061993,12.403396550159236
1258.8998590239107,1089.6874284436367,955.6352866711161,800.0000000002642,1011.6103973698174,4766.260616393025,4888.902098554708,9.999999999999789,5.000000000000037,19.99999994540485,10.000000000014676
1333.432122786386,1247.3229694903282,1099.9977835014167,984.488907191819,1136.2565486804217,4601.030502022051,5430.242225397355,5.0000000903562585,6.289293891916443,19.979777526071853,19.995644116090045
