Md1,Md2,Md3,Md4,Md5,MB,K,A,B,E,G
1402.3819601194625,1222.2913280307591,1099.8276345153358,962.1127001904403,1149.187096050668,4634.236524982663,4706.870314791648,9.925791205748236,5.000000302825038,19.999984240799957,11.346635171050485
1395.0482544327374,1236.361815852077,1099.6374698170928,950.5880398128418,1162.0840739519087,4624.515716781172,4926.745159867174,9.999982368060424,5.000001958104615,19.894558782511698,10.000004905469767
1408.7568225603975,1268.2998684806398,1097.1666809427427,968.434788017588,1158.8539287211715,4617.768319464127,4985.884613738373,5.0000022077026065,9.367545648448909,19.991529995313964,14.068590446388304
1315.0808431051566,1188.586943439642,1000.7027779542142,863.6362120204227,1065.716956999199,4673.980130046623,5198.149318000679,8.731579121183033,7.847226237062771,19.999999282145566,19.951825005633673
1237.528492494006,1051.194584517249,935.9357296231462,800.0000003029942,982.8728210164296,4799.80882417258,4626.005718655958,8.381567083205127,5.0000000002930145,19.9999984538376,10.000000000009448
1313.934812124734,1166.5020319545097,1046.1796422410832,887.8130540748548,1049.240064437135,4718.699476024665,4848.623839100679,5.042634284552083,5.207418721630444,15.685796071404244,10.137055727732696
1403.788678532922,1238.6551546760775,1099.5643739870002,982.5272395634653,1145.9016136176087,4624.984789806339,4822.287494656298,9.237382029988947,5.000242186806128,19.987440798456806,10.000668528821343
1367.523573014577,1231.2376943250524,1085.2114861997957,965.7467187819037,1163.7669727623254,4606.51273521325,5005.588656278917,9.999999997976234,5.000071525121665,19.987370159049142,19.997280709652653
1344.8114369270415,1241.2529446055246,1091.2767055136226,951.5786917510662,1139.246093517809,4615.05926954479,5244.048881747052,9.99999838966588,5.000037338122087,19.975312270176314,19.969110291297536
1242.9697878161514,1106.9564361016742,935.0348935769738,800.0000000000007,985.7505229074447,4769.926320140851,4967.041392939408,5.000000000000125,5.000000000000249,19.999999919552632,12.658184431082212
1389.5186223131775,1218.712314000808,1088.3320654141671,966.6402310649662,1156.2196542490633,4601.667534703384,5293.0215285038785,9.996344689546435,9.980956695298437,19.9999344763985,19.51813957978742
1258.786381292442,1102.223935403742,963.6211235905794,829.3557558722507,999.8507685308664,4747.405219620673,4666.359030087987,5.00000000008945,5.000000000000442,19.999999938583333,19.999999996581835
1363.6945734753504,1254.291324929577,1097.900055829959,976.4527977843239,1141.675674272828,4620.9806923558535,5113.913536417756,5.004064601083659,5.000033737020299,19.999984054492298,14.181991772777453
1354.8724101593386,1213.042318649578,1079.9842087921322,963.0594194573131,1161.0954479260708,4616.411829440807,5224.871490427097,6.160958303937964,5.000960065413126,19.99968618061588,19.72932148332078
1397.6050909641908,1247.6217372603182,1099.5864576589631,947.1497140029194,1090.2655668798413,4620.982370981737,5129.41611184968,9.132050383146067,8.883354916167697,19.999999999970218,10.337551730504723
1391.0758700576423,1233.8943867153557,1099.876226046881,983.5380876436891,1151.0134313799401,4615.569759990744,5086.6568392472545,9.999998832826492,5.000003074002489,19.998751337225247,10.001851110237007
1243.1906157728358,1093.6004571348763,919.1483012794334,800.000000027265,984.0505556856349,4780.938396858996,4870.90064868068,9.999999999986297,5.000000000000193,19.999998704467817,10.000000681090603
1394.1115592035198,1234.7372448897524,1099.817103881616,999.660341436808,1145.3367803658641,4602.890986456378,4947.57576360606,9.999999502141623,5.000064433813935,19.99904244554415,19.987667360663334
1353.9008622684646,1195.7894448075142,1042.5876454621455,916.3583549482375,1060.76491657651,4674.066090119949,4768.394594481424,5.43294798253142,5.0097060088029215,19.99999999093253,12.722585447392472
1379.0127945767956,1213.4726487296077,1073.8196876917757,920.5722203405147,1142.3002370474223,4642.138033799567,4886.921456974806,9.992485646350383,9.9904052137868,19.999999645236624,14.474730608825775
1249.1865421057812,1117.7904650798337,991.7047580022185,820.8713783974308,1024.3465859043993,4761.984557224431,4859.201715275249,9.999717491051491,5.0004447554691716,10.001532798370903,10.007214548216517
1231.3161958448638,1067.843885846237,932.2929123367132,800.0000000010173,987.2009104708968,4806.429719336902,4202.10717547698,5.946414940092558,8.677004735925376,19.999948454836773,10.000001405374052
1328.6936627818422,1181.0904189141681,1052.6112621110951,907.4401692361657,1083.9382732998595,4663.485269564434,5433.499838303654,9.916234991621296,6.59042345297604,19.45981820543526,10.000010121776315
1408.969971889363,1267.2305550074154,1097.9125992831177,966.6574200662084,1128.3844702012425,4621.328851153505,5070.329868561264,9.14739203642524,5.002427650530905,19.99998016997316,10.330746832474382
1211.4677635171352,1050.9379980062592,936.1267323953699,800.0000000018657,971.7147600697729,4816.298787986316,4616.001142468186,5.867106553435653,5.0000000000001785,19.999976580914247,10.00000231121625
1250.693069772943,1134.0005010714854,993.9269234488984,877.1849262156529,1023.3277617917055,4716.627560501595,5178.225346192754,5.000098637464482,5.000780932240116,19.999973772588568,19.144148166101782
1260.798399056607,1152.946979024904,1000.4199765966399,824.3171449824679,1026.86649185701,4750.62238003634,4722.078039808511,9.9979784987115,9.862515799783068,10.005573488066078,10.695818799937975
1332.3240345208176,1164.3912013662766,1011.9358755688434,901.0443001561483,1068.4228462052959,4709.76035476853,4462.167859800136,7.591221519387993,5.000000744682826,19.9998764253196,10.089825384277463
1310.373750809011,1160.5480976623055,1012.9305554316577,908.4210840125568,1081.962047081976,4675.782935333205,4732.559856260623,9.99992847925044,5.000285232092201,19.97976914584581,19.99950277690571
1406.7900015894618,1237.887467728126,1097.7228776326358,956.6615113231104,1119.656350720768,4629.0666293662,5055.715590969678,5.143485130469259,9.99897454476724,19.975464267128928,10.076968925343087
1218.183640776732,1092.2714422255453,930.4818469344355,800.4898846534143,956.1314307092903,4799.468172031029,4828.360297050465,5.007444922510367,5.004787033862778,19.61553829815295,10.011392603125877
1391.3001397795001,1238.4612886690427,1095.1900045636414,976.699835240138,1154.1557778884396,4604.422974039898,5327.498417813215,6.482998186026261,5.354705625048378,19.999990733541743,18.787782670754545
1263.5385067795394,1123.8157430836889,1003.2008421381471,843.0502794011733,1029.2861905227405,4750.500127910268,4873.211317687607,9.999800964247079,7.7673406280370765,10.232004621287693,10.018107790329774
1365.9590504112018,1235.3118245220862,1099.0313355385417,998.0869749751076,1146.6506956994167,4607.6116140610675,4905.1628680682,9.99999858880744,5.000000681571208,19.998378200016692,19.99963970542177
1383.535439873474,1211.681324560715,1093.279913077933,939.4718550928583,1130.5714400932393,4656.262964799672,4827.963458929769,9.999991929654907,5.000034027158229,19.996373098134157,10.143150350311197
1211.8343808529223,1070.1169567317495,930.3889327303646,800.0000002292667,982.2375767105867,4773.143149309694,4688.665257840187,5.972144377373533,7.639070343965078,19.999999148735355,19.999997328210018
1395.1607174412845,1246.9497111405456,1099.6125072916989,977.9146986178449,1143.2788242756883,4610.5903749921445,5253.857975734553,5.000095926270409,9.999702106949357,19.99998960904134,15.322145723248
1306.205127061659,1153.9061785939398,1003.1402312252469,854.3255322862353,1022.3235007840776,4729.714573599184,4676.131229182182,5.098962490239539,5.000204384416695,19.999967679198367,13.677732950794699
1387.8304642017342,1260.0578756858226,1077.6808830334503,938.4688659544325,1136.927958648273,4650.947621977278,4768.909052081601,5.000064911896858,5.000642424623999,10.00013756297149,10.009578373906235
1268.7727999832364,1123.3570312773913,997.0018647102968,829.5112411887416,1031.310452845267,4745.891549660013,5132.807576514433,6.993409605161422,9.883075707668159,12.310654355104049,10.003151628770299
1371.9741289247481,1217.4715846533381,1054.7046101855801,920.4542025414057,1123.315962790407,4647.236020109006,5086.5245787669965,9.999608646500814,5.000004228459231,19.999897741139794,10.608839056985214
1350.0813110856402,1228.9738666871117,1094.4144427034253,937.0789901777423,1123.3464133056664,4642.769895973658,5162.184421840674,5.024223111495187,7.882021553755085,19.998000713375788,14.694910998070364
1275.7246911502043,1114.2593827316716,985.6588578399401,852.1311848416817,1023.8950994475795,4721.666598793397,4652.631854444869,9.991065957788168,5.094863568807447,19.999986842310225,19.999758124562096
1374.4794644150634,1228.3719230988181,1098.116241064915,946.3096781301259,1125.6795097693762,4642.108716762799,4992.202969194007,9.999692824543086,5.0010140703258505,19.999999919474707,11.810380298699984
1240.1988224618474,1094.3376363053098,971.1347340475174,800.000312269956,996.5122753387485,4779.7116706527495,4587.895912055693,9.999999658934332,5.0000013554170675,19.996399574026857,10.000001386641198
1387.520805746612,1232.5225315916994,1099.921222782307,986.4678884537741,1132.694845076143,4616.038993866304,5226.000449346917,9.99995238699637,7.339081174609556,19.999998780849644,10.00000011208228
1384.9715324549668,1230.327133361884,1078.054080877486,954.8769878799557,1154.9461899926957,4602.099623017606,5441.945324941831,5.000061771133906,5.000021549494568,19.985919432358926,17.778579258846754
1401.5848158618498,1238.190596693334,1095.047333324606,999.6414218261991,1128.6882434170482,4630.4733712373745,4631.43868295607,8.522310892817302,9.99982864384806,19.92621881543595,10.706843097591767
1388.0511823458874,1255.6187295200657,1090.933904908033,967.0089098930017,1147.6503263575235,4613.047062571587,5101.518489865479,9.999999812725358,5.000043118785632,19.993951247161696,15.45940282799276
1183.540625048176,1032.474375130257,884.222525026412,800.0000000048103,937.5065427860769,4793.231296726991,4718.1694922733095,9.999999999992754,5.000000000009721,19.999999975516314,19.999999999987732
1229.123762344713,1086.5196757341153,960.2941454175296,800.0310376760314,1001.156515833767,4801.391756267909,4673.711381062178,5.005610461513161,9.999998041750494,10.000054616215426,10.000000483850856
1386.9236262002642,1239.5297084548351,1094.4921570371907,958.826585100252,1154.460154476425,4612.647994850668,4948.953186015538,7.865676392084116,5.900531157359648,19.999999124848724,19.972431034516127
1396.47611663861,1241.1335490286972,1099.9999790911236,974.9636752885809,1123.1285561142495,4615.641163794578,5144.211557883905,8.28609251400853,6.770463677962923,19.997942746422304,10.000000992273689
1243.5460959933584,1101.1078583233104,978.5913161866948,801.1854076710639,1025.4844173541192,4787.355136745814,4731.290992320905,5.000005167232809,5.000031809166082,10.000004722213564,10.00344514850338
1365.1128529469415,1231.2388986055319,1099.6580044753207,941.7010053534325,1134.9003582500059,4646.950703388424,4978.016547532991,9.999976422228855,5.0002277376746065,19.937829127900393,10.000002792234202
1269.162380677414,1108.5488474295448,959.6802225864832,827.4784036298079,1011.1749004463048,4752.832208623697,4932.516244524347,9.999999954904446,9.99999858722609,19.999999965419796,10.000028367359304
1381.1782513997143,1246.5212960205886,1099.9999999983645,967.1626386056888,1171.7712905201938,4600.000000000165,5196.082277760842,9.999999999999938,5.000000000000157,19.999999997841723,18.9449944141547
1410.4237623066324,1251.969120379472,1096.3829063333358,998.832932738842,1180.50527525028,4608.204078307511,5059.316373020607,7.229249428002095,5.000198709526676,19.99999497851698,13.228218487169528
1318.6695886378036,1153.0631070556503,988.3234964606139,902.1749002991074,1043.5076277783455,4699.823292102163,4386.967588922367,9.999999972831127,9.987198582123094,19.999999987022104,19.89637271988019
1387.204474029012,1235.0875576908666,1099.9328920623664,978.9975956013894,1150.1989973117159,4600.008286464412,5209.433187557653,5.106484542041882,5.000320985088772,16.390823386670895,19.44025737122443
1372.6563855148233,1246.6465353111291,1099.4230878033084,974.6555206366228,1134.456968330039,4624.52107375219,5339.859459871579,9.68179303755716,5.000208749949408,19.998856971995018,10.00001144117543
1198.714313912062,1057.3606457070136,930.7847558055928,800.0021277981556,952.0013202228654,4797.645520669725,4798.613458852878,6.973730495978061,7.140402897106526,19.99969223138747,19.99597899813229
1243.9667690546755,1106.9916594203046,960.9172876922647,800.0301685166922,1001.368494026149,4773.742568433262,4770.027811651973,9.999911254952538,5.000089207083473,19.80266293349443,10.000864970455705
1343.1342791765874,1204.5929231146881,1071.8237719619447,920.2364350370437,1132.0150901587788,4660.926888925542,4968.133724831118,9.999978292816474,5.001990407729039,10.06881297957103,11.641957947355428
1218.8714321788111,1056.5496029078706,935.5740393700714,800.5517023801115,989.993895774855,4770.2634936419345,4862.342963261052,8.575043753499493,5.001104182146971,19.99999510675919,19.978840746516646
1333.9092404797232,1200.4698643321447,1050.4851667234625,920.8545314316941,1111.9870587884272,4659.177060022599,5135.599292377436,5.000000086141045,6.643656990366419,19.92919037162448,16.94398051183323
1398.0496573748173,1226.844026575862,1099.9987674051613,958.7439588471523,1120.638550957947,4629.431842270495,5082.644740347435,8.591975167973205,9.999999556444855,19.999999975018255,10.008748570580485
1178.3417275014158,1056.4977380104322,907.5613106121593,800.0000000002684,950.8333165502745,4781.5318611219645,4820.383811598142,9.999999999990646,7.545547302002363,19.999999434854566,19.999999999592
1362.1752578462815,1215.5047392777412,1095.0291387632576,962.9195075583106,1141.4230287792152,4621.464037350325,4784.084102648759,9.530867760197214,5.00000064306762,19.99997932822417,19.999493021771595
1375.4156141026633,1226.5285675657474,1088.2571072172361,969.5759536466413,1176.2212937182671,4602.335647020563,5149.792673784146,6.702338354204352,5.0001440793421645,19.99961391042151,19.32095232832354
1383.9532050442813,1259.4565363595357,1099.9999998395824,941.2288361710978,1123.0861643722965,4639.213928119591,5082.109249396715,5.000000006809333,5.000000000100031,19.999094566182574,10.000011813328125
1389.0246657927128,1237.3127475792378,1089.7327019735806,967.8048330092556,1163.820103569768,4629.78292953671,4905.373897033225,5.717828046494932,8.214646492527926,19.99999698369915,13.56272482351908
1377.2083683048588,1214.8197773181107,1099.8363285749874,974.8524133631532,1163.1821722359352,4621.440774560252,4930.93550151659,7.93581974870234,9.97249381163101,19.999368438760683,16.0215506998591
1221.113111832812,1087.1296891991678,946.2097126244131,800.0000965883013,968.5340763021709,4789.127536868579,4768.71246938681,9.504009722890727,5.000000187262299,19.95904181325898,10.010131503605686
1224.8714749194214,1088.7343533229491,953.8936913125964,800.000792497047,976.141472357129,4789.6307252948,4986.123345788833,9.999997522499445,9.689664613219305,10.000025758485677,10.00007271079271
1371.6055752108603,1246.510834421253,1084.1678891296692,982.7183027708887,1136.3858548490716,4607.187778331127,5051.0495877904905,5.000124492426103,8.005560647266583,19.99842048747143,19.999082384046034
1223.3074735463813,1081.4501297168144,963.8297579373302,837.7145849915112,997.645674578583,4745.061202320532,4921.372777784839,9.234429432194785,5.000000551975819,19.99996573324576,19.992876563818005
1387.8766389468874,1222.3494373063297,1097.8712199073993,970.1858503317994,1135.2099319533909,4614.45594670455,5144.097558078973,5.130243378727225,9.996764755849961,19.999999593863908,17.181817124698984
1358.5592546018893,1231.586977827742,1099.9999999985507,972.4962069475661,1142.7526140635352,4614.6754800575,5133.778943215383,5.000000000004841,6.121090433942337,19.99994235144862,19.999999999844945
1355.176772037529,1207.1695139594435,1057.5292600855892,942.0559151364728,1147.242533651185,4665.737183822024,4755.630497870923,9.999980853184248,5.000001410397015,19.828423465293778,10.000368413082612
1240.9874670321822,1064.8274597757134,924.3625502936968,800.0000000005243,1007.9031421727608,4768.741969754484,4645.3661265947385,9.999999999932962,5.000000000000033,19.999999996358348,19.999999999964952
1402.338621458588,1247.8467753741556,1099.9498720545062,970.1861814295365,1134.657230561188,4615.329259242404,5210.740275047435,9.99999968438643,5.000011890023581,19.999974468613527,10.537613796611465
1327.152901311403,1149.5934295157274,1065.972123705835,913.3465835355315,1084.9096998765833,4681.609186953448,4721.181899238574,9.999847862720049,9.998381606073927,10.003920369360502,16.041474810593666
1405.1939096888505,1235.072949997893,1099.9741777709146,975.3653316560827,1158.1396236485768,4620.472525532838,4836.9316859183555,9.999994918518635,9.998757796010729,19.999950802163184,10.000532706001689
1203.0567925206672,1065.0218807431427,901.023328996731,800.0847090560122,969.3742971875392,4776.487424714278,4744.8130216705,9.203538750557156,5.0002762442091,19.993158143309383,18.367519378560726
1361.2047759321304,1215.5720127574534,1093.3454197889716,977.6680176470115,1125.2276504829626,4622.429280619688,5063.257202310654,9.999879959790585,5.0216978127203316,19.99986477327327,14.22616128472877
1372.168540473197,1230.3314996302304,1091.5733914032603,994.2143824581258,1144.055629417818,4633.029481658309,4557.049915055415,9.999999444950726,5.000001645027074,18.675316700532715,16.591408394915828
1366.8724137216989,1215.8857350041615,1085.5276766934592,936.6463713226881,1134.2443373144995,4645.945204322457,5120.53156923722,5.001343462762289,5.005676394698237,19.99996706465989,16.41421869473951
1405.8256986566519,1256.437896851577,1097.0378550665196,957.1463200859602,1127.1545221255162,4624.611040811113,4749.9812812534765,6.00177763499147,5.000002654973701,19.999996950946308,15.248554905524129
1370.4274316407013,1212.3500030820492,1099.9999969693376,967.5664359047591,1124.767333243213,4637.916532917866,4706.549780439151,8.313415285088876,5.000000008606894,10.000036875919584,19.95313557015191
1292.820062547706,1164.5609406057458,1022.9637120388373,887.3059872901372,1060.7473003131302,4702.730571225038,5120.224030690004,9.99999969279577,5.00000036661468,19.951387721429953,10.715369993804742
1237.8016593886246,1083.04448058309,960.2926640579049,800.0000000522654,974.4885955712432,4772.314606693379,4960.3853692758,6.977379510738324,5.000000000014548,19.999913722847953,10.000000007363917
1225.039967392801,1067.323106797102,948.4574930447095,800.0000000043599,972.1755489931962,4802.838536573391,4620.109867312739,8.193512549189828,5.000000000283375,19.99999999924886,10.000000003505189
1357.211247700102,1212.6471626648224,1056.9298097453002,925.8893963662526,1088.958768812298,4674.52230135908,4547.387691336267,5.90832152281261,5.000000133158204,19.99938673081995,10.127202687383262
1214.5743236080398,1068.1460312312204,929.3639928503364,800.0000000216683,989.8929971248377,4767.909934960884,4902.904826461274,9.999999999958586,5.000000000068405,19.99999854909454,19.99999999402536
1347.6365295183427,1189.9941782589979,1056.46048137201,923.0251461567881,1090.795058695265,4682.907698451946,4927.537635760918,5.001711809538757,5.000486311457496,19.999999979191507,10.12126444046146
1393.2386797758202,1257.6425484756155,1099.9851189478998,980.4291421444427,1145.6405852316739,4637.749655110784,4643.2735256618,9.941964458488068,5.0000216314114265,19.99999975430903,10.085126808272525
1240.2819467774275,1094.1360798450478,974.3527259767116,800.0000000472301,989.651577538132,4781.495108102077,4761.389685019273,9.999999999607429,5.000000000019156,10.000000001493767,10.000000012216315
1193.772112327746,1077.3873540147529,965.2173362228133,800.0000001731536,970.7823411231624,4789.021092887961,4966.700271199443,9.151451445820694,7.231885424119668,10.000000001203771,10.000000003599943
1399.9151637417094,1240.768183568186,1099.9993324920854,962.1004596863798,1127.6345586654397,4626.653969631045,5083.843051715671,9.998769896504585,5.000341264157132,19.998941264571922,10.539719143329506
1380.8617713998144,1228.7101223978543,1099.9996453298224,971.7826986500204,1126.0171332256805,4635.648824171157,5092.568177824027,6.673809079726429,5.000000003334266,19.999857095522177,10.001111657519731
