rho_md2md1,rho_md3md1,rho_md4md1,rho_md5md1,rho_mbmd1,rho_kmd1,rho_amd1,rho_bmd1,rho_emd1,rho_gmd1,rho_md3md2,rho_md4md2,rho_md5md2,rho_mbmd2,rho_kmd2,rho_amd2,rho_bmd2,rho_emd2,rho_gmd2,rho_md4md3,rho_md5md3,rho_mbmd3,rho_kmd3,rho_amd3,rho_bmd3,rho_emd3,rho_gmd3,rho_md5md4,rho_mbmd4,rho_kmd4,rho_amd4,rho_bmd4,rho_emd4,rho_gmd4,rho_mbmd5,rho_kmd5,rho_amd5,rho_bmd5,rho_emd5,rho_gmd5,rho_kmb,rho_amb,rho_bmb,rho_emb,rho_gmb,rho_ak,rho_bk,rho_ek,rho_gk,rho_ba,rho_ea,rho_ga,rho_eb,rho_gb,rho_ge
0.9983671698915891,0.9986089259148049,0.9986001311562842,0.9979691761128493,-0.9990884775165875,0.9123632327271471,-0.06410390069617641,0.25159588552449236,-0.1358093037153727,-0.7827808132919003,0.9983847726378019,0.998317673888957,0.9978316240064555,-0.9992444971077403,0.9202849303521236,-0.07271340620009993,0.23803549843264493,-0.13974795917081861,-0.7915557318130925,0.9984340997266381,0.9981385908911504,-0.9992138462820553,0.919294480106052,-0.07248514224027493,0.25962023851773686,-0.14110850900003657,-0.7904615168804312,0.9978933848174277,-0.9988444928878454,0.9131941905603828,-0.06775024407869293,0.25308832600758313,-0.1356965851173621,-0.7876625600687293,-0.9986571866739894,0.9160020537456026,-0.07210833904442061,0.25146058131568944,-0.13744250805299077,-0.7858675987385235,-0.9243037998945125,0.0655710297188547,-0.2483360866896377,0.1379629440591823,0.7870526699751667,-0.05744581008779464,0.21317732171903622,-0.13238181709254276,-0.7152352930116699,-0.05898797805811313,-0.012760051682484013,0.1349427402227219,-0.1585912801646598,0.13203179164657528,0.11824487695556726
0.9906514242807585,0.9860587075635171,0.9697638958342659,0.9459008180462798,-0.6227369426608306,0.5355318749110547,0.3278523818285514,-0.12815387545216048,-0.030884858520198673,-0.9921038034384102,0.988136100533153,0.9673723267180514,0.944492447511027,-0.639200751042933,0.5831289507377512,0.3241765069782319,-0.1271512879765293,-0.030908588229256958,-0.9939162141882489,0.9548373930522582,0.9368694503361117,-0.5575876599061812,0.5757838337115787,0.3230648130396608,-0.13007877140904725,-0.030768132239712604,-0.9932248685712229,0.9214784723899404,-0.6556786070473747,0.5041033198932696,0.2974718743038921,-0.12755198320274788,-0.030120552329833798,-0.9621322591012896,-0.6205330392741581,0.5249387409362812,0.3016159526815667,-0.1143410291269613,-0.029370664666479043,-0.9450847866446335,-0.6478368513353822,-0.1568081054568431,0.0411574137179474,0.01971018746195469,0.6046913948546226,0.17798396664320545,-0.05499053352931414,-0.018348077946320134,-0.5858456479232301,0.004071683053516702,-0.010157296923712367,-0.3331892328415179,0.0041099138813998045,0.1281593458009259,0.031005599205050006
0.9800656280300336,0.9816522364801753,0.9732388675710163,0.9656957522950076,-0.9819589641120191,0.6093494664260979,-0.15225579165321942,-0.02730400708491419,-0.957728998087188,-0.14554839680881357,0.98617079269353,0.9753274551972709,0.9662538163472874,-0.9860849175760193,0.6761013733662603,-0.18305128147238006,-0.036247064471289156,-0.9593531934283298,-0.13999440507806657,0.9802015947621344,0.9684211513635764,-0.9928511414287486,0.6757426420808265,-0.1372364301875597,-0.03755965603027284,-0.9665490913196654,-0.13495207630193107,0.9635788719648675,-0.9838133557081806,0.616785989180375,-0.09275356973549956,-0.02787082602388615,-0.9594571724933437,-0.11993186980482033,-0.9758345139988533,0.6278192834724188,-0.08914516379037349,-0.035266639265733916,-0.9495205518031475,-0.11973514755558778,-0.6885654381663262,0.07649366964764018,0.039769199526621925,0.9710379756644691,0.12101699989515292,-0.1772951323193726,-0.04510954985219182,-0.6383485501248427,-0.13668084150958057,0.024849208093185474,0.0792119632525807,-0.09525773243484406,0.02699685295767669,-0.10152740744736503,0.13391765223667465
0.7916678105162355,0.07598503210024483,0.9217424875018311,0.7609951413868852,-0.9317367597197748,-0.3912537004313293,-0.09906625038874277,0.015319238629145936,0.9106232957682074,-0.26320850747758556,0.05312054477048723,0.8196887711318326,0.7479274640792599,-0.8450598149974585,-0.2857152835408365,-0.1132561586887383,-0.272709716684095,0.747101156090287,-0.24076950515774714,0.038070245893447166,-0.009319972397225118,-0.03913150317510085,-0.08278209385212608,-0.031680915316780245,0.0037091548330566485,0.05210981341011607,0.09000924225407379,0.771526605924444,-0.9341694639490818,-0.3580865113078308,-0.10563905020767592,-0.1045235470461551,0.9052790127873733,-0.28222867840470006,-0.7812062298007636,-0.35538197830905993,-0.09442645918631958,-0.22831054208650906,0.6991828342685058,-0.2280221138779062,0.21024016951257085,0.11688945619665751,0.12083267232959004,-0.9359485109985151,0.3798548302552853,-0.0072061692047298564,0.10318305428564786,-0.29245170826812994,-0.17870917608494508,0.05641782431103111,-0.10366133861860514,-0.04050289809093971,-0.06412435236779356,-0.047498521407380506,-0.2500558470755255
0.9211762623494224,0.9075436284264293,0.6901777849303116,0.7343470229685818,-0.010869484989959575,0.08413724509262735,0.004237877515670333,-0.11139914523554913,-0.009046141417750956,-0.940416219461374,0.9022816884446441,0.6587403882088896,0.7147882529231777,-0.07369685481587836,0.24198233899414187,0.024308027650909007,-0.09946248061606205,-0.009041630086588929,-0.937398533869365,0.5936069364654616,0.6527966569554847,0.2749333374166075,0.18857562623639818,-0.022393202391407685,-0.0968179506213562,-0.009779005560325772,-0.9765969880948105,0.5830439100633481,-0.015767975984237237,-0.07747654112702358,0.06909386619983952,-0.10605449835661873,-0.005774457180657841,-0.6428727145356539,-0.13762438404309493,0.05211637688611305,-0.04636335571643135,-0.11452756863709872,-0.006377003868884912,-0.7142672542597829,-0.4172243670612862,-0.003591083512215385,0.08788807261206001,-0.00187008620533676,-0.11317593011117816,-0.052860035110649455,-0.03703263665256094,-0.002698662171165784,-0.22824088054125713,0.005988825713690515,0.0001606197583719499,0.012145270081754254,0.0010868090352022992,0.11172825324236396,0.009677664801391865
0.9767172933865974,0.9800153139593928,0.9613067004803992,0.9668661401580937,-0.9778117794325552,0.6298332081263808,-0.19114553109615795,0.053406860045370104,-0.983506536106412,-0.9630361597564528,0.9790669923302786,0.9542968915474608,0.9611325046985253,-0.9755008105751601,0.6745643872872121,-0.22561457245988234,0.04520802836275694,-0.9776964153330676,-0.9636313481405893,0.9628783810182407,0.9658165006437827,-0.9818234695450655,0.6677701258097195,-0.18287028602454894,0.05689795951592381,-0.9816200893533901,-0.9656133407632523,0.9671554309498812,-0.9805465639556223,0.6114069988248467,-0.054291214543175946,-0.06957633216691293,-0.9828914185439435,-0.9356298840960873,-0.9753896473134567,0.6421668645714084,-0.11149998446447981,0.02652549464773075,-0.9661498562180018,-0.9372283032940851,-0.7091207613716952,0.06949942401863358,-0.01620646599399299,0.9789462171157467,0.9481483568405814,-0.18590340342927825,0.017912870788413963,-0.6280841981601285,-0.6380417259150044,-0.01732799249888055,0.1695652212909031,0.2643004267192117,-0.0028938783856751857,-0.20761971780571897,0.9665950960366447
0.9525933186657213,0.9331161868099103,0.9552647903619829,0.8965607554728261,-0.9588490847497957,0.3576449183910641,-0.022140561789833167,0.3090967140910042,-0.03578960265431693,-0.9582528599941351,0.9356505088636821,0.9577965071538725,0.9114212483755845,-0.9700603149715,0.437256442406829,-0.006643018216644759,0.3077996438199671,-0.03593224845918476,-0.9431051806647892,0.9511373114492742,0.8887082970941679,-0.9784664295220123,0.4514460090965371,-0.014265952952976486,0.3257772606534621,-0.039428008214447544,-0.9092861170853656,0.9073432725884791,-0.9678165665695172,0.3862679220905647,-0.0015418404145586394,0.2872844560387305,-0.03685153641844692,-0.9415122765354246,-0.9199935946624592,0.3971947401584519,-0.008367535516948656,0.338610860790829,-0.0333984869102193,-0.9066070957883089,-0.5175820575539701,0.024619344707685543,-0.3080753794624082,0.03794188092979502,0.9530462096023335,-0.024056334847665572,0.12447253337848772,-0.018613045145267078,-0.47607469542861336,-0.0372348712672514,0.00029891853628148364,-0.016783813468471947,-0.013664704846819576,-0.26205733286136657,0.034783383585653936
0.9145545416906211,0.8688250278815736,0.9168816057226791,0.8831970573587486,-0.9400380583549225,0.162338476422817,0.277126917696875,-0.827744553047031,-0.10898828496907302,-0.08817003913806386,0.9238156996738884,0.9103950878758407,0.8988928165583284,-0.9686991349819493,0.29726451893356676,0.20266731841951732,-0.817399988014535,-0.12496673278472867,-0.10881861886328072,0.8983164665277218,0.8819028130746314,-0.9453890114488436,0.2901032021632936,0.2704463639373032,-0.9062940269906492,-0.2278203475304844,-0.2091264296749787,0.8716352306468568,-0.9258941134432428,0.1680971186123956,0.22925616510351562,-0.7871053200718487,-0.12154772450113287,-0.1103340918360518,-0.9178813213274569,0.23904563260790662,0.22329813754881264,-0.8274452172763552,-0.1545935870098422,-0.14098215449095203,-0.38381119538037967,-0.24373325716857921,0.8543860683910123,0.1301239014424153,0.11784840089572206,0.06489547390711557,-0.1945307937653933,-0.13078397435479122,-0.11267723409646808,0.015256342521122845,-0.013708858708878734,-0.005115485930593786,0.1012567525315312,0.071667530098847,0.9795037927278741
0.568051929050523,-0.5368659175996613,0.21208020897876537,0.17699844174349694,-0.11708702896066936,-0.1723917163335548,0.08051663580759401,0.17767072786874663,-0.27827138474115526,-0.0074404579655100184,-0.5859437449854012,0.263251307842999,0.23256827846648073,-0.16589529665506073,0.08788661977132302,0.07300352199253689,-0.23939685470443625,-0.32633061227679233,0.023687132330187093,-0.7101436353660958,-0.7072611340349281,0.6667759470354998,-0.2101769258259175,0.14472176257776387,0.037048772441481435,0.8488081220691625,-0.5532124460512059,0.9515866833956559,-0.9763635226069971,0.12073580615643754,-0.22681621516737444,-0.02446920875580481,-0.9499666309359637,0.9452075515967646,-0.9633929458738135,0.12448558947992171,-0.16774297074171307,-0.04322338564227703,-0.9413376991390604,0.9304566487886945,-0.18348678528836673,0.24646014587430715,0.0012033032336891023,0.9516438585132225,-0.983981674211841,-0.07911084603307306,0.0907303665670986,-0.20005768677927505,0.12347443706833307,-0.03795511763976615,0.23377972499676347,-0.24957095255023443,0.009891123522404423,0.02193681263556481,-0.8994531661469883
0.9969880095959015,0.9961365555560016,0.9961201914393893,0.9951063788588163,-0.9977878206978216,0.8446597915378277,0.018361731968286166,0.0001996701480239761,-0.005032909217367177,-0.9381964068739658,0.9980925516759269,0.9964045501824471,0.995497755894968,-0.9988038767809974,0.8585427535523109,0.01768144424843775,0.0017942727197796065,-0.0050416722836261205,-0.9319578336000955,0.9962634584045789,0.9955875603716803,-0.9990889201288112,0.8594499842983037,0.021213661335447585,0.002324051736713322,-0.005047235676150995,-0.9312183021181524,0.9947215407597615,-0.9972765420601812,0.8457018902012136,0.019301818596735652,0.0013644875776092616,-0.005033659414516752,-0.9323698748886579,-0.996613675585431,0.8492613829465819,0.015077705901440067,0.0026610853144953006,-0.005034254356676346,-0.9349598279589059,-0.8656439485631464,-0.017712028566842408,-0.0008617404751853215,0.005043100823682899,0.9354890952011405,0.007511922571126519,-0.004279078259731045,-0.004245508134332634,-0.8424192751842019,-0.030059836090281733,-9.961293171641139e-05,-0.03745341913696134,-1.4389606795001455e-05,-0.021026846284562268,0.004684798288950393
