Md1,Md2,Md3,Md4,Md5,MB,K,A,B,E,G
1310.8471454721214,1167.5903003345168,1017.9589648730897,878.5829132194173,1049.2570212648131,4701.418842326933,5095.191597660752,9.998863490428738,5.134849519094665,19.951629259321443,10.159789164382135
1259.9185925428358,1134.4987357139146,960.4488035083508,829.9274240337905,1020.4439931312763,4762.649206818377,4505.259349368728,9.999999664945678,5.000040735585435,19.999797680239894,10.001632599390366
1382.353513671606,1253.0182828883346,1099.994717934705,964.598927999889,1141.6122697141,4609.099050707993,5337.606405283079,9.999995612870206,5.000001369374572,19.993829605161505,10.981836559157873
1231.3437843204947,1074.6334152807574,932.0248325530781,818.7340119229078,1010.720023202389,4767.361913624515,4603.028736279876,5.0003210537553615,8.660199881987731,19.998423387025017,19.99841526284481
1387.2614542014448,1257.088648562033,1099.9759940570736,970.5225774553902,1127.8837938507363,4625.780187115407,5070.36006947711,9.19664248565757,9.999999938168965,19.99982628000367,13.098807442052104
1401.9447887669821,1249.6128626761213,1092.43465060185,986.4343479182514,1182.227114164931,4606.213463736851,4800.4665472891065,6.852766596632099,5.002167301053207,19.999999916247116,19.717332899797032
1235.6345139891444,1086.2351717123015,934.9663080451327,800.1076523135329,975.1157465842095,4788.309059925204,4878.431596333869,5.000001402129,5.963008149337137,16.755215557180087,10.124928821588183
1403.639892824338,1213.6944275685787,1099.9724359555653,987.6689245391397,1161.7516142407858,4622.094844325067,4948.110462449646,9.999999588523538,9.999939480254175,19.99962866629732,10.000027728937333
1345.8041786059368,1223.8890262010411,1095.8216841416427,966.9800721532127,1131.3717808941974,4622.161286766423,5353.858918136176,5.001302030192404,5.000724991023026,19.99955955491991,19.58993073798491
1408.883719824364,1262.0228426318192,1099.9623307640588,949.9299335816794,1140.0268631935808,4614.0841195576195,5083.995736056958,9.999974260628646,5.00000008405323,19.999975688908727,13.001676816026887
1403.9479810132295,1274.35394738358,1099.8770372901126,981.5543415898952,1126.910690655261,4630.685543815911,4809.934201979426,6.685684589391287,9.995517832526575,19.976524652300125,10.013788551278585
1390.0588204732144,1225.023717011334,1066.3257996120012,946.7582625736735,1101.8969099717328,4650.944390994589,4919.085698740384,9.999999910852946,5.000289977449602,19.101128514680788,10.000507853225978
1332.8148002477988,1183.0943053726637,1037.6575123259108,940.9398560590265,1067.7259994061847,4675.235791056564,4962.652148391533,5.639616967830235,5.000000602760813,19.999999330675543,13.02034974126027
1400.7349662766997,1242.2345834734674,1083.8939182215315,983.017152727271,1132.0483644604626,4637.009365799688,4662.37677104584,8.343260566926606,6.565916033649773,19.081630466007855,10.042386638209134
1373.5492348549953,1236.7380644098014,1091.572916177436,965.7002943429844,1117.348903285913,4629.046242796762,5045.0866160831965,5.001506205973647,6.290422060750273,19.98439015005123,12.64105360517207
1257.3177737030599,1103.9619762007844,965.2771789013962,825.8425606986458,1010.5951701708674,4774.494322904271,4806.020228834211,5.000003651626469,9.57983742806524,19.999821702027496,10.00000608963015
1391.3205902139025,1267.8821742149469,1095.1798417831837,999.9766080391581,1131.2679936179459,4608.677732134089,4912.673142279528,9.999672080794232,8.013420119990833,19.98526452956039,13.863440739520973
1344.893848582222,1224.4103865801746,1075.8853071879491,940.4606862496438,1141.143531272096,4635.153584323293,5175.339993486375,9.999980050225314,6.731148639648269,19.999869459061937,11.944793541052208
1209.957017944853,1052.9380824097375,917.843333404379,800.0156851473967,943.6426525510211,4819.642489274937,4633.979823473796,5.000152955893507,5.0003769439279235,19.754262325185177,10.012564524582602
1398.4560445611148,1246.5021368168477,1076.0708061738292,968.0465659998544,1132.6738224233088,4611.353087564282,5052.324013871889,5.0000037015828,9.998821427100706,19.999999957124253,17.85325045000024
1358.5991397403345,1219.0854722043628,1091.0772870818123,953.9029017990512,1143.208810140357,4626.373052922015,5047.419828559016,9.999999988156084,6.905182829080797,19.9999999155304,19.81786917952697
1364.1045125422909,1216.79048902283,1099.9999999999934,955.6988225930214,1144.7256460152714,4609.283228055855,4937.910169496216,8.72136372956918,5.000000000000122,19.99999999999992,20.0
1245.6874203432913,1097.629828396323,961.3996221065715,805.2985327307161,996.3452948785149,4781.46588677143,4921.673158181612,5.000000000507283,9.481148219821995,19.994391133265488,10.000144053813436
1407.6448478083087,1224.78738794372,1099.8563407838637,973.5486845550611,1138.6407104298285,4625.84003152473,4643.864468343441,9.495323548419956,8.401051746584983,19.999739913704392,12.523274272095641
1338.901818108546,1166.9524666345997,1037.2108593636312,895.640332969431,1073.4608236279776,4684.626370388797,4994.0288737074625,9.784722958922533,7.085844655170933,19.999999933333232,10.00061481560223
1299.0525709962287,1168.4403129928164,1025.8682418324734,879.6340104215735,1065.6712999981771,4716.451227878547,4978.683563738349,5.00000011834711,5.000048658203658,19.987799266082348,10.000288234067135
1381.3489082242972,1220.3575394665286,1098.8924641403125,959.1863290800384,1132.8230646271845,4602.710378563652,5161.583813306235,7.750795372975798,5.000297947717881,19.998054120861394,19.976517151509405
1391.8202916456657,1256.986147196442,1089.0137417056562,999.3281694757867,1154.0863585399775,4604.955584846626,4925.625991070484,8.164489196295687,5.000000696980087,19.999999720172447,19.921232834554242
1396.1296220426923,1241.725801176332,1099.7646753192894,963.4326470464912,1142.665419630046,4624.737608142082,5182.658681225896,5.014756461133755,8.764516788376113,19.999987446378512,10.15121432200781
1369.3517562192296,1212.2700882208517,1099.9911544799363,926.7997317732985,1137.1614343824765,4640.405636437047,5101.967338989153,9.999640315211872,5.000000875276606,19.99338824351523,10.035679757514874
1351.161945895908,1232.6692713912146,1086.6209029095505,927.9398524393125,1118.9912266608742,4657.289087115297,4873.53389954894,5.00000210877934,5.00000504205736,19.997927699256746,13.559224919989433
1254.9064872796475,1126.3226178643831,973.1136821415038,800.0000000440447,1017.0133259588398,4769.1520489296445,4891.3022846157455,9.999999999925874,5.000000000000001,19.999984814466774,10.000000000466772
1364.085369623178,1220.992932048063,1070.5268095499587,973.6932563375852,1141.2886026298793,4605.411940543107,5146.846934887257,9.61303416405346,5.000013220910097,19.999895686037938,19.810321187666673
1404.8722363943223,1265.8721709482145,1094.8622164254916,999.2845066615475,1156.5132036270586,4615.787450915853,4635.5977409398865,7.620819192122793,7.245630187615154,19.999584844508885,13.390135248310175
1368.394006376581,1226.9611179799185,1084.4028315276348,931.6936365388723,1126.1187424848704,4639.682887200636,4964.4454718696725,5.000660683383568,5.0000219972967965,19.999981927066692,14.122490581581129
1392.7735995655653,1248.3120095808574,1099.9999423434326,985.9687981813292,1176.1140560879062,4633.583864968587,4853.458662304607,6.844535167656148,5.000099889544625,19.999998651821,10.069782722681412
1328.618468985947,1197.8417469552476,1046.1485135118314,927.2099221064456,1090.6751660823304,4702.421901694971,4377.193736673549,5.000009792383121,5.000002399112081,19.678600655123645,10.001559131200283
1216.018708654121,1067.6017864998023,920.716798000257,802.6791144605899,965.4205382245302,4806.423092313151,4505.685535374691,9.999926559009443,5.000155529041949,19.997048246528003,11.152187281393278
1368.38834323154,1205.4135363125242,1064.6803801916487,939.5526558709823,1121.395870376768,4640.980087503287,5181.594282981784,9.999999767342446,9.999783838663436,19.956141285692116,10.000000786190231
1258.7879923653516,1106.429339867656,978.3251783454068,807.8580801523693,1004.0573352384533,4768.667371319949,4837.21493127197,5.000932555054421,5.000748873698355,19.99994359979003,10.490024673400292
1257.6385596906048,1089.1058075789442,988.5149252572062,837.2963509515984,993.8396679814284,4769.523968106761,4643.033821069358,7.521012501757519,5.000182237767218,10.346203388165158,10.000726907597302
1373.9728419759622,1238.4634991313073,1097.2430147043767,940.7014316763301,1140.3793587355344,4652.218980292389,4895.0747234314285,5.911765036328735,5.0009799306128535,19.833410356061453,10.628619818597398
1389.2091653393272,1235.7359527054539,1096.2633983715511,970.9865984490021,1129.212800513896,4628.063033572988,5080.473232956819,8.076798665567345,8.730484288743806,19.975645249708148,10.000003844232365
1378.6631842103577,1235.0987445047715,1099.9379111563221,965.2116909791549,1138.5331152803954,4633.653259681052,5193.441594684475,9.999999753442967,9.9999999984244,19.99999984576888,10.000007190868423
1382.6402148475686,1213.8476575970558,1099.843896653271,961.4452776236944,1157.0624478748023,4642.335747280826,4818.192691082895,9.999991639550595,5.000000858269112,19.99968214256151,10.084271208716329
1393.7950437470515,1253.0375363683713,1099.888307764976,957.7192927972274,1145.7388611247934,4624.564488259502,5157.600103055273,6.170585046015468,5.626205258388502,19.999932873103734,11.531405414068788
1421.4455270922865,1255.7060767522125,1099.9697801185644,983.5077762926676,1167.038171066465,4620.2125927955985,4807.297788159496,7.733550678687367,5.000001680698013,19.904716136802463,10.705435106823064
1408.275291501892,1253.3381291731598,1099.287882267689,983.7209703716795,1154.5915101896508,4618.180498584429,5073.5654507713625,8.136933008543366,5.0009560088265586,19.992071558295923,11.85309735007908
1255.3423236765614,1107.0988909294183,955.4411293643777,800.0000000019685,978.354212214608,4791.068986089651,4400.73129185323,5.00000000000001,9.999999999997891,19.999999837338176,10.000000000010653
1373.4586438601784,1222.7607892978447,1095.232983668009,965.9964115003534,1150.9493599350565,4608.862523070569,5018.385094986795,9.999468772622755,5.001090429129989,19.999999996016758,16.907226843775256
1380.9307653466085,1268.0324082571574,1097.1151119633796,990.4127430244076,1169.2325799214334,4631.905158579535,4987.302691984048,6.3461230178154455,5.000131438029858,19.839024313427867,10.01611787976877
1406.6986304542916,1267.5476101763052,1099.7573466274016,992.1379681977608,1151.481317889569,4612.872302971234,5279.320634950999,8.227628528443548,5.0000003728333935,19.999996402778592,10.178100837351591
1391.008128479973,1236.7879139526099,1099.4845172625735,958.5975835173331,1127.513410531281,4633.816433991644,5067.996093857188,5.00000070037339,7.720767819847239,19.97662659357241,10.000000504474517
1405.221347220442,1241.4527335236705,1098.2823187518195,979.720747374419,1137.048068266317,4605.725315751915,5054.808150806726,8.733820975150758,5.007523231675685,19.99996773139117,14.898474622231003
1334.0427299299433,1179.444690483576,1078.0355512702074,922.7134846738447,1076.34806633469,4665.295096568887,5313.510374918836,9.119303063204702,9.996844863045046,19.778402744544334,10.000058245466889
1408.334815148733,1259.271660652882,1088.492810547064,971.3401305876234,1162.7303663036018,4626.281655516675,4766.106372432429,5.438394150022645,5.000865023561492,19.99971607860385,10.208374302649185
1348.6962472016062,1237.8258757868564,1099.6967852902521,972.24159444618,1164.7346128705121,4618.801781737625,5189.021709758738,5.000096054061502,5.3047371852665055,19.98101579949107,16.94586089314552
1224.6552381777888,1066.9925110941806,949.7147985196077,800.0107101902771,955.9687911435998,4804.321268579242,4907.077910551458,5.000278336547957,5.493244640776121,10.245024071312145,10.114793297477044
1389.4415843015652,1228.9040225053502,1099.998302472698,954.6518601269971,1114.27032085376,4655.013872200492,4724.328986846411,5.0000009034271065,9.999778384609455,19.999252100654143,10.00000325806269
1235.1855110486595,1090.2526028360307,931.1055401169289,817.8174870309975,964.142829830253,4790.029932898745,4586.193468064541,9.999996753620184,5.000365649918822,19.99551158995562,10.243991712021021
1226.6749607301097,1097.660215633987,935.9375495119417,800.000000000452,963.8973009267954,4800.279413287066,4779.632198055343,9.999999999906887,9.999999999977813,10.000000000000114,10.000000000001611
1381.9718478764132,1219.6145349881142,1094.3438139652792,949.0968755804367,1075.2556306786223,4660.007644526834,4663.588097846558,9.99987383240554,9.999991971569028,14.487382270432024,10.415770106666047
1377.471903375153,1231.1699380579828,1095.9329238647908,957.6663486919078,1141.6217790189262,4618.20863528396,5003.09520380043,9.999945216987799,5.000522010883633,10.476217841287,17.7879235570225
1222.7706894199935,1098.0425960912032,940.3894320214184,809.5043107573557,985.2962746233547,4763.7016933103205,4461.377739628914,8.072708867121941,6.504895377828566,19.999890713024794,19.947178483402475
1391.9963712931506,1257.9494896754613,1099.9464802738557,969.3692144004109,1155.315387682886,4617.260933025126,5324.730527212886,5.001343002708423,5.000087771977481,19.99925879562416,10.074620708100134
1406.0227836870465,1222.7883676521176,1097.4062621346907,973.7842139242507,1127.6455215265582,4622.529938106074,4793.187507333434,5.000110419841308,5.002824527664781,19.999899340248216,17.269775027522524
1380.1159046136745,1245.3348935149154,1090.088997201057,965.5568757014456,1129.234883998246,4635.423545224233,5040.037466326169,6.623997429454589,5.000382018115246,19.90221447109503,13.401895488586403
1408.0273195397183,1221.7179157026642,1099.9568163630172,948.8390934684772,1115.2013543053886,4643.2517581067395,4922.950164602098,6.826646133238052,5.000001909733479,19.978479453952332,10.768812576511664
1357.4020774606552,1192.0034123439445,1088.6042469244562,945.999194705276,1128.8025444196765,4624.395367419594,5191.78841758781,9.999999811928191,9.977298705355151,19.99808012016837,19.995470494354603
1249.2035785113565,1105.7809085929885,979.3944614431523,800.0003328358418,1007.5581253028148,4768.56806532311,4787.3158860376925,9.999999943945635,9.689670306926974,10.001275736122636,10.042436538214801
1214.3689465878247,1076.6299503870214,947.1914105832859,805.7101211954781,1001.0622165061496,4764.943003807632,4574.927123952216,9.960380667537951,6.342143940970507,15.315155484275504,17.370652356642708
1365.6358715319054,1225.6571867582993,1089.515700201779,944.3391286705372,1136.682127288854,4643.060258263871,4876.683322295996,5.000560217793091,5.000001689345585,19.99345605824091,15.370556122018787
1384.5800996741018,1232.3962463136702,1099.9260329552285,968.694350509193,1148.1837854677556,4613.022704349708,4690.292621732656,9.999835967943406,5.00030418060252,19.997716617325338,16.925054681268097
1374.6846621580185,1232.32043506329,1097.2919553412944,987.7371850921126,1146.231348928962,4601.418097447981,5046.421462040196,5.000001046054088,5.114079470343471,19.99642520496804,19.26602168766747
1400.2099283325801,1271.570926846452,1096.1927237351827,998.6764058561772,1166.0403280231462,4602.157011414149,4990.8864904701795,9.999159945354648,5.000023000353692,19.960170929727386,13.080072567702468
1376.3403065075406,1228.5197712904774,1099.9999999987328,973.9898621920255,1147.5022962321934,4600.703035432227,5049.57226684846,9.99999999997863,5.000000000005057,19.999999999605862,19.99999999954269
1264.4049917665902,1114.6801508986557,968.384701887159,848.3911514962568,987.5471296302127,4765.633776014993,4739.708281387272,9.997836614030145,5.000000018893695,19.999746499555396,10.000682495410361
1202.7755898844343,1055.0026186485422,911.2013402009712,825.1799135594896,960.2314248921932,4800.208931942951,4635.801542032235,5.740258800882496,5.000001415467883,19.999998593296784,19.947268106814175
1228.7282384200475,1065.4806516331782,975.4706303303915,800.0000000084707,973.4926713419434,4799.051374504369,4549.570186913578,9.999999999654383,5.81308853525772,10.000000004701285,10.00000000189168
1279.896746658296,1122.2790270476187,1010.2262420688326,864.9670913222931,1058.425159453563,4721.1766604458135,5173.650790876116,8.329475178759466,5.000000323247663,19.98645652691147,10.000411664815369
1209.1900038382378,1065.5120869235375,928.0598320606924,800.2181690292648,993.0761024270765,4795.278169253036,4805.781490772419,8.413929779323347,5.0000152681010706,11.474691597625121,12.170514502115633
1263.7975542223123,1135.9169291818932,981.5741320558591,841.9858047148814,1014.904668169329,4744.982873720439,4859.659816856398,8.612925472660013,5.000010466681456,19.925780662211537,10.000510192425919
1211.5969618089755,1075.515600551312,914.6950375486169,800.0000894545097,969.1529501436744,4764.075296109691,4834.227829763255,9.230979246019006,5.000000004311572,19.999999979223478,19.999999720976106
1247.8156394002074,1102.2735931227342,1001.107415612348,829.2876605161082,1013.8557883643757,4761.92892401927,4948.949684929604,5.001121167673825,9.999521680078562,10.688873490106568,10.008169319225932
1235.7892271191715,1061.7910807849526,950.7014734578996,800.0000000183182,983.8013452454244,4793.058641340333,4474.882410207481,9.158520952936097,9.467926788559293,19.999999838208208,10.00000000000354
1398.1167958174317,1241.067187798169,1099.796212729227,961.7563770869417,1174.0580265234073,4600.928645582937,5383.812768285231,9.460216399715044,9.999314864856988,19.99998307708256,15.199812072274852
1378.6906508214815,1242.3490228307883,1095.6401051004068,940.1552082275814,1125.8210867020064,4633.430431427526,5166.524592190561,9.998538352211488,5.000441470842728,19.999998256916303,10.011367128503496
1197.9177611748921,1086.420482846021,916.511290019382,800.0564377350527,984.3935985303171,4768.403683204771,4756.940496048185,9.999999848510884,9.999994938828793,19.999670635121365,19.999943125438822
1374.9146442377357,1236.2158013653036,1083.9352608574495,945.0741466230508,1147.227860134069,4603.58882836732,5302.240003415348,9.999780135223842,5.000008227285133,19.999999989562337,17.706202205874867
1400.6556931943494,1209.2816688277983,1098.851154338073,977.0753147629317,1140.2109604092616,4648.187627567681,4632.010062460264,8.122807282903121,5.5481613889813515,19.9992457585116,10.000778086086466
1377.3593404013363,1198.9185570521765,1090.9579964310753,951.5300803431755,1129.0201285517528,4637.605858109056,4637.181975498175,5.621813331135426,5.000014644568368,19.999996081877065,19.99571805217013
1316.5890882715632,1146.651153267777,1022.8844196816121,906.6571227969135,1053.3063116418723,4686.018198205803,4851.039729578802,9.999640007901261,6.7040754168960355,19.99613538820465,17.600119139481357
1356.7616658583872,1192.306421919621,1099.9999999999616,928.1567412235604,1115.494949745287,4654.838455146154,5092.7950379737695,9.999999999986514,6.1149212469219325,10.000000000002958,10.000000002762915
1273.5026228838951,1108.361118608405,965.48698267048,841.7522592637049,1019.4194751016074,4727.2800277030665,4614.836881852991,8.328982610398462,6.822681536228072,19.999978546357696,19.962418969221712
1344.5066418551887,1225.0905737627488,1065.0535762131824,952.1473839724173,1095.9040496912075,4643.358800597719,4997.7938514021225,9.996448715882625,5.000081919820622,19.999474150650077,16.088905550548436
1260.0934625601835,1075.055004042255,960.4117597380778,801.1508273765191,978.6021346533588,4790.165991357028,4537.2131474318985,5.000000000002713,9.999999982586054,19.999996236194498,10.000000000190674
1412.2911073148782,1245.52962466712,1090.9894091662113,995.9156745891048,1150.9440469273648,4600.332413645524,5107.743897283893,5.000035698474396,5.000042125390186,19.999998432108104,18.425092453996584
1358.1044704343512,1224.8973010807242,1099.3540385320186,925.6645871566624,1115.3179199917843,4639.448137000688,5226.889565300314,5.915727877515495,5.000005967105638,10.400606376234675,12.999085634851104
1382.0047204395728,1251.0905859051775,1098.848375707137,976.4280470487295,1186.6630901939466,4601.477426672545,5008.356725289712,6.643374318911441,9.999999456057338,19.981811753284838,19.7832784224725
1284.6818763114939,1123.4959978966053,984.6693273119824,887.7935880191613,1048.2893545869304,4722.229652598427,4783.4744354761315,6.767911149299922,5.000658297277713,19.99991261621535,19.977952136105063
1207.8211114168785,1071.0853598289837,910.3445943646543,800.0000000000421,983.4208857025897,4807.831136461587,4915.418649592366,5.0,9.999999999999991,19.99999999999525,10.000000000075218
1373.2150508857817,1226.231121211129,1081.6303295192,964.2929932142137,1161.4635560105326,4600.068405112931,5099.976758287499,9.998684217607638,9.994801434199129,19.999881757132567,19.659183025060976
1216.5283397150254,1063.107972730614,931.1443785500213,802.8367329313568,993.0046229161355,4776.409347766299,4721.759504135063,6.0946630118924165,7.516842711792477,19.999018217379966,19.969470429035574
1368.728406542168,1251.6949774221807,1084.737530424782,974.7540190765153,1159.6628808746775,4602.809908550274,5303.786368181082,5.000000187772844,5.737115631782032,19.999828133278065,19.998068451757632
1429.707402020965,1256.3709230780742,1095.73494498945,999.9723528701736,1165.697819378245,4610.507152592104,4573.997531611481,9.992706751597972,9.998988579808866,19.896086945290087,15.801919925513918
1375.1610262336685,1248.6295707267118,1094.8646020524911,941.8558007303992,1129.3492737649012,4633.769248432625,5149.291588136278,5.001378308670457,5.012047845983988,19.997608998029335,12.955925167765098
1412.8922710537986,1233.132478273997,1098.7934599457324,974.5493230549068,1149.1287605846085,4624.55845304402,4775.61322359786,9.999787574087103,5.000005510958929,19.999530187024998,10.00027482694183
1380.5310667138804,1223.527439536476,1099.1959849087511,972.0653748282677,1137.5051922881646,4611.402876966771,4974.873620680867,6.296911688415339,5.000093255442171,19.99967299048053,19.9992200658984
1222.7122556823015,1097.3971650238675,958.6711230410542,840.2730576180406,1020.3956308427306,4739.420359270458,5050.45114516733,6.839408049422862,7.434942422190785,19.999805047251165,19.98942732451653
1378.3793938374372,1250.9591786632368,1099.2199312973878,976.4598041112984,1136.4137856727552,4612.550302786302,5006.893363134775,9.999997914457163,9.999991810770325,19.998880308500585,16.429205672220085
1240.3182220377753,1087.5380332873997,946.8046202071073,800.0008297168686,979.6707290532628,4764.026032044869,4845.02264205264,5.000000000058615,9.999999999960679,19.999988759799496,19.999999972090112
1228.1243334874357,1077.7956475646915,950.4841105244867,800.0000000071445,963.5614488573121,4791.337107444289,4829.1409064128875,9.224904310689853,5.000000000001407,19.999997229188093,10.000000000816769
1381.5607797901114,1241.8384435577914,1094.748778230518,989.0039221223258,1133.0581198402156,4624.601301422159,5261.366905061689,7.681722531558059,5.013725922364617,19.987091251041537,10.000006596296895
1244.1260045285458,1098.5339465129696,952.0189579883055,800.0000437688396,994.2963234244331,4783.519899777809,4779.603260111176,6.265525342022664,5.0000000061113345,19.999775743195645,10.000000152815822
1218.8871939301107,1103.884981687989,963.8089042869772,800.1365829468283,986.6105882295561,4790.7624361255785,4780.971046083308,5.0001453161546445,5.000068931975752,19.316071908720314,10.000071498644767
1392.5926581297995,1243.365769767367,1096.2327750555644,968.8856182652584,1171.811140148542,4619.411440717626,4677.793852779842,5.027075500618905,5.276187794979955,19.841332456144908,19.66644565239152
1347.6516779164044,1172.7541718461925,1033.5447700915477,920.6124387875317,1098.4972111167185,4657.136203266267,4893.269944860159,9.999999946581665,5.000000001109137,19.999999443124626,19.99999936048399
1387.9080366444812,1231.3269162674133,1099.6589601259561,971.0541466094195,1148.0241760830327,4633.3363257045,4806.44985153826,9.999874112984674,5.000047099777863,19.999999993676553,13.740718868234236
1366.8668957588368,1208.4772124125038,1099.810624729763,970.1434386921509,1143.78733006362,4645.013158242009,5041.704197906676,9.999990765368715,5.0000182260633075,18.772372966037935,10.00000025806394
1214.8930307453554,1064.6933615910773,925.003973556926,800.0000000000624,973.1207192171868,4805.037428524603,4686.329282382517,5.000000000020398,5.0000000000026725,19.9999999998476,10.000000000307116
1387.126494039574,1225.2940589319323,1096.851125853213,950.1570057080052,1123.2873002044023,4637.8234446814495,4963.424600610811,5.000128845714357,8.840872635479858,19.99512517421045,11.147520622796078
