0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state,8_state,9_state,10_state,11_state,12_state,13_state,14_state,15_state,16_state,17_state,18_state,19_state,20_state,21_state,22_state,23_state,24_state,25_state,26_state,27_state,28_state,29_state
5917.033809017858,5957.296649761094,6190.660980333145,6215.779569884213,6205.805231525313,6230.923821076381,6256.164239729994,6364.068548599737,6379.212799791905,6469.3362353791545,6494.576654032768,6479.310573738055,6494.4548249302225,6519.695243583836,6555.0318296988935,6484.480486571322,6524.743327314558,6831.295623104507,6871.558463847743,6642.743803645747,6667.98422229936,6647.791887376469,6662.936138568637,6657.888054837915,6816.1513719123395,6841.391790565953,6826.12571027124,6841.2699614634075,6866.510380117021,6901.846966232079
5920.684364619818,5948.573157133991,6191.99302357268,6209.66776273155,6202.2070769279835,6219.881816086853,6236.905238345693,6361.84910442841,6372.063157783714,6466.70636697731,6483.729789236149,6474.1670527808765,6484.38110613618,6501.404528395019,6525.237319557394,6476.9204203326135,6504.809212846787,6816.632582044074,6844.521374558248,6636.562447833039,6653.585870091879,6639.967132284807,6650.181185640111,6646.776501188343,6806.4185286887705,6823.44195094761,6813.879214492337,6824.093267847641,6841.11669010648,6864.9494812688545
5926.751592378083,5956.2257379639395,6200.525375021687,6214.9990788528885,6215.525816776342,6229.999520607544,6255.000256865303,6374.266499187744,6389.266940942399,6479.2993049168435,6504.3000411746025,6478.77256699339,6493.773008748045,6518.773745005804,6553.774775766666,6494.299746671499,6523.773892257355,6841.781995003612,6871.2561405894685,6653.0404290829,6678.041165340659,6658.0405763344515,6673.041018089107,6668.040870837555,6826.781553248957,6851.782289506716,6826.254815325503,6841.255257080158,6866.255993337917,6901.257024098779
5926.444332344209,5960.992507815664,6200.330143417403,6228.023909247638,6207.184553058622,6234.878318888857,6246.302334957557,6370.6256620928325,6377.480071734052,6476.500757704336,6487.924773773036,6497.340113893351,6504.194523534571,6515.618539603271,6531.61216209945,6483.355167345556,6517.9033428170105,6823.946204696415,6858.49438016787,6646.796276379766,6658.220292448465,6649.081079593506,6655.9354892347255,6653.650686020986,6817.091795055196,6828.515811123895,6837.931151244211,6844.785560885431,6856.20957695413,6872.2031994503095
5925.158579659687,5953.939757144266,6199.711838725061,6219.201631590269,6209.003223344431,6228.49301620964,6243.978657241923,6371.505981186021,6380.797365805391,6477.362225996891,6492.847867029174,6487.560634242729,6496.8520188621,6512.337659894383,6534.01755733958,6486.653610616261,6515.43478810084,6830.241895538181,6859.0230730227595,6649.1563684578505,6664.642009490134,6652.253496664308,6661.544881283678,6658.447753077221,6820.95051091881,6836.436151951094,6831.148919164649,6840.440303784019,6855.925944816303,6877.6058422615
5920.49229905255,5952.961124728147,6191.7879919575635,6205.979939015394,6210.06487057533,6224.256817633161,6254.718281996105,6364.907379631768,6383.184258249535,6469.175977735166,6499.637442098111,6465.09104617523,6483.367924792997,6513.8293891559415,6556.475439264063,6487.452856352933,6519.92168202853,6833.691631701342,6866.160457376939,6642.295365409371,6672.7568297723155,6648.387658281959,6666.664536899726,6660.5722440271375,6815.414753083575,6845.87621744652,6811.329821523639,6829.606700141406,6860.0681645043505,6902.7142146124725
5920.693213080236,5948.015079940873,6203.2509824784065,6226.452880070856,6207.370951746594,6230.572849339043,6237.439464786023,6377.7925546419965,6381.912523910184,6487.182074965973,6494.048690412952,6506.264003290234,6510.383972558422,6517.250588005401,6526.863849631172,6491.30204423416,6518.623911094797,6840.38518856134,6867.707055421977,6661.723647129563,6668.590262576542,6663.096970218959,6667.216939487146,6665.84361639775,6836.265219293153,6843.131834740132,6855.347147617414,6859.467116885602,6866.333732332581,6875.946993958352
5911.178616221635,5948.517754706794,6194.526307803843,6227.898681078979,6198.493073013866,6231.865446289003,6238.47672163904,6369.556000160939,6373.522765370962,6479.196254456058,6485.807529806096,6508.601862521172,6512.568627731194,6519.179903081233,6528.435688571286,6483.163019666081,6520.50215815124,6833.222404380274,6870.561542865434,6654.225946813155,6660.837222163193,6655.548201883163,6659.514967093185,6658.192712023178,6829.255639170252,6835.866914520289,6858.661247235365,6862.628012445388,6869.239287795426,6878.4950732854795
5916.172988053195,5949.755072822118,6198.434450519073,6234.3538478981645,6196.097137908903,6232.016535287996,6228.121014271046,6369.9065583762285,6367.569245766059,6479.91680878156,6476.02128776461,6518.173518770821,6515.836206160652,6511.9406851437025,6506.486955719974,6477.57949617139,6511.161580940313,6820.523711885703,6854.105796654626,6651.388916638716,6647.4933956217665,6650.609812435327,6648.272499825157,6649.0516040285465,6822.861024495873,6818.965503478923,6861.117734485134,6858.780421874965,6854.8849008580155,6849.431171434287
5925.56269540899,5948.750576149255,6196.521277573195,6213.132918201244,6203.097517685413,6219.70915831346,6230.669558500488,6364.937902181812,6371.51414229403,6469.671939774808,6480.632339961835,6479.707340290638,6486.2835804028555,6497.243980589884,6512.5885408517215,6476.248179887024,6499.4360606272885,6813.081429104258,6836.2693098445225,6638.0885643834235,6649.048964570452,6640.28064442083,6646.856884533046,6644.664804495641,6806.5051889920405,6817.465589179069,6816.540589507872,6823.116829620089,6834.077229807116,6849.4217900689555
