0_channel,1_channel,2_channel
28.960919663486944,22.32788255049307,377.7851052667162
27.592887765674266,18.43138452239612,382.42007410516135
26.159220079139338,18.09613937202682,367.71140081009617
25.715667057819502,17.907945753458385,399.9847785931845
26.458238094028488,15.641816633843266,399.0459464716244
26.734392947360632,17.832569481689724,358.65958980170126
28.171707066948034,18.310009295298922,401.4340388904853
26.9435756933307,19.53101724859665,365.27586308923617
25.16317004698807,17.63120494810845,386.39230531081586
25.320857021109383,14.456243859010913,399.3596650974126
26.640170239576605,18.54465958604935,395.2450851637097
23.63925010272053,14.053714279056003,370.90356740172655
22.257502778402387,13.049509153615476,378.5887836538715
25.416827969346272,15.144442220963304,379.8278645618953
26.023213374756395,21.272715429828214,374.42683766176015
27.0907489548798,16.279407366326623,370.14152670694284
27.292821080955036,17.185703823135842,367.4438701285178
26.50054853951305,16.730315206450435,390.5527640590766
24.292485031997174,16.48065446354859,381.42196042938195
24.683957430321918,16.990319080802394,378.3265699384469
25.7580431354674,18.176690606667723,383.547017424396
26.604027738820022,16.020642329909595,381.30217882278845
26.400727459963093,16.965512092649508,406.110270346006
24.967263091385618,15.770422380109302,383.2925376355918
27.34173161621128,23.192443954997426,376.78219453287323
24.12196173211015,15.434567611362935,392.58440288218145
27.286786533320807,16.333201770440194,387.7656749246247
23.69867107410618,12.644330436637041,399.3955171374388
23.06844473191649,14.175856144992393,387.3951596704237
24.231233445394125,15.09861685629295,421.19732871661415
24.843980970750643,16.174023616504346,367.39741097177955
28.232729089816587,17.587148586965483,385.0068681259614
21.582995024694217,14.350882130400818,366.7288532448813
26.202886509964635,18.97834568779544,371.830677115473
23.272518621983753,13.495780167493825,354.3321532016891
25.037673942272015,15.061095587945829,407.4532889144589
24.622663307069054,14.817494805880616,395.2034532180621
27.350262100452408,16.381696325158476,385.258831701535
25.788349662280424,17.625322977858993,397.3408301109349
24.62798184950293,16.632389693274508,364.58664077448776
27.62372364963707,19.241307069467574,389.8356814138348
24.346341832217863,16.395492301871094,379.9028615042838
23.022672434293547,13.369494515698529,381.13351056847205
25.36172380108233,18.52287668600607,372.7943609782365
24.49022192643229,15.157527207474173,372.00736419310005
27.26814614843888,19.836842880032634,367.00242509539095
31.02040452448104,22.053243247140927,406.8960597730166
26.421680640307972,16.16234960777529,384.3509448284508
27.854140009944462,20.281862158825497,388.03789288227534
27.088896278140044,14.553199639770918,411.8412746081655
25.9889143982425,14.302443249802122,379.40673395842686
23.684567973778908,14.815047865085857,384.1303625933569
22.8276521168486,14.79969272025644,384.29414383656535
24.426279568658643,16.258376797948447,357.52260620433896
24.774866918518264,17.789562129027615,363.39557764108224
22.06848439626394,15.621024580775721,371.2009355879252
24.250245143824188,14.949879052686986,377.61742676497005
28.707201456660776,20.83024176611267,379.71536928045765
24.556775882814726,13.754480250104384,385.78779585198765
24.257770969048362,21.188785167462328,393.5652253373248
25.58056322836942,20.69036223742765,365.2832177459069
26.096574020835245,18.79261416197879,384.7939903559161
26.836870605754857,19.068788088682417,387.3323883944956
25.77508806358237,16.880696329047165,368.61570927068016
25.22254730111953,16.79411318360126,370.26194790455014
25.105704182242214,22.35214181659954,379.34893160212533
36.63599767814825,26.246307630319187,390.1795445994323
25.65001327875762,18.67356323757373,388.24989252929674
24.985670237091938,17.365826452348674,404.47860612986835
26.21389589528065,19.94589226430278,392.54811509386957
23.70310702357834,16.893836046502724,391.27354507258053
25.602910432708317,19.390184754441353,356.54843815679305
36.14800934358919,29.245868580883382,390.377852658883
23.09598985689759,16.15273763440189,382.0669278428277
23.21823300589591,15.759434505525824,362.4029489678403
25.326489523793008,17.874792928590608,394.35354295662677
26.86113325271214,19.339939393984743,363.49989062124337
23.69761763125243,14.439084609172804,378.6085335474444
24.778978795683557,13.363781519115562,395.68357758622216
29.581530953107098,21.014045032661997,387.1564343599002
27.006021838016956,14.008350920340769,384.38330389715424
26.730095993426044,19.64302661356496,361.2983541778666
24.39899104931499,15.068621630971819,404.86311023672835
26.800096416693954,18.871649826952027,373.23706793495495
26.123206368474424,15.0376179634401,378.5879085954102
22.75952994142158,11.74962099670017,373.8616547130222
25.850254302281634,16.233097521944448,367.2787996153391
27.52773037004138,16.139305434322164,393.5522955089885
24.018028051479202,13.314309498308212,377.56625516942046
25.191229624988132,16.373613389996468,400.53918236742845
25.477551576796213,16.934966388206746,365.3409036842949
25.34117332191984,16.87935037055589,396.2029181594519
21.69510235188663,10.322687495961308,392.86886479134296
23.83863704975809,14.574266559464277,395.5085154763066
28.98426606111197,18.299212053054944,375.8023439186761
25.332847805332918,16.5638384355818,408.50569266176706
23.662396846441442,13.608127016768123,406.3932759693509
23.448417157855367,14.37584834075921,387.26753087177576
25.964664073823954,17.44814397231656,378.65403334152114
24.8840776612743,17.798550672390753,377.489755561118
