0_channel,1_channel,2_channel
23.487993134850463,14.452322847013775,374.69669734635545
25.927648701114627,16.904979269319735,385.1452300631126
24.355015841813586,15.751322895678289,364.4310044889861
24.487341651386227,16.47095390956442,389.7519980939081
24.534998899985453,15.886296829191044,390.0709293416217
24.47956860309177,15.069403396864303,376.96405928098534
23.35230951299945,15.352922064243623,368.67294361494055
23.58985940278223,14.512642731824354,394.1059284757342
24.776248884428313,17.79115435954274,383.9637923161075
25.335289575466543,19.738842890150217,356.5352851016126
27.1913382051388,20.269482676918834,385.72584906440846
23.360024271788113,12.704255889196451,372.51515870723955
22.54726699806127,13.009840392668357,406.41326391901646
25.747214622348302,18.26854577191998,386.63454544921
28.13813608485939,22.01778013569566,396.4217149608097
22.1568825990157,11.449374217963786,393.1150407991592
24.700283217309412,15.3282016666119,407.8811336175912
27.411024478391777,21.266454864753836,378.62223732952947
23.72851695012304,16.331514689016903,382.3732803199547
24.135844028993464,13.521749313047204,378.69455213200854
23.787574867454286,16.131916401806777,374.37886729874333
25.75484848956058,15.911059242512291,390.45334415409206
25.226018051893977,19.894189494874098,379.08051505215315
24.179414384025584,16.306043404969095,398.7489487425351
27.209829244416333,18.579930135248713,406.6153981132392
26.740751580336493,20.561648195108564,380.7893752923421
24.092302110152144,14.572947423113378,385.18334702624855
27.244058124334565,15.616080331151045,388.5470495761704
26.136355439391043,16.687426668066244,390.57404885576574
24.465768904877493,14.816989181208928,366.72198351051856
25.31225051902677,16.618374432940183,380.9956407348624
26.89968871088499,17.196653583490583,357.35445348653286
26.246003469749414,19.125008427636025,381.7927816779758
26.2195261414691,15.753442788509489,377.529169784486
24.748920694963548,14.225731611564967,400.49314371141236
23.983169633510016,15.494346693565703,343.6967234755727
27.055686531622165,17.041058646301146,400.6228863566684
24.36576087334154,12.878447920235395,386.12325122179175
24.817332566569668,14.916499942107581,405.70353814966126
22.05553134753877,14.553003141911029,371.85825769596147
25.31991757431707,16.41710248842547,361.94014176691024
26.289694072417213,17.086429738533152,407.35809907970184
25.13693231935263,16.964017900208898,360.9056510430405
26.728041559998342,19.809288250187684,363.9706743472838
26.780459741822884,18.54487308507607,372.79297906709286
24.265037945584364,14.711451531314369,359.6216721635395
23.143789859157806,13.987090770790289,382.8645341398771
28.42941562645159,18.08649454622906,367.30595072696246
27.149680329987277,17.750283909552266,366.40458015635284
28.657317575858972,21.987385681641747,362.7625102810415
25.06051199270216,16.14800752647876,361.46434867374126
26.15479524916914,17.63805990910062,400.9447528784843
24.05999567775089,13.682953924832358,389.1872166827726
26.264117141476085,17.00440588883402,374.1912695734072
26.89234984518243,20.471164682910274,374.23077832837055
26.04781757264359,17.374107624738222,407.162591872627
23.422648875679368,14.176007507507704,386.8572760468127
25.998334637331876,19.095727316817158,366.22209210217477
23.172560000868152,12.973519353384196,380.0284109072288
25.47482315290375,17.70397896104033,402.7782049537682
25.670762179199638,17.309152225730564,407.0842425531677
26.357316383616176,18.244301411477647,397.5662015407278
25.854662951330376,15.215828000617659,423.4939636534438
24.460214973280966,15.86523819263399,366.98783703025697
23.22533878180739,14.986503517498189,378.5457555719136
26.28942583404988,17.412316066811737,376.46764263729835
24.663756300864105,17.466711229881252,395.7635268374705
26.356444382225742,17.358736644696553,401.2719613179255
26.15586879411268,19.100599350715182,375.87778321480664
22.798559937994682,13.502927261896357,371.18877043832094
20.603097761586188,11.639519353763527,357.45326864169857
26.53699969457983,17.52182184056238,404.91068076614505
27.369198326935365,17.376824479339703,399.9596895863756
23.229877176037213,16.72126447677061,363.915600255074
24.61754087906272,14.097175346417826,394.1569403921613
23.93551882433814,13.853390610685503,352.0010375072254
22.371773472689416,12.784585956590798,401.33728701070726
25.034544432485838,16.05129914704966,335.1421431385078
23.496059863825888,16.139278586761137,395.197397174231
24.302389905864676,15.570081911551965,361.162369776509
25.61131696622247,16.536909726065915,409.90043661185535
23.22916234727828,15.556774485547084,360.5125775382323
24.78088628113693,16.396656108143805,377.9999586215402
23.357424511541325,15.69338479189889,388.3420232435882
27.289908023136466,20.060860379819555,372.45005309192067
28.670289445341204,19.617865665240966,365.4875613198715
26.421469056004945,18.319278235109223,410.9128340461244
25.62449862025963,16.489565254404567,382.3680015937926
24.52186134933861,14.95753072354737,380.4214992995965
26.74856401476223,19.04378599906754,373.1974811687852
26.53468524842227,17.01288247535794,387.9905124656745
25.192531907235,13.769960721312213,388.76997708776923
27.07346285762597,17.57124738546482,394.91331469595065
24.46772839609482,13.94817202794367,385.8994965835127
22.356460189223952,14.24902723459844,392.2619414337543
27.569860358687198,20.267385303145858,396.66830555629406
24.84000554042209,14.498836736390167,404.2807876893799
23.370894410889605,13.252929802110142,361.07111164643993
24.26963281787668,16.72446998315884,381.9553824296357
23.39088454278745,13.490423917139648,413.5457182413438
