0_channel,1_channel,2_channel
23.664423482906685,11.759890700718998,388.2641853299163
26.27425469588002,18.12274740737589,381.8909239724811
26.94525717338124,22.86199352089107,361.7439215121812
27.788121006933338,18.752289954106004,395.9811427853068
23.171291494977613,14.003248651713749,378.03925846357083
26.092562773599436,16.270894606940747,420.6946919508972
28.29367188501973,20.87369419589787,366.0321752560766
22.60655690130389,12.548871162540095,364.04470307973264
27.174449820655116,19.933515187427023,386.3369187401265
25.964124647916314,17.623746008333477,403.5858984605187
22.07778620828135,11.045771332675924,379.4034069978832
25.360862284502417,18.2651192087725,368.01897153029756
23.677021843659524,15.504365569712999,375.9160703788376
23.86868458144828,17.03939321190415,365.15540540231063
23.529059160060807,15.565902425146797,389.03143824346614
24.776191209576456,16.600323832109662,386.4106383906219
27.33352210218266,18.487273072381765,389.2665687654687
26.82204587646849,16.380478693534908,407.83208739492886
24.244821047444745,13.893601298952076,380.00251977231216
27.08296524807958,19.464106735965323,354.0345237517879
25.9012149400835,17.129249686213285,388.58962896588054
21.681224542518276,13.87907788025782,387.8893432101866
27.385147485989275,17.910391666188836,396.79994645144814
27.324393506646143,17.710061191888386,354.50809151871584
25.24783458486653,15.131081574634871,381.56740084635584
24.305205133898816,16.47248643898656,372.7294966810876
24.451151916968332,15.118672559387406,411.9808672264406
25.721902059874914,15.880434172706309,369.64692370011863
25.796207260120507,19.046147898108195,381.21997126927204
26.490630074030523,17.369650050969682,384.88653944440796
27.943652200616008,21.016256700384837,375.69123405456145
29.48755986374064,18.39444496055853,366.24469360508954
26.495922429118185,17.406570085127168,371.6592091953166
25.64657586574089,16.370812795261912,361.25636566836437
24.540968989178918,16.614846450995916,366.24701963729046
24.619486078300312,16.93765671694195,357.6858172106951
33.07896288735896,25.227588994107066,369.77805867283297
25.107626257321147,20.10072924981139,379.4935390917082
23.706279009658264,15.443991415960724,387.1197008418276
23.578968594765207,13.346657489339167,382.1474997211013
26.78778102485197,17.921019303373008,376.5108312607278
25.582043718778294,16.510428770350423,372.51346927503084
25.724975783853317,18.755711901136536,372.4177440263728
24.203099317733322,16.36629710315757,407.5027929011957
24.939819503892423,16.13105654457835,394.3088888023555
26.349962706538594,15.978334841671362,384.39444411463853
25.451411757316002,16.486031532176728,378.5380947466028
27.24839513004575,18.236489995291667,391.2182218167969
24.56729563792532,14.970498655748136,374.8820868014893
23.986282393051948,13.16251588453376,371.1539870956415
25.293199558635695,17.485369225427398,377.91155171383315
26.860759327847674,18.267381888006152,385.18077771115117
25.834792927812074,17.982016320203456,361.8918298019973
24.668530638096435,14.824461125369227,384.0598394757319
25.101662585771553,17.199069995139702,383.80203243890094
27.03824130220331,19.24611330928891,373.17763742594633
22.790364545420264,15.35364411793037,410.87402355192035
24.67744424221904,14.245127750059025,367.6857349092635
26.69004052139923,16.969540488777888,403.9361871451687
24.093005927052907,15.188178441964974,376.1892329570688
23.740710056281404,13.51148943210372,390.2180048089148
26.151938468272213,14.702170637276692,397.79127622743596
24.8778674821006,15.757272730967227,361.36837424405127
30.6261600897914,23.34407665227895,384.3773057069099
26.331036644155837,16.96710080188948,386.7220208520108
25.32041759239053,13.648198474539784,402.3618999276524
22.99761653930801,12.936328789867249,374.1872137567193
23.76598284848262,14.41330789214888,365.2320489840815
23.711275274298963,13.716430550453369,388.62649451404144
27.417511108977365,18.747940197766933,395.8944983419254
23.50322066190516,15.108821234109426,403.88363342554766
25.476484518430752,18.47542586384247,387.4818086285686
25.042868346895503,15.80909797909471,405.0624841431806
24.321157778627683,14.296883877765769,398.38477640472325
28.76759494101378,23.837430027901494,382.04485907627446
27.9240344060249,18.35414009231079,391.5132889630003
26.15770714921248,17.196731626260075,367.9778463778653
24.815479323192516,17.204841577118103,342.75341115091453
26.523072043070645,20.71103648199493,394.30647392103685
28.17392564936516,20.401750130685482,364.72274053710186
26.981405930811224,22.295875753429037,365.5455476282807
25.54644636046446,15.627609680688527,352.35897756596665
23.715208803519722,12.760978812999484,375.9979646660183
26.720730556256154,17.00996781354222,375.4751140800601
24.92316020056735,16.530147089409066,357.85276748822866
25.480825068767373,20.010386937118795,394.8040887221591
24.23890956770374,14.29600135230628,406.0164119182995
22.20271636721988,14.166451416027845,397.4732753957986
23.952975186837236,15.62009178879016,366.55430350419243
25.931203712591245,14.172545622449185,366.8603369402488
25.43896795938012,17.461266646193177,387.66049073539983
24.819495515332026,13.586317747363442,377.23940818136845
26.31858513493856,18.39747012485257,384.5492741626742
29.894628586277552,21.683227694769073,373.96912469531117
27.66826991081881,21.360317055789356,353.5390756847705
21.186383767448778,12.14432041076831,392.79817821456396
28.69171022693402,19.232861117283253,380.24129869043225
28.672523249292688,21.081156766782183,396.90148058725435
24.98072443257527,18.985778940022076,393.83935414828915
23.524853500561616,12.993073727016057,387.72127007636027
