0_channel,1_channel,2_channel,3_channel,4_channel,5_channel,6_channel
413.313191248042,34.28602477173619,77.78903200681673,198.61572634618932,7.676830622552216,0.4171834373697204,1.810610391621949
412.7662333696109,34.13605587108463,75.97127666147954,199.79244830485914,6.895087734674356,0.39927300897989626,2.2304587347860605
414.86841796114004,33.97458681870087,75.95139421656361,203.82749846783165,6.0705090583896775,0.4028305240410835,1.512474859947219
392.9463981922527,34.24074029208015,75.0745544073061,194.63929193335753,8.651939641361105,0.5263044047236436,1.6872611866783533
434.5821270019339,33.4718414662927,74.83826161247399,209.1012549530702,6.2003536486167725,0.4385247585898886,1.45439830359833
406.0872204276943,32.4042947799463,69.73829644886702,179.22078839424032,5.6281853646626985,0.30542960095818117,1.6151258843843923
432.7214085890481,34.460689497311044,73.94001807035467,212.3709164554206,8.40993652048068,0.5288779397138955,2.0348465823140076
442.16817490009987,38.11455930325125,81.66463383768414,177.7835284337533,6.692548660310693,0.31934318128512706,1.507296312783999
401.885752733292,34.61220158119137,69.55197413234119,209.53968042175197,8.198508701540371,0.41042996358669837,1.489772990019427
425.9280960772835,33.56015504855952,79.96726552134925,187.63217981992906,4.080539632259977,0.218647233760881,1.090934446304788
392.4977398464936,33.61105967303011,67.17269880578601,204.74789162209754,5.618146249524322,0.3591064123366332,1.5352397207880102
373.5762050211381,29.108962088237828,60.84804967510889,178.36074441883744,6.827999367281826,0.352843200849513,1.4449889672024228
434.18179198524825,35.42883243879711,77.2269474574142,185.79928492390403,5.533350477694266,0.40323423240600315,1.5928366393067583
414.6874512562582,34.715096643268836,78.1618758849753,196.97186378084945,4.431059970902074,0.2861825972877998,1.3064224977191052
397.0909599186983,34.05855294127603,78.58044955505615,220.21900161085026,6.288848851168361,0.4190373129054965,1.9404923222122383
447.693981593719,36.610726123721115,78.55346749435702,179.74201044074576,6.037712454378846,0.287468211526715,1.6838089846164035
420.70979932604905,33.48966700689828,68.96842778465596,179.6131207187318,5.900562282412877,0.3858676450534379,1.6262785557565849
384.222339560534,31.49959969204574,70.02885299960325,176.43454983918136,4.751972618678842,0.29969188266147995,1.474293203556156
414.01012504129267,34.26104318749897,78.79832457708537,181.5588850891457,5.888401385887744,0.3253562237349344,1.0933860226699532
378.54569504196473,30.05026349119231,66.42479998808693,202.60876501846866,5.283796852457485,0.378172290074795,1.6326719922046282
373.8436722388319,30.737774784943174,68.71418930399221,183.41696259235837,6.3931087730730045,0.3188769646240276,1.5499314239998045
380.88736752661873,31.256212361243403,69.29710952594795,185.36491088885376,5.602356070508256,0.4154585273087987,1.7342923618407897
452.2079799583815,35.924313651499,83.97713584091515,181.97011375178906,4.370271498348747,0.3078290750890792,1.1381186479822234
405.9214779253293,32.42873125226067,72.25102476376179,201.63074889037432,6.44968706532345,0.3871369218279272,1.5886511889249981
396.09438038202364,32.211281085699056,64.57550396992302,191.52620598176657,5.778946283168077,0.4009379381873153,1.6049801411134443
376.8305445034159,31.8270023838389,63.43537806678712,188.01139740120732,5.425626051907429,0.279641028937149,1.7139770135491301
442.65052357991857,35.21894647495954,80.47273134088394,188.93142419870975,5.485250884502014,0.36868924152276056,1.6347456965585538
417.0138860974835,34.589208780101124,76.12570575260878,187.87542503183522,4.342738591345789,0.36090139872050786,1.5582867660939907
416.48915535992757,32.318882159415956,75.36439283946568,187.85146156823262,5.4322427658648325,0.3122181910963292,1.154670405382596
433.9409422333853,33.87263885403971,81.43979622784703,251.09825490503664,7.520028717644835,0.47072406339255873,2.3347014557777026
437.88622082545146,36.43385849526068,74.80327101617199,181.31867037251521,5.311033545026154,0.3704704671449132,1.8415307355310637
403.3392477861055,36.02268490312421,79.60609582609577,203.94261580808006,5.935883656477323,0.38715547865486516,1.6144703033205197
427.9049049633857,35.91968557363809,77.70443946882645,190.27607797913572,6.753174224636074,0.4104929749745754,1.584598481856425
361.28571593339944,30.017957618548458,62.08815907678285,190.02488564582453,6.82065489064725,0.4234930083031478,1.670277638004745
402.4897519455976,33.19936298915294,71.58583503582318,190.37888083082353,6.790444277845934,0.41346649021232357,1.8006283956222635
422.58108227434144,34.37137331998293,82.19243381158093,169.414505308689,4.703604826576071,0.3596663111689365,1.4007304760211468
390.8673479701233,32.390972470351336,70.77079721885355,227.55088379095915,7.417115755146261,0.5111704531124918,2.1824129883853343
448.74381144649846,35.45769968089026,79.46068329063414,182.78624579740614,6.154883924288394,0.36312141472138865,1.3671115228429438
403.13758212582155,32.380583218231834,70.15300920877819,188.14421744548648,6.1294422233398045,0.37240730465368654,1.5068008365939893
380.3869717140487,31.23751098602913,62.35460142526459,217.35213935676776,7.922827093874044,0.43351139966617513,2.1797589875697394
