0_state,1_state,2_state,3_state,4_state,5_state,6_state,7_state,8_state,9_state,10_state,11_state,12_state,13_state,14_state,15_state,16_state,17_state,18_state,19_state,20_state,21_state,22_state,23_state,24_state,25_state,26_state
5609.0912839500115,5916.4804676567255,5923.718445109212,6115.21692730211,6144.029938694036,6122.454904754596,6151.267916146522,6163.331211900666,6226.282310514268,6238.345606268412,6233.520287966754,6630.993207257524,6425.018770159653,6437.082065913797,6446.593804099093,6453.831781551579,6465.895077305723,6482.783691361524,6427.431429310482,6434.669406762968,6456.244440702408,6463.482418154894,6475.545713909038,6468.3077364565515,6432.256747612139,6623.755229805038,6635.818525559182
5608.239124208224,5898.549208553182,5911.628743324229,6088.563661099123,6104.158167629712,6101.64319587017,6117.237702400759,6139.0369270191695,6193.219137821822,6215.0183624402325,6206.298672592869,6586.32757768475,6383.233590367763,6405.032814986173,6385.748562127305,6398.828096898353,6420.627321516763,6451.146235982538,6387.5934352914455,6400.672970062492,6403.187941822034,6416.2674765930815,6438.066701211492,6424.987166440445,6396.3131251388095,6573.248042913704,6595.047267532114
5601.20257448342,5920.061035393547,5920.239393846856,6122.676117130944,6151.134727170057,6122.854475584252,6151.313085623366,6151.610349712213,6238.978949121444,6239.276213210292,6239.157307574753,6644.387471049546,6441.594030858841,6441.891294947688,6469.874282444646,6470.052640897955,6470.349904986801,6470.766074711188,6441.65348367661,6441.831842129919,6470.112093715724,6470.2904521690325,6470.58771625788,6470.409357804571,6441.772389312149,6644.209112596237,6644.506376685084
5614.553739225039,5921.244662930823,5927.758125462398,6119.192223438087,6149.902278489427,6125.705685969662,6156.415741021003,6167.271511906961,6230.106740813799,6240.962511699757,6236.620203345374,6632.515324359902,6428.054301321063,6438.910072207021,6452.250893840827,6458.764356372403,6469.620127258361,6484.818206498703,6430.225455498255,6436.73891802983,6460.935510549594,6467.44897308117,6478.304743967128,6471.791281435553,6434.567763852638,6626.001861828327,6636.857632714285
5608.229744806232,5923.360889443815,5934.656463928197,6128.301725898446,6126.091394892521,6139.5973003828285,6137.386969376903,6156.212926850873,6242.2572255761925,6261.083183050163,6253.552800060575,6663.434472969839,6447.198062030825,6466.024019504795,6433.692156540516,6444.9877310248985,6463.81368849887,6490.170028962429,6450.963253525619,6462.258828010001,6448.752922519693,6460.048497004075,6478.874454478046,6467.578879993664,6458.493636515207,6652.138898485457,6670.964855959427
5602.070856514129,5909.762304564895,5917.271248912096,6108.346391867945,6130.520583525616,6115.855336215146,6138.029527872816,6150.54443511815,6219.956734064726,6232.4716413100605,6227.465678411927,6624.633853018027,6418.5408213677765,6431.055728613111,6433.206068678247,6440.715013025447,6453.229920270781,6470.750790414249,6421.043802816844,6428.552747164044,6443.217994474514,6450.726938821715,6463.241846067049,6455.732901719848,6426.049765714977,6617.124908670827,6629.639815916161
5617.051213573927,5916.277119292844,5921.328910206603,6108.562011427904,6121.5758997189205,6113.613802341662,6126.627690632679,6135.047342155611,6217.186955316346,6225.606606839277,6222.238746230105,6606.808530500225,6409.471847451406,6417.891498974337,6417.433944828664,6422.485735742423,6430.905387265354,6442.692899397458,6411.155777755992,6416.207568669751,6424.169666047009,6429.221456960768,6437.641108483699,6432.58931756994,6414.5236383651645,6601.756739586466,6610.176391109398
5604.71224195363,5934.566703120281,5934.613907513608,6144.071608214791,6162.76567430852,6144.118812608118,6162.812878701847,6162.891552690725,6264.436899084708,6264.515573073586,6264.484103478035,6683.493913667055,6473.941804179218,6474.020478168096,6492.588665879621,6492.635870272947,6492.714544261825,6492.824687846254,6473.957538976993,6474.00474337032,6492.651605070722,6492.698809464049,6492.777483452927,6492.7302790596,6473.989008572545,6683.446709273728,6683.525383262606
5622.73181634103,5931.575816366313,5924.944158056287,6125.016081803427,6162.271692811372,6118.384423493401,6155.640034501346,6144.587270651303,6238.2092636215875,6227.156499771544,6231.5776053115615,6618.458136185791,6431.649529058702,6420.596765208658,6475.536798376673,6468.905140066647,6457.852376216603,6442.378506826542,6429.438976288693,6422.807317978667,6466.694587296638,6460.062928986612,6449.0101651365685,6455.641823446595,6425.017870748676,6625.089794495817,6614.0370306457735
5601.700269970664,5907.394126145626,5916.762484026036,6105.472847658905,6128.221298679243,6114.8412055393155,6137.589656559653,6153.203586360337,6216.210768280725,6231.824698081408,6225.579126161135,6621.736569187695,6414.289489794004,6429.903419594688,6427.6695829339305,6437.037940814341,6452.6518706150255,6474.511372335984,6417.412275754141,6426.780633634551,6440.1607267744785,6449.529084654889,6465.1430144555725,6455.774656575162,6423.657847674414,6612.368211307285,6627.982141107968
5620.223557764915,5923.678547300693,5922.9304917547515,6116.149384620343,6144.198379768495,6115.4013290744015,6143.450324222553,6142.203564979316,6226.884184987824,6225.637425744587,6226.136129441881,6611.077804081182,6419.3550223074735,6418.108263064237,6448.152073001567,6447.404017455625,6446.157258212388,6444.411795271857,6419.105670458825,6418.357614912884,6447.154665606978,6446.406610061035,6445.1598508177985,6445.907906363741,6418.606966761531,6611.825859627124,6610.579100383888
5615.800896761364,5914.529315538963,5921.939182683026,6107.465262424813,6141.817329012747,6114.875129568876,6149.227196156811,6161.576974730251,6215.727690031247,6228.077468604687,6223.1375571753115,6609.009450947014,6408.663636917098,6421.013415490538,6435.605836360969,6443.015703505033,6455.365482078473,6472.655172081289,6411.133592631787,6418.54345977585,6445.485659219721,6452.895526363785,6465.245304937225,6457.835437793161,6416.073504061163,6601.599583802949,6613.949362376389
5612.560312491834,5924.049243561613,5931.279634444617,6124.967732393238,6141.21270222034,6132.198123276242,6148.443093103345,6160.493744575017,6237.948304925727,6249.9989563973995,6245.1786958087305,6647.015673471981,6438.866793757353,6450.917445229025,6447.881372701451,6455.111763584455,6467.162415056128,6484.033327116471,6441.276924051687,6448.507314934691,6457.521893878789,6464.752284761794,6476.802936233466,6469.572545350463,6446.097184640356,6639.785282588978,6651.83593406065
5610.140827992897,5912.061537494808,5914.981261500562,6106.261823105612,6114.001564243669,6109.181547111366,6116.921288249424,6121.787494925681,6214.955488331969,6219.821695008226,6217.8752123377235,6606.275783559332,6409.1557739427735,6414.021980619031,6413.975791075077,6416.8955150808315,6421.761721757089,6428.574411103848,6410.129015278026,6413.0487392837795,6417.868756416083,6420.788480421837,6425.654687098095,6422.73496309234,6412.075497948528,6603.356059553577,6608.2222662298345
5619.369935317741,5913.253123538786,5921.621660754914,6103.585050101833,6124.957983329531,6111.953587317961,6133.326520545658,6147.274082572539,6209.925824165207,6223.873386192087,6218.294361381335,6598.958214507429,6400.257750728254,6414.205312755134,6413.262146739823,6421.630683955951,6435.5782459828315,6455.104832820463,6403.04726313363,6411.415800349758,6424.420196361328,6432.788733577455,6446.736295604335,6438.367758388207,6408.626287944382,6590.589677291301,6604.5372393181815
5612.469718628378,5920.851870882622,5924.938456267163,6118.537138480137,6146.842374364979,6122.623723864678,6150.928959749519,6157.739935390419,6230.596218265048,6237.407193905949,6234.682803649588,6630.053338844617,6428.2814858625625,6435.092461503463,6452.5001363628635,6456.586721747403,6463.397697388304,6472.9330632855645,6429.643680990742,6433.730266375283,6457.948916875584,6462.035502260123,6468.846477901024,6464.759892516484,6432.368071247102,6625.966753460078,6632.777729100978
5630.941755145676,5923.140707972529,5922.270209935672,6108.4950757448505,6151.46392337546,6107.624577707994,6150.593425338603,6149.142595277175,6215.049494787095,6213.598664725667,6214.178996750238,6584.887732294882,6400.403862559417,6398.953032497989,6444.243208226882,6443.372710190026,6441.921880128598,6439.8907180425995,6400.113696547131,6399.243198510275,6443.082544177741,6442.212046140884,6440.761216079456,6441.631714116313,6399.53336452256,6585.758230331739,6584.307400270311
5609.128254825484,5914.5877459687645,5926.397692963453,6113.648210293968,6139.998826138752,6125.458157288656,6151.808773133441,6171.492018124589,6223.983886110273,6243.667131101421,6235.793833104962,6633.914761755371,6423.044350435477,6442.727595426625,6437.585019285572,6449.3949662802615,6469.07821127141,6496.6347542590165,6426.980999433707,6438.790946428396,6453.331615278491,6465.14156227318,6484.824807264328,6473.014860269639,6434.854297430166,6622.104814760682,6641.78805975183
5620.1068286006775,5930.597980298712,5925.026028423132,6125.505657068526,6160.910682469186,6119.933705192945,6155.338730593605,6146.052144134304,6239.231814704888,6229.945228245588,6233.659862829308,6623.4752163689345,6434.139491474702,6424.852905015401,6475.116468750942,6469.544516875361,6460.257930416061,6447.2567093730395,6432.282174182841,6426.710222307261,6467.687199583502,6462.11524770792,6452.82866124862,6458.4006131242,6428.567539599121,6629.047168244515,6619.7605817852145
5622.08658486695,5920.407256781854,5925.795392454521,6112.283948549984,6128.827887181354,6117.672084222651,6134.21602285402,6143.19624897513,6220.523973920981,6229.504200042092,6225.912109593647,6609.665493129909,6412.400665689112,6421.380891810223,6423.556468647815,6428.944604320481,6437.924830441591,6450.497147011147,6414.196710913334,6419.584846586001,6430.740649544703,6436.128785217369,6445.10901133848,6439.720875665814,6417.7888013617785,6604.277357457243,6613.257583578354
5617.613363684971,5933.855006290677,5927.860151861554,6132.29359849289,6168.874682298384,6126.298744063767,6162.879827869261,6152.888403820723,6248.098364086675,6238.1069400381375,6242.103509657552,6638.98069406198,6446.536956288889,6436.545532240351,6489.112894523506,6483.118040094383,6473.126616045845,6459.138622377892,6444.538671479181,6438.543817050058,6481.119755284675,6475.124900855552,6465.133476807015,6471.1283312361375,6440.542101859766,6644.975548491103,6634.984124442565
5616.469460442751,5925.079473024144,5933.668838923108,6124.775140728214,6145.567040253009,6133.364506627177,6154.156406151972,6168.472015983578,6236.552607571859,6250.868217403465,6245.141973470822,6644.533308878962,6436.248275275929,6450.563885107535,6448.450808901761,6457.040174800723,6471.355784632329,6491.397638396577,6439.11139724225,6447.700763141213,6459.903296767045,6468.492662666008,6482.808272497614,6474.21890659865,6444.837641174892,6635.943942979999,6650.259552811604
5606.9398836934115,5917.884323900471,5917.4872336589415,6115.3556964966965,6147.284463898613,6114.958606255167,6146.887373657083,6146.225556587868,6228.696400693689,6228.034583624473,6228.299310452159,6623.2420556446095,6426.167773289913,6425.505956220698,6458.493630933359,6458.096540691829,6457.434723622614,6456.508179725712,6426.03540987607,6425.6383196345405,6457.964177277986,6457.5670870364565,6456.905269967241,6457.302360208771,6425.770683048384,6623.639145886139,6622.977328816924
5628.668853666534,5923.99156071809,5930.618195670463,6114.513871697813,6143.407676496946,6121.140506650186,6150.034311449319,6161.078703036607,6221.523146087104,6232.567537674392,6228.149781039477,6609.194402998922,6412.045457066826,6423.089848654115,6434.312626913587,6440.939261865959,6451.983653453248,6467.445801675452,6414.254335384284,6420.880970336657,6443.148140183417,6449.77477513579,6460.8191667230785,6454.1925317707055,6418.672092019199,6602.567768046549,6613.612159633837
5608.8804366483055,5927.118473030595,5932.853584508448,6131.692828328976,6151.338959558257,6137.427939806829,6157.074071036109,6166.632590165863,6247.268213238836,6256.8267323685905,6253.003324716688,6662.152035313451,6451.842568537218,6461.401087666972,6465.753588288645,6471.488699766497,6481.047218896251,6494.429145677907,6453.754272363168,6459.489383841021,6473.400403592448,6479.1355150703,6488.694034200054,6482.958922722202,6457.57768001507,6656.416923835599,6665.975442965353
5608.0338712683015,5907.682847895531,5922.154566954769,6104.150099822111,6115.270561726918,6118.621818881348,6129.742280786156,6153.861812551551,6212.15573087584,6236.275262641236,6226.6274499350775,6619.561953788237,6408.62298280242,6432.742514567815,6405.271725647989,6419.743444707226,6443.862976472623,6477.630320944178,6413.446889155499,6427.918608214736,6424.567351060306,6439.039070119544,6463.158601884939,6448.686882825702,6423.094701861657,6605.090234728999,6629.209766494395
5615.0808336529635,5924.09716012704,5939.710896209651,6126.999921878131,6143.000527154412,6142.613657960742,6158.614263237024,6184.637156708042,6238.31806529532,6264.340958766338,6253.931801377931,6659.737324880112,6441.220827046411,6467.243720517429,6441.607696240081,6457.221432322693,6483.244325793711,6519.676376653137,6446.425405740615,6462.039141823226,6462.426011016896,6478.039747099508,6504.062640570526,6488.448904487915,6456.834563129022,6644.123588797501,6670.146482268519
5615.372474313409,5909.311060114293,5915.453653107429,6098.729086020791,6126.479083273173,6104.871679013928,6132.62167626631,6142.859331254871,6205.297176912889,6215.53483190145,6211.4397699060255,6590.275821719023,6394.715202819388,6404.952857807949,6416.322607078632,6422.46520007177,6432.702855060331,6447.035572044316,6396.7627338171,6402.905326810236,6424.512731069482,6430.655324062618,6440.892979051179,6434.750386058043,6400.857795812524,6584.1332287258865,6594.370883714448
5613.449215613697,5911.901070569346,5911.422710005565,6102.086449364496,6114.302510272048,6101.6080888007145,6113.824149708266,6113.0268821019645,6210.193472003735,6209.396204397433,6209.715111439954,6590.085869030254,6400.378850798886,6399.581583192584,6413.073272270218,6412.5949117064365,6411.797644100136,6410.681469451313,6400.219397277625,6399.741036713844,6412.435458185177,6411.957097621395,6411.159830015094,6411.638190578875,6399.900490235104,6590.564229594035,6589.766961987733
5628.222130908545,5934.022473530046,5932.181751725762,6127.667846722283,6168.118545237001,6125.827124917999,6166.277823432717,6163.20995375891,6239.209242216786,6236.141372542979,6237.368520412502,6624.659266796974,6432.854615409023,6429.786745735216,6475.146035728026,6473.305313923741,6470.237444249934,6465.942426706605,6432.241041474262,6430.400319669978,6472.69173998898,6470.851018184696,6467.783148510889,6469.623870315173,6431.013893604739,6626.499988601258,6623.4321189274515
5606.235365558592,5910.491627494899,5917.907898120779,6106.850722086048,6121.26515499651,6114.266992711928,6128.681425622391,6141.041876665524,6217.219979639831,6229.580430682964,6224.636250265711,6617.3544394480095,6413.57907423098,6425.939525274113,6420.577236515563,6427.993507141443,6440.353958184576,6457.658589644962,6416.051164439607,6423.467435065487,6430.465597350069,6437.88186797595,6450.242319019083,6442.826048393203,6420.99534485686,6609.938168822129,6622.2986198652625
5613.3271022706895,5907.95909805617,5914.259033771758,6097.746403710296,6124.167077431931,6104.046339425885,6130.4670131475195,6140.966906006834,6204.691072413512,6215.190965272826,6210.991008129101,6590.565619437354,6394.478378067639,6404.978270926953,6414.599116073686,6420.899051789274,6431.3989446485875,6446.098794651627,6396.578356639502,6402.878292355091,6422.999030361137,6429.298966076725,6439.798858936039,6433.498923220451,6400.7783137832275,6584.2656837217655,6594.76557658108
