0_channel,1_channel,2_channel,3_channel,4_channel,5_channel
650.8552209729954,12.613717516463241,21.652333422765285,31.049100385191444,8.255199449748192,11.764764034876485
623.7659550358621,11.051841390548281,21.003857902046228,28.811137598909248,8.063881884428582,12.39909353203839
653.358090261313,12.745327738039279,21.532265063314092,29.914618440445288,7.802000741822071,12.589471514454754
644.6909806491238,12.684755579442024,16.721424868585025,25.472653434176948,7.172872929902148,9.634229502496668
675.0845425698403,12.504156769668844,22.893430127696927,34.5917893951496,9.455456077738607,13.584725858786017
668.341245766257,12.200299753432825,23.372129683068806,34.55524205772839,9.916485100750554,12.741928799939505
625.1854310451439,10.056229766063177,19.18141021874027,29.86091434134851,7.588670280072067,12.026171549628476
675.4841928726978,11.430833673202512,20.49080180011573,28.621531486010426,7.589901777358731,11.316556958834761
603.7460720259958,11.010345764154762,18.592023574498842,27.282228564492833,7.222063048523836,10.96922204012221
621.2256968434116,11.789726028040008,18.803604126774605,27.660054291505737,7.263066212147889,10.082472078531342
650.6140159111334,11.831084384288454,21.505136051169774,31.79951848170032,8.000030442219355,12.773019135077732
659.7148326749925,12.694787189448867,21.762536020324855,32.24816952817928,8.626351628868928,12.518174442602406
659.9154093794987,12.698014791597513,20.357938883689872,28.53600151231278,7.720959252582641,10.711949031019902
689.3768652397196,12.84210941190424,21.910988317406698,34.03832499780132,9.030344797314184,13.075046350221784
623.2886497364713,11.22498846062726,17.595787760826713,24.344118805667833,6.949204846079223,9.551386445387738
611.0380401940599,10.361008880433936,18.931583428178865,30.643444916414968,7.7080911910366385,11.717849163582963
627.1564469102768,11.385033666485677,18.35405251957592,25.01016638112187,6.7845962356618115,9.92044104328614
590.9493520831139,10.027475962335208,18.339483855978955,30.15960059680096,7.128021231995209,10.787314462025275
655.6674947490294,12.724032398481668,22.195373384321947,32.36906470117285,8.699356480003615,12.622235475355131
637.1750263905686,11.789976188798777,18.808328368214983,28.834645596848127,7.408989864266989,10.488610203115469
671.0698810061642,12.178188870310075,20.827175832951035,29.78218807605254,8.59418672252469,11.80446237801645
623.9651838183507,12.558875581491657,18.59176046346459,25.548619097349857,6.9618061548423595,10.238973994108772
647.0873704872523,14.035572426148239,21.268292124869046,27.918591556367534,7.949391654051753,10.62434305013798
618.0957944540971,10.421760081669275,20.978351114873842,28.789810432422968,7.458901780179522,12.512395959047366
642.073660476442,12.451121497202045,18.489423998701398,24.682629134309316,7.152030853502017,9.693982628033394
668.3817094826661,11.969370833159225,23.06134057848201,31.910539075489073,8.783056374440825,12.561073662576833
649.169823043665,13.433286535521493,21.556812822955887,28.313889557184147,7.530557768306093,10.611706506055567
618.7753380902329,11.087147427296356,18.461553809787354,27.593181504978343,7.307619089306564,10.33825975789831
642.7427376394353,12.034895549540538,20.803410260189327,29.957856491021115,7.3206167703161364,12.462534978857674
674.4410405015836,11.73265544571204,23.625346899474184,33.050783111208034,8.445344358416618,12.778273327649469
648.8189327658258,12.027900862168973,20.021661731118584,28.43267017861704,8.127199766829618,11.258221209749108
639.3827450978184,11.18685379272755,20.28351231939701,29.52783647212501,7.652453124556786,12.079324639109673
641.4115743363799,10.507147182593766,17.44540276014312,30.380628887017238,7.020306809521377,11.812359109553494
669.0727592739918,12.34094938118095,22.372665725329693,33.139529263848765,8.915284297465904,13.428570525412606
653.7299397586577,12.133319324022649,20.729034263456136,28.871256104550508,7.788922146983894,10.803089810398584
673.1932435176226,12.52936464149707,21.450413088956342,28.03440359407681,8.050942607891892,10.882651471827563
631.7232761195623,11.507500922702194,20.028607318467316,29.75651228588891,8.005978221576685,12.542249834222893
622.8843227755957,11.68528310999496,19.37704512914835,29.326436754370846,7.898780062460593,10.80304694567891
670.9853798814764,11.72493507377479,22.86216228210217,33.64161170005054,8.944399384506811,13.815053996470596
630.9609389329038,9.97074965127359,20.75595269338736,32.0287403253392,8.431817949288078,12.358748335034237
646.2392221911989,11.831346179715812,21.67855944829889,31.329121958595298,8.165890374375499,12.089187739634184
625.7760739761408,12.300148192207146,22.60694479781651,29.85180587934588,8.566950362407871,12.32260658243291
614.7290151641947,11.841023136880205,20.726773916013737,32.34713855499927,8.110687331011448,11.52191522784902
624.4806628344497,11.409380408307495,19.99407758985451,28.511455375569795,7.800044297246645,9.983767407931941
635.8595764695164,11.080243583225506,19.852702580399303,29.506539764488352,7.931666922657156,11.658975627262764
592.9183388025066,10.83217577789307,19.19050274956009,27.605559264013063,7.705257645006832,9.832615018550506
651.673880443232,11.916362820360238,18.696093467287366,29.380826573849447,7.186964809076594,10.498435260611384
633.8759898241485,10.536690903439592,19.0788997633214,28.988848889395854,7.4290393037530515,11.624115715226846
627.3218174193098,11.090612192938007,18.499730425662936,30.22067533125691,8.36331844883299,11.66097963801063
625.59613199605,10.078093807279522,20.822150718097827,31.60108234074994,8.082976896380496,12.922130943824227
629.8226178903798,12.56939524469777,19.533558851318112,27.765243600064835,7.481574018536908,9.857899508481834
647.2022154197132,11.745898704092964,21.23408361852709,29.427664861894872,7.503329167682165,11.627550982960104
657.4865240760247,12.019891966557529,19.770560001551313,27.3103703521177,7.978108271412396,10.583141636896233
614.4273784050071,9.233311738158179,17.724077674791292,27.896876801319983,7.713781171561877,11.149951934664848
656.2639578912837,11.860071904039543,20.04009596941134,27.879296265638985,7.885823170297659,10.976654343283316
614.8331776135963,11.528068994806986,15.85664593228594,25.574175817919503,6.589767112330708,8.707685045567812
670.4379191772019,12.877351856782841,21.903154506584944,30.175553767798835,8.179586084974334,12.045627411901517
651.7753856350813,10.810140758033043,21.355936685275356,32.966802144788275,7.084106828383195,13.186896446529309
681.765026092059,12.185899776260808,21.683052080995246,33.61376804988952,8.671497256026871,12.465373695077872
613.5675236797841,10.214641899402027,20.013430143304202,29.063708442942538,7.818935330367762,11.690498012831467
631.1350354244054,10.737009106514966,20.022620578382767,29.555383666057242,7.993055121681524,11.924550159415059
675.3308777732566,16.112000301397806,25.43847143117064,30.138653438828975,9.364443772682547,12.662248569032624
644.7074799222178,11.909008083668544,20.206746567385366,30.501201193573557,7.441451311494499,12.12868949978388
640.6120834751207,12.320196319144248,21.788660361077437,32.3218164479637,8.468802396060598,12.723587151864498
612.2079781414617,11.754958424680856,17.99789420747565,27.375689603988004,6.930230628804738,9.727282216075983
638.3756657398056,10.85143809973242,21.450221947857415,33.1072506489991,8.433346614383849,12.336877234069219
613.6979791270745,10.479055016479524,18.948989726658695,28.541705715645275,7.610523060943447,11.871667346348614
635.5509693002242,11.16898604386299,19.79288637487033,31.816103545931853,7.914524319852097,12.685211201541104
609.138194323404,10.650732268537574,17.121190854294316,23.838402611913583,6.685489758972388,10.808300228222025
595.8871250326303,10.227319660058555,17.2345665571281,23.907855728068363,6.24570743483976,9.330199110681829
618.2576266482549,10.780452934438546,16.204895290201016,25.08173017833667,6.0942391249329875,9.516540320383093
634.0252152830177,11.120466094267217,20.337642073625997,29.984216163195644,7.785773442762203,12.2241102301239
652.4838430698733,11.919121669865888,18.96683100790945,29.60003091987389,7.7543204207491385,11.345333041460165
631.6924971999879,11.00785135972777,19.261254303560975,28.557692922081934,7.221660742585931,11.737028390044037
599.993578834098,9.838242901349112,15.887462961445648,26.064601113985898,6.771477017390559,10.420012217444178
601.7451353187178,9.975199792834037,18.43289255297704,29.735875894988965,7.939248351045163,11.026137613513407
610.0926285407154,10.440801352128814,16.704248523887205,29.273688620005526,7.126498776528815,10.331163447740874
652.2886869910675,11.906465611877286,22.302402439931242,29.213631360901662,8.626921271101473,11.60309273603465
601.2000676171712,10.278321872618164,19.336941660939733,27.403928209619462,6.808524326834917,10.930542744108688
615.7245228932309,11.616472652126687,20.182852955184124,29.804598800745516,8.147596604989815,11.714699626066158
627.045682181348,11.81269734527239,20.218725518669537,28.712530356471657,7.26512990683876,11.694031464590322
645.8099468118489,11.32129064722151,19.83179366654272,29.01286530575691,7.69062404004075,11.170024382775837
649.3096730460478,11.98281026772264,19.93285320491964,29.783271566944418,8.506654846172266,11.905304154456967
616.6942262811448,11.177309669324574,21.516538176128144,30.863889397281692,8.082749746694228,12.192131598372203
592.4156966319616,9.684116670530397,17.147127953258035,25.631442578150644,6.311051291204623,9.698061785659227
646.6270892115316,13.217430087193478,21.10670765310785,27.28917640702482,8.080324387135464,10.494989266152912
654.9244682280306,13.368369813704415,22.554616921700067,30.776386750499857,7.865618339674517,11.188079633677901
588.1351877138006,10.146785304015623,18.98376354380122,28.41672109427153,7.680634725362391,10.742103224423804
608.5275656288516,11.838021510404806,17.393190361246102,24.416910730416912,6.365455203788603,8.604057756980522
638.0289680618919,10.19306411214819,18.591748834927046,29.334941398161938,7.263580925237938,10.887926115030567
618.9368521492596,11.371092499573162,17.965433851457583,27.40922253848194,6.8701212112049115,10.441369542889165
669.998626967756,11.663834262130464,21.821594098046532,32.33904232292305,8.443598205430298,12.265234330914021
620.6022079206483,11.501436921113493,19.87504003995953,27.29351274178147,7.762873955093558,11.067594129281574
651.7590989842997,12.033009473424222,22.034429872078526,31.595910309997464,8.418074057660412,12.172084699645728
604.2145302078635,10.253389190582206,21.121092188612497,32.03830894202472,9.013661323463053,13.024885601254512
651.202920960341,11.512908003247261,20.343730529183034,31.56163789308199,7.923381106484121,11.66530487877906
634.375036116022,11.450539643997931,20.310489183076207,27.932783323611954,7.547685194361816,11.460097149942024
652.7339878258575,12.49971414893909,21.231145809063456,30.364549456551025,8.043208266957345,11.584472385243709
640.2052571237708,9.88044832842614,21.53438028870128,33.0321623666775,8.211445420729403,12.106550007494826
621.9584958699659,11.571022487115053,16.73137382132503,25.147309879217413,6.488881358560649,8.954250867664053
